,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-01-01 00:00:00+01:00,67.85000000000001,1129.45,9.020000000000001,153.197,26.52,139.968,53.856,446.196,0.0,238.85498,107.88799999999999
2018-01-01 01:00:00+01:00,67.39,1134.84,9.020000000000001,156.862,32.232,138.864,51.84,417.516,0.0,237.01054000000002,106.77699999999999
2018-01-01 02:00:00+01:00,67.39,1120.1399999999999,9.020000000000001,157.595,33.456,134.232,37.704,411.156,0.0,236.08832,104.52199999999999
2018-01-01 03:00:00+01:00,67.62,1122.1,9.020000000000001,156.862,32.256,132.168,31.656000000000002,408.97200000000004,0.0,232.39944,102.16799999999999
2018-01-01 04:00:00+01:00,67.62,1122.59,8.200000000000001,157.595,44.160000000000004,126.264,16.92,409.236,0.0,232.39944,99.05499999999999
2018-01-01 05:00:00+01:00,67.62,1112.79,8.200000000000001,159.061,60.648,125.592,11.568,408.384,0.0,229.63278,99.55
2018-01-01 06:00:00+01:00,67.62,1114.75,9.020000000000001,159.061,67.92,128.28,18.0,413.244,0.0,227.78834,98.175
2018-01-01 07:00:00+01:00,67.62,1172.57,9.020000000000001,158.328,66.648,131.088,22.032,412.512,0.0,230.555,99.231
2018-01-01 08:00:00+01:00,67.62,1182.86,8.200000000000001,157.595,66.168,132.096,32.928,419.676,4.059,231.47722000000002,97.02
2018-01-01 09:00:00+01:00,67.62,1181.8799999999999,9.020000000000001,156.862,62.304,138.336,30.072,425.892,20.09,231.47722000000002,94.49
2018-01-01 10:00:00+01:00,67.39,1179.92,9.020000000000001,156.862,71.4,137.232,18.144000000000002,430.8,46.125,230.555,92.98299999999999
2018-01-01 11:00:00+01:00,66.7,1177.96,9.020000000000001,156.129,73.992,138.744,21.12,432.732,63.550000000000004,232.39944,94.127
2018-01-01 12:00:00+01:00,66.93,1176.0,9.020000000000001,156.129,65.568,140.88,35.496,431.04,62.894000000000005,232.39944,95.80999999999999
2018-01-01 13:00:00+01:00,67.39,1175.51,9.020000000000001,157.595,62.52,137.784,43.152,433.296,55.883,230.555,91.146
2018-01-01 14:00:00+01:00,67.62,1173.06,9.020000000000001,157.595,35.832,138.6,59.64,439.44,44.895,229.63278,86.229
2018-01-01 15:00:00+01:00,67.62,1175.02,9.84,158.328,27.576,138.72,53.76,459.336,26.322000000000003,230.555,85.03
2018-01-01 16:00:00+01:00,67.62,1175.51,7.380000000000001,158.328,17.496,138.0,48.72,478.44,9.102,231.47722000000002,94.963
2018-01-01 17:00:00+01:00,67.62,1176.49,6.5600000000000005,158.328,13.056000000000001,140.352,43.272,517.8,1.968,227.78834,103.103
2018-01-01 18:00:00+01:00,67.62,1178.45,5.74,157.595,12.264000000000001,145.56,47.952,543.624,0.0,228.71056000000002,104.445
2018-01-01 19:00:00+01:00,67.62,1180.41,2.46,156.862,39.096000000000004,150.192,68.304,556.98,0.0,227.78834,104.643
2018-01-01 20:00:00+01:00,67.62,1179.92,2.46,156.862,13.536,146.376,56.064,566.04,0.0,225.02168,103.499
2018-01-01 21:00:00+01:00,68.08,1182.37,2.46,156.862,24.744,139.56,32.712,569.832,0.0,225.9439,102.46499999999999
2018-01-01 22:00:00+01:00,67.85000000000001,1182.86,4.1000000000000005,157.595,11.904,143.784,35.928,569.388,0.0,225.9439,97.61399999999999
2018-01-01 23:00:00+01:00,67.62,1186.29,6.5600000000000005,157.595,8.16,144.456,36.264,572.748,0.0,228.71056000000002,94.842
2018-01-02 00:00:00+01:00,68.31,1255.87,9.020000000000001,158.328,10.752,141.456,26.856,562.008,0.0,231.47722000000002,93.26899999999999
2018-01-02 01:00:00+01:00,68.31,1258.81,9.020000000000001,158.328,39.792,138.144,22.080000000000002,543.192,0.0,231.47722000000002,90.354
2018-01-02 02:00:00+01:00,68.31,1259.3,9.020000000000001,156.862,58.656,140.904,22.464000000000002,523.7520000000001,0.0,234.24388000000002,86.86699999999999
2018-01-02 03:00:00+01:00,68.31,1262.24,9.020000000000001,156.862,74.52,137.016,24.216,516.408,0.0,236.08832,80.49799999999999
2018-01-02 04:00:00+01:00,68.31,1264.2,9.020000000000001,156.862,79.272,133.464,25.656,521.112,0.0,224.09946000000002,74.66799999999999
2018-01-02 05:00:00+01:00,68.08,1264.2,9.020000000000001,157.595,54.96,132.168,30.936,545.256,0.0,218.56614000000002,69.63
2018-01-02 06:00:00+01:00,68.31,1266.6499999999999,9.020000000000001,157.595,4.464,134.424,48.168,576.804,0.0,215.79948000000002,61.16
2018-01-02 07:00:00+01:00,68.31,1341.1299999999999,9.020000000000001,158.328,24.768,142.92000000000002,46.512,609.996,0.0,214.87726,52.645999999999994
2018-01-02 08:00:00+01:00,68.31,1506.26,8.200000000000001,158.328,18.696,147.528,37.656,642.54,3.444,218.56614000000002,47.355
2018-01-02 09:00:00+01:00,68.31,1630.72,7.380000000000001,157.595,18.0,150.696,36.24,657.936,16.072,218.56614000000002,45.034
2018-01-02 10:00:00+01:00,68.31,1662.08,7.380000000000001,157.595,29.016000000000002,155.304,39.336,661.02,36.121,224.09946000000002,44.153999999999996
2018-01-02 11:00:00+01:00,68.08,1681.19,8.200000000000001,157.595,38.664,153.144,57.96,663.828,49.159,218.56614000000002,41.964999999999996
2018-01-02 12:00:00+01:00,68.31,1696.87,9.020000000000001,157.595,51.792,152.472,69.48,662.952,49.036,234.24388000000002,42.086
2018-01-02 13:00:00+01:00,68.31,1630.72,9.020000000000001,156.862,45.792,155.4,61.728,662.376,48.503,233.32166,46.452999999999996
2018-01-02 14:00:00+01:00,67.85000000000001,1523.41,9.020000000000001,156.862,36.36,153.36,54.264,661.356,39.073,231.47722000000002,51.909
2018-01-02 15:00:00+01:00,68.08,1485.68,9.020000000000001,156.862,34.56,150.312,51.312,663.972,23.206,232.39944,61.456999999999994
2018-01-02 16:00:00+01:00,68.31,1534.19,7.380000000000001,157.595,30.984,148.632,43.44,667.428,8.241,235.1661,74.23899999999999
2018-01-02 17:00:00+01:00,67.85000000000001,1688.05,6.5600000000000005,156.862,34.248,154.8,47.304,667.896,2.583,239.77720000000002,81.25699999999999
2018-01-02 18:00:00+01:00,67.62,1793.3999999999999,6.5600000000000005,156.862,29.064,155.064,45.888,666.144,0.0,238.85498,86.669
2018-01-02 19:00:00+01:00,66.7,1749.3,8.200000000000001,156.862,46.968,155.064,50.52,667.788,0.0,232.39944,88.957
2018-01-02 20:00:00+01:00,67.85000000000001,1398.95,9.020000000000001,156.862,16.008,150.192,35.376,659.208,0.0,234.24388000000002,94.42399999999999
2018-01-02 21:00:00+01:00,67.62,1360.24,9.020000000000001,156.862,16.536,146.304,28.68,646.38,0.0,233.32166,98.967
2018-01-02 22:00:00+01:00,68.54,1357.79,9.020000000000001,156.129,27.384,147.792,36.696,639.372,0.0,235.1661,101.84899999999999
2018-01-02 23:00:00+01:00,68.08,1346.03,9.020000000000001,156.129,55.032000000000004,151.272,37.56,633.168,0.0,237.01054000000002,106.645
2018-01-03 00:00:00+01:00,67.85000000000001,1232.84,9.020000000000001,156.862,58.296,149.68800000000002,25.32,606.492,0.0,236.08832,110.33
2018-01-03 01:00:00+01:00,68.31,1222.06,9.020000000000001,159.061,68.52,145.056,34.104,560.256,0.0,236.08832,111.749
2018-01-03 02:00:00+01:00,68.54,1220.59,9.020000000000001,159.061,78.12,145.272,25.368000000000002,540.672,0.0,236.08832,109.208
2018-01-03 03:00:00+01:00,67.16,1221.08,9.020000000000001,159.061,78.648,144.648,20.424,516.384,0.0,229.63278,104.137
2018-01-03 04:00:00+01:00,65.55,1219.61,9.020000000000001,159.061,71.016,139.92000000000002,16.8,510.564,0.0,230.555,101.81599999999999
2018-01-03 05:00:00+01:00,68.08,1220.59,8.200000000000001,159.061,40.248,139.56,22.416,521.004,0.0,228.71056000000002,97.57
2018-01-03 06:00:00+01:00,67.85000000000001,1217.16,7.380000000000001,157.595,15.528,142.368,33.768,565.6560000000001,0.0,226.86612000000002,91.27799999999999
2018-01-03 07:00:00+01:00,68.08,1219.61,7.380000000000001,156.862,4.632,144.38400000000001,42.936,611.508,0.0,225.02168,92.17999999999999
2018-01-03 08:00:00+01:00,68.31,1221.08,7.380000000000001,157.595,8.064,148.416,43.848,650.964,3.4850000000000003,214.87726,93.764
2018-01-03 09:00:00+01:00,68.31,1225.49,8.200000000000001,158.328,32.544000000000004,150.6,45.672000000000004,660.372,13.653,213.03282000000002,96.943
2018-01-03 10:00:00+01:00,68.08,1220.1,7.380000000000001,159.061,21.576,150.576,45.96,661.6800000000001,33.743,213.03282000000002,100.53999999999999
2018-01-03 11:00:00+01:00,67.62,1224.02,8.200000000000001,158.328,27.96,157.368,51.816,663.1320000000001,49.077000000000005,215.79948000000002,103.268
2018-01-03 12:00:00+01:00,67.16,1219.61,8.200000000000001,159.061,25.344,158.952,52.992000000000004,669.696,59.655,217.64392,104.951
2018-01-03 13:00:00+01:00,67.16,1218.1399999999999,8.200000000000001,158.328,10.608,159.192,60.456,668.16,56.047000000000004,220.41058,105.92999999999999
2018-01-03 14:00:00+01:00,67.16,1219.12,7.380000000000001,158.328,20.64,159.216,58.992000000000004,669.1800000000001,41.779,219.48836,107.074
2018-01-03 15:00:00+01:00,67.39,1222.55,7.380000000000001,158.328,28.752,157.536,46.776,666.9,24.354000000000003,222.25502,106.359
2018-01-03 16:00:00+01:00,67.39,1205.4,6.5600000000000005,157.595,25.752,157.104,38.112,663.456,8.446,223.17724,105.39099999999999
2018-01-03 17:00:00+01:00,67.39,1164.73,6.5600000000000005,157.595,4.848,159.072,57.816,670.296,2.665,225.02168,103.33399999999999
2018-01-03 18:00:00+01:00,66.93,1166.2,6.5600000000000005,157.595,35.28,162.552,75.072,671.112,0.0,225.02168,102.93799999999999
2018-01-03 19:00:00+01:00,66.7,1155.91,7.380000000000001,158.328,54.480000000000004,162.768,65.904,667.32,0.0,219.48836,100.375
