,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2018-01-01 01:00:00+02:00,1658.8600000000001,659.05,0.0,0.0,3.216,0.0,1.7049999999999998
2018-01-01 02:00:00+02:00,1744.14,608.58,0.0,0.0,2.064,0.0,1.639
2018-01-01 03:00:00+02:00,1652.3000000000002,519.4,0.0,0.0,1.512,0.0,1.617
2018-01-01 04:00:00+02:00,1509.6200000000001,545.86,0.0,0.0,1.56,0.0,1.5839999999999999
2018-01-01 05:00:00+02:00,1553.0800000000002,579.18,0.0,0.0,1.944,0.0,1.9689999999999999
2018-01-01 06:00:00+02:00,1640.0000000000002,525.77,0.0,0.0,2.664,0.0,2.6839999999999997
2018-01-01 07:00:00+02:00,1682.64,441.98,0.0,0.0,2.7600000000000002,0.041,3.1239999999999997
2018-01-01 08:00:00+02:00,1612.1200000000001,439.03999999999996,0.0,0.0,2.856,7.708,4.037
2018-01-01 09:00:00+02:00,1487.48,390.04,0.0,0.0,3.0,30.258000000000003,4.829
2018-01-01 10:00:00+02:00,1388.2600000000002,379.26,0.0,0.0,2.664,49.774,4.829
2018-01-01 11:00:00+02:00,1346.44,379.75,0.0,0.0,1.6560000000000001,58.876000000000005,5.1259999999999994
2018-01-01 12:00:00+02:00,1318.5600000000002,382.69,0.0,0.0,1.6320000000000001,60.27,5.202999999999999
2018-01-01 13:00:00+02:00,1303.8000000000002,384.65,0.0,0.0,2.184,55.678000000000004,5.511
2018-01-01 14:00:00+02:00,1308.72,379.75,0.0,0.0,0.72,43.952000000000005,6.4239999999999995
2018-01-01 15:00:00+02:00,1326.76,482.65,0.0,0.0,0.0,24.067,7.194
2018-01-01 16:00:00+02:00,1369.4,530.18,0.0,0.0,1.872,6.478000000000001,7.534999999999999
2018-01-01 17:00:00+02:00,1348.9,666.4,0.0,1.752,6.984,0.082,8.008
2018-01-01 18:00:00+02:00,1351.3600000000001,711.97,0.0,11.856,12.768,0.0,7.821
2018-01-01 19:00:00+02:00,1346.44,766.85,0.0,12.864,13.392,0.0,8.052
2018-01-01 20:00:00+02:00,1361.2,810.9499999999999,0.0,9.672,12.528,0.0,8.161999999999999
2018-01-01 21:00:00+02:00,1407.94,842.8,0.0,7.056,9.312,0.0,8.139999999999999
2018-01-01 22:00:00+02:00,1428.44,833.49,0.0,1.512,4.776,0.0,8.975999999999999
2018-01-01 23:00:00+02:00,1430.9,707.0699999999999,0.0,0.048,3.0,0.0,8.953999999999999
2018-01-02 00:00:00+02:00,1462.88,549.78,0.0,0.0,3.0,0.0,9.009
2018-01-02 01:00:00+02:00,1380.88,362.11,0.0,0.0,1.608,0.0,8.700999999999999
2018-01-02 02:00:00+02:00,1324.3000000000002,342.51,0.0,0.0,1.3920000000000001,0.0,9.702
2018-01-02 03:00:00+02:00,1307.0800000000002,345.45,0.0,0.0,0.672,0.0,10.923
2018-01-02 04:00:00+02:00,1301.3400000000001,343.0,0.0,0.0,0.672,0.0,11.549999999999999
2018-01-02 05:00:00+02:00,1307.0800000000002,360.15,0.0,0.0,0.672,0.0,10.846
2018-01-02 06:00:00+02:00,1308.72,383.18,0.0,0.0,1.296,0.0,9.844999999999999
2018-01-02 07:00:00+02:00,1324.3000000000002,466.96999999999997,0.0,0.0,1.296,0.0,9.427
2018-01-02 08:00:00+02:00,1381.7,645.33,0.0,0.0,2.472,4.838,9.482
2018-01-02 09:00:00+02:00,1566.2,539.0,0.0,0.168,9.24,22.714000000000002,9.129999999999999
2018-01-02 10:00:00+02:00,1611.3000000000002,465.01,0.0,0.8160000000000001,5.76,40.303000000000004,9.052999999999999
2018-01-02 11:00:00+02:00,1511.2600000000002,440.02,0.0,0.72,5.64,51.414,8.789
2018-01-02 12:00:00+02:00,1430.9,436.59,0.0,0.0,5.496,54.981,9.603
2018-01-02 13:00:00+02:00,1439.92,432.18,0.0,0.0,4.488,49.241,9.866999999999999
2018-01-02 14:00:00+02:00,1454.68,531.16,0.0,0.0,3.072,38.499,9.449
2018-01-02 15:00:00+02:00,1433.3600000000001,844.76,0.0,0.0,2.592,20.008,8.525
2018-01-02 16:00:00+02:00,1453.8600000000001,1031.45,0.0,0.0,3.8160000000000003,4.756,8.756
2018-01-02 17:00:00+02:00,1429.2600000000002,1146.6,0.0,0.504,11.736,0.041,8.019
2018-01-02 18:00:00+02:00,1549.8000000000002,1251.46,0.0,5.064,17.256,0.0,6.885999999999999
2018-01-02 19:00:00+02:00,1644.92,1259.3,0.0,4.392,18.96,0.0,6.0169999999999995
2018-01-02 20:00:00+02:00,1658.8600000000001,1248.03,0.0,2.2560000000000002,18.864,0.0,5.654
2018-01-02 21:00:00+02:00,1676.9,1234.31,0.0,0.0,14.544,0.0,5.962
2018-01-02 22:00:00+02:00,1685.1000000000001,1145.62,0.0,0.0,4.656,0.0,5.632
2018-01-02 23:00:00+02:00,1592.44,1096.62,0.0,0.0,2.616,0.0,4.895
2018-01-03 00:00:00+02:00,1595.72,861.91,0.0,0.0,2.016,0.0,4.191
2018-01-03 01:00:00+02:00,1565.38,604.17,0.0,0.0,0.624,0.0,4.125
2018-01-03 02:00:00+02:00,1551.44,572.3199999999999,0.0,0.0,0.624,0.0,4.202
2018-01-03 03:00:00+02:00,1580.14,478.24,0.0,0.0,0.624,0.0,4.0809999999999995
2018-01-03 04:00:00+02:00,1565.38,374.84999999999997,0.0,0.0,0.624,0.0,5.148
2018-01-03 05:00:00+02:00,1496.5,352.31,0.0,0.0,0.624,0.0,6.720999999999999
2018-01-03 06:00:00+02:00,1498.96,385.63,0.0,0.0,1.248,0.0,7.887
2018-01-03 07:00:00+02:00,1605.5600000000002,489.51,0.0,0.0,3.624,0.0,8.756
2018-01-03 08:00:00+02:00,1762.18,641.41,0.0,0.0,9.36,3.321,9.030999999999999
2018-01-03 09:00:00+02:00,1770.38,757.54,0.0,0.0,10.752,18.45,8.866
2018-01-03 10:00:00+02:00,1767.1000000000001,697.76,0.0,0.0,8.256,37.515,8.261
2018-01-03 11:00:00+02:00,1692.48,636.02,0.0,0.0,6.0,48.503,8.129
2018-01-03 12:00:00+02:00,1552.2600000000002,589.47,0.0,0.0,4.152,56.088,7.667
2018-01-03 13:00:00+02:00,1552.2600000000002,612.99,0.0,0.0,2.664,56.375,6.401999999999999
2018-01-03 14:00:00+02:00,1585.88,623.77,0.0,0.0,2.64,48.011,4.928
2018-01-03 15:00:00+02:00,1584.24,909.93,0.0,0.0,2.664,30.586000000000002,3.839
2018-01-03 16:00:00+02:00,1629.3400000000001,1115.73,0.0,0.0,6.168,9.348,3.234
2018-01-03 17:00:00+02:00,1715.44,1198.05,0.0,0.28800000000000003,12.072000000000001,0.20500000000000002,3.179
2018-01-03 18:00:00+02:00,1922.0800000000002,1331.82,0.0,4.68,16.824,0.0,2.981
2018-01-03 19:00:00+02:00,1995.0600000000002,1334.27,0.0,4.416,16.104,0.0,3.4099999999999997
2018-01-03 20:00:00+02:00,1958.9800000000002,1321.53,0.0,4.008,15.24,0.0,4.62
2018-01-03 21:00:00+02:00,1854.0200000000002,1249.5,0.0,0.024,10.848,0.0,5.598999999999999
2018-01-03 22:00:00+02:00,1743.3200000000002,1092.21,0.0,0.0,5.016,0.0,6.391
2018-01-03 23:00:00+02:00,1589.16,918.75,0.0,0.0,5.5680000000000005,0.0,7.457999999999999
2018-01-04 00:00:00+02:00,1583.42,595.84,0.0,0.0,3.96,0.0,8.91
2018-01-04 01:00:00+02:00,1536.68,433.15999999999997,0.0,0.0,1.872,0.0,9.427
2018-01-04 02:00:00+02:00,1522.74,511.07,0.0,0.0,0.624,0.0,8.491999999999999
