,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-01-01 00:00:00+01:00,64.86,0.0,0.0,1700.79,816.72,142.202,0.0,0.0,0.0,50.256,25.824,27.888,0.0,84.684,42.64,,0.369,218.56614000000002,0.0,135.828
2018-01-01 01:00:00+01:00,63.25,0.0,0.0,1601.81,786.3800000000001,140.003,0.0,0.0,0.0,50.76,25.104,19.176000000000002,0.0,84.684,41.82,,0.369,219.48836,0.0,122.716
2018-01-01 02:00:00+01:00,63.940000000000005,0.0,0.0,1735.09,831.48,140.003,0.0,0.0,0.0,48.888,25.152,21.552,0.0,84.696,41.82,,0.369,217.64392,0.0,103.80699999999999
2018-01-01 03:00:00+01:00,63.940000000000005,0.0,0.0,1690.5,855.2600000000001,140.003,0.0,0.0,0.0,51.024,24.504,17.136,0.0,84.732,42.64,,0.369,219.48836,0.0,71.214
2018-01-01 04:00:00+01:00,64.17,0.0,0.0,1625.82,871.6600000000001,140.003,0.0,0.0,0.0,61.92,24.792,15.864,0.0,84.792,41.82,,0.369,220.41058,0.0,69.619
2018-01-01 05:00:00+01:00,63.940000000000005,0.0,0.0,1633.66,864.2800000000001,140.003,0.0,0.0,0.0,61.056000000000004,24.312,14.688,0.0,84.828,41.82,,0.369,219.48836,0.0,67.892
2018-01-01 06:00:00+01:00,63.940000000000005,0.0,0.0,1663.55,870.84,137.071,0.0,0.0,0.0,60.024,24.984,16.632,0.0,84.924,41.0,,0.369,218.56614000000002,0.0,68.079
2018-01-01 07:00:00+01:00,65.09,0.0,0.0,1915.4099999999999,930.7,141.469,0.0,0.0,0.0,55.776,25.344,19.008,0.0,85.224,41.82,,0.369,221.33280000000002,0.0,63.602
2018-01-01 08:00:00+01:00,66.01,0.0,0.0,1588.09,842.1400000000001,142.935,0.0,0.0,0.0,52.56,24.96,13.752,0.0,85.33200000000001,42.64,,1.3940000000000001,219.48836,0.0,65.59299999999999
2018-01-01 09:00:00+01:00,63.25,0.0,0.0,1665.02,897.9000000000001,145.134,0.0,0.0,0.0,51.912,25.272000000000002,16.584,0.0,85.35600000000001,42.64,,24.641000000000002,220.41058,0.0,63.47
2018-01-01 10:00:00+01:00,62.790000000000006,0.0,0.0,1281.84,851.98,145.867,0.0,0.0,0.0,43.896,24.696,19.44,0.0,85.34400000000001,41.82,,67.035,218.56614000000002,0.0,70.928
2018-01-01 11:00:00+01:00,62.1,0.0,0.0,1251.95,872.48,145.867,0.0,0.0,0.0,24.336000000000002,25.176000000000002,24.216,0.0,85.296,41.0,,101.63900000000001,217.64392,0.0,77.616
2018-01-01 12:00:00+01:00,64.17,0.0,0.0,1256.36,867.5600000000001,142.935,0.0,0.0,0.0,22.224,25.68,27.624000000000002,0.0,85.284,41.82,,120.622,223.17724,0.0,91.68499999999999
2018-01-01 13:00:00+01:00,64.63000000000001,0.0,0.0,1242.15,833.1200000000001,141.469,0.0,0.0,0.0,22.248,25.176000000000002,29.832,0.0,85.272,41.82,,118.81800000000001,222.25502,0.0,99.02199999999999
2018-01-01 14:00:00+01:00,65.32000000000001,0.0,0.0,1201.48,810.98,143.668,0.0,0.0,0.0,27.408,24.6,24.312,0.0,85.236,41.0,,113.89800000000001,222.25502,0.0,130.45999999999998
2018-01-01 15:00:00+01:00,62.1,0.0,0.0,1253.42,820.82,145.867,0.0,0.0,0.0,32.256,24.792,18.768,0.0,85.14,40.18,,104.714,225.9439,0.0,134.684
2018-01-01 16:00:00+01:00,60.95,0.0,0.0,1232.35,832.3000000000001,146.6,0.0,0.0,0.0,31.2,24.816,18.84,0.0,85.068,40.18,,76.916,225.9439,0.0,138.98499999999999
2018-01-01 17:00:00+01:00,61.64,0.0,0.0,1313.69,793.7600000000001,148.066,0.0,0.0,0.0,25.752,25.296,27.384,0.0,85.02,40.18,,32.021,225.9439,0.0,149.20399999999998
2018-01-01 18:00:00+01:00,61.64,0.0,0.0,1347.01,805.24,148.799,0.0,0.0,0.0,8.52,26.016000000000002,54.6,0.0,85.008,40.18,,7.257000000000001,224.09946000000002,0.0,160.91899999999998
2018-01-01 19:00:00+01:00,60.720000000000006,0.0,0.0,1389.6399999999999,789.6600000000001,147.333,0.0,0.0,0.0,3.48,26.568,58.152,0.0,85.008,41.0,,4.8790000000000004,227.78834,0.0,157.938
2018-01-01 20:00:00+01:00,62.1,0.0,0.0,1364.16,773.2600000000001,145.134,0.0,0.0,0.0,3.48,27.216,48.168,0.0,85.032,41.82,,4.715,225.9439,0.0,157.762
2018-01-01 21:00:00+01:00,63.71,0.0,0.0,1345.54,751.12,141.469,0.0,0.0,0.0,3.528,26.712,56.328,0.0,85.056,41.82,,3.7310000000000003,224.09946000000002,0.0,154.451
2018-01-01 22:00:00+01:00,64.17,0.0,0.0,1418.06,767.5200000000001,147.333,0.0,0.0,0.0,9.24,26.664,58.632,0.0,85.032,41.82,,2.46,224.09946000000002,0.0,155.826
2018-01-01 23:00:00+01:00,62.1,0.0,0.0,1571.92,791.3000000000001,148.799,0.0,0.0,0.0,11.688,26.400000000000002,39.816,0.0,85.044,41.82,,2.0500000000000003,222.25502,0.0,145.981
2018-01-02 00:00:00+01:00,62.790000000000006,0.0,0.0,1911.0,838.86,148.066,0.0,0.0,0.0,34.152,25.560000000000002,19.2,0.0,85.08,42.64,,0.656,218.56614000000002,0.0,133.661
2018-01-02 01:00:00+01:00,61.18,0.0,0.0,1838.97,825.74,148.066,0.0,0.0,0.0,56.448,25.416,15.792,0.0,85.032,42.64,,0.451,221.33280000000002,0.0,129.646
2018-01-02 02:00:00+01:00,61.64,0.0,0.0,1819.86,847.0600000000001,145.867,0.0,0.0,0.0,62.952,25.296,12.936,0.0,85.02,41.82,,0.451,219.48836,0.0,123.41999999999999
2018-01-02 03:00:00+01:00,60.260000000000005,0.0,0.0,1821.33,834.7600000000001,145.867,0.0,0.0,0.0,67.512,25.2,12.120000000000001,0.0,85.008,41.82,,0.451,218.56614000000002,0.0,112.77199999999999
2018-01-02 04:00:00+01:00,60.95,0.0,0.0,1809.08,836.4000000000001,144.401,0.0,0.0,0.0,65.976,25.032,9.792,0.0,85.008,42.64,,0.451,220.41058,0.0,114.884
2018-01-02 05:00:00+01:00,62.56,0.0,0.0,1885.03,834.7600000000001,143.668,0.0,0.0,0.0,59.160000000000004,25.032,13.056000000000001,0.0,84.996,42.64,,0.492,221.33280000000002,0.0,120.95599999999999
2018-01-02 06:00:00+01:00,63.480000000000004,0.0,0.0,1988.9099999999999,821.6400000000001,144.401,0.0,0.0,0.0,26.496000000000002,25.392,16.896,0.0,84.97200000000001,43.46,,0.6970000000000001,221.33280000000002,0.0,132.32999999999998
2018-01-02 07:00:00+01:00,63.71,0.0,0.0,2125.62,892.1600000000001,164.92499999999998,0.0,0.0,0.0,13.008000000000001,25.968,25.560000000000002,0.0,84.996,43.46,,0.738,225.9439,0.0,129.822
2018-01-02 08:00:00+01:00,66.24000000000001,0.0,0.0,2221.66,947.9200000000001,233.827,0.0,0.0,0.0,5.928,26.592000000000002,31.584,0.0,85.068,44.28,,1.558,235.1661,0.0,128.64499999999998
2018-01-02 09:00:00+01:00,67.39,0.0,0.0,2006.06,985.6400000000001,250.686,0.0,0.0,0.0,4.896,27.576,41.544000000000004,0.0,85.092,43.46,,18.778000000000002,249.92162000000002,0.0,135.784
2018-01-02 10:00:00+01:00,67.39,0.0,0.0,1787.03,1207.0400000000002,258.74899999999997,0.0,0.0,0.0,3.48,27.36,46.32,0.0,85.176,48.38,,53.341,247.15496000000002,0.0,138.028
2018-01-02 11:00:00+01:00,66.93,0.0,0.0,1916.3899999999999,1252.96,258.016,0.0,0.0,0.0,3.48,27.552,41.376,0.0,85.236,52.480000000000004,,78.96600000000001,241.62164,0.0,134.167
2018-01-02 12:00:00+01:00,66.47,0.0,0.0,1766.94,1223.44,257.283,0.0,0.0,0.0,3.48,27.864,38.28,0.0,85.248,51.660000000000004,,100.122,254.53272,0.0,135.894
2018-01-02 13:00:00+01:00,67.85000000000001,0.0,0.0,1746.85,1108.64,258.74899999999997,0.0,0.0,0.0,4.44,28.488,31.44,0.0,85.272,51.660000000000004,,110.24900000000001,270.21046,0.0,140.426
2018-01-02 14:00:00+01:00,68.08,0.0,0.0,1828.68,1111.1000000000001,259.48199999999997,0.0,0.0,0.0,8.64,28.152,29.904,0.0,85.248,50.84,,104.796,279.43266,0.0,141.724
2018-01-02 15:00:00+01:00,68.77,0.0,0.0,1753.71,938.9000000000001,259.48199999999997,0.0,0.0,0.0,15.72,28.296,28.248,0.0,85.236,50.02,,97.25200000000001,279.43266,0.0,142.18599999999998
