,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2019-01-01 00:00:00+01:00,81.0,123.0,481.0,3243.0,0.0,1.0
2019-01-01 01:00:00+01:00,76.0,124.0,393.0,3243.0,0.0,0.0
2019-01-01 02:00:00+01:00,31.0,126.0,345.0,3245.0,0.0,0.0
2019-01-01 03:00:00+01:00,18.0,135.0,312.0,3245.0,0.0,1.0
2019-01-01 04:00:00+01:00,13.0,135.0,339.0,3245.0,0.0,2.0
2019-01-01 05:00:00+01:00,25.0,124.0,277.0,3243.0,0.0,1.0
2019-01-01 06:00:00+01:00,28.0,121.0,302.0,3243.0,0.0,1.0
2019-01-01 07:00:00+01:00,27.0,127.0,287.0,3242.0,0.0,1.0
2019-01-01 08:00:00+01:00,48.0,127.0,307.0,3253.0,1.0,1.0
2019-01-01 09:00:00+01:00,58.0,118.0,324.0,3247.0,13.0,1.0
2019-01-01 10:00:00+01:00,34.0,123.0,319.0,3247.0,27.0,1.0
2019-01-01 11:00:00+01:00,23.0,119.0,324.0,3245.0,38.0,1.0
2019-01-01 12:00:00+01:00,108.0,127.0,325.0,3243.0,42.0,1.0
2019-01-01 13:00:00+01:00,92.0,127.0,374.0,3243.0,38.0,2.0
2019-01-01 14:00:00+01:00,91.0,131.0,318.0,3245.0,25.0,2.0
2019-01-01 15:00:00+01:00,88.0,129.0,325.0,3244.0,10.0,2.0
2019-01-01 16:00:00+01:00,104.0,129.0,345.0,3242.0,1.0,1.0
2019-01-01 17:00:00+01:00,78.0,128.0,551.0,3242.0,0.0,1.0
2019-01-01 18:00:00+01:00,158.0,128.0,643.0,3245.0,0.0,1.0
2019-01-01 19:00:00+01:00,382.0,128.0,657.0,3244.0,0.0,1.0
2019-01-01 20:00:00+01:00,156.0,127.0,537.0,3243.0,0.0,1.0
2019-01-01 21:00:00+01:00,52.0,122.0,456.0,3246.0,0.0,1.0
2019-01-01 22:00:00+01:00,64.0,123.0,493.0,3248.0,0.0,2.0
2019-01-01 23:00:00+01:00,40.0,125.0,442.0,3254.0,0.0,2.0
2019-01-02 00:00:00+01:00,36.0,120.0,396.0,3246.0,0.0,2.0
2019-01-02 01:00:00+01:00,28.0,103.0,323.0,3248.0,0.0,2.0
2019-01-02 02:00:00+01:00,34.0,106.0,305.0,3245.0,0.0,3.0
2019-01-02 03:00:00+01:00,27.0,115.0,305.0,3247.0,0.0,3.0
2019-01-02 04:00:00+01:00,17.0,126.0,294.0,3246.0,0.0,4.0
2019-01-02 05:00:00+01:00,38.0,119.0,351.0,3245.0,0.0,4.0
2019-01-02 06:00:00+01:00,67.0,119.0,412.0,3246.0,0.0,3.0
2019-01-02 07:00:00+01:00,96.0,125.0,365.0,3247.0,0.0,3.0
2019-01-02 08:00:00+01:00,55.0,124.0,612.0,3251.0,2.0,4.0
2019-01-02 09:00:00+01:00,149.0,123.0,839.0,3251.0,15.0,3.0
2019-01-02 10:00:00+01:00,351.0,136.0,835.0,3251.0,33.0,3.0
2019-01-02 11:00:00+01:00,342.0,125.0,761.0,3252.0,49.0,3.0
2019-01-02 12:00:00+01:00,277.0,129.0,745.0,3250.0,58.0,3.0
2019-01-02 13:00:00+01:00,122.0,133.0,607.0,3250.0,54.0,4.0
2019-01-02 14:00:00+01:00,104.0,135.0,488.0,3251.0,41.0,4.0
2019-01-02 15:00:00+01:00,94.0,129.0,649.0,3250.0,21.0,4.0
2019-01-02 16:00:00+01:00,267.0,136.0,769.0,3250.0,3.0,4.0
2019-01-02 17:00:00+01:00,958.0,181.0,1467.0,3251.0,0.0,3.0
2019-01-02 18:00:00+01:00,1489.0,188.0,1453.0,3250.0,0.0,3.0
2019-01-02 19:00:00+01:00,1493.0,140.0,1442.0,3251.0,0.0,3.0
2019-01-02 20:00:00+01:00,747.0,121.0,941.0,3252.0,0.0,3.0
2019-01-02 21:00:00+01:00,152.0,118.0,663.0,3253.0,0.0,3.0
2019-01-02 22:00:00+01:00,142.0,116.0,546.0,3255.0,0.0,3.0
2019-01-02 23:00:00+01:00,102.0,118.0,617.0,3256.0,0.0,3.0
2019-01-03 00:00:00+01:00,86.0,129.0,540.0,3256.0,0.0,3.0
2019-01-03 01:00:00+01:00,37.0,108.0,425.0,3257.0,0.0,3.0
2019-01-03 02:00:00+01:00,30.0,97.0,398.0,3263.0,0.0,3.0
2019-01-03 03:00:00+01:00,24.0,106.0,389.0,3258.0,0.0,3.0
2019-01-03 04:00:00+01:00,24.0,113.0,504.0,3260.0,0.0,2.0
2019-01-03 05:00:00+01:00,48.0,110.0,431.0,3267.0,0.0,2.0
2019-01-03 06:00:00+01:00,98.0,126.0,542.0,3268.0,0.0,2.0
2019-01-03 07:00:00+01:00,505.0,129.0,1675.0,3270.0,0.0,2.0
2019-01-03 08:00:00+01:00,1099.0,147.0,1509.0,3269.0,2.0,2.0
2019-01-03 09:00:00+01:00,1491.0,177.0,1872.0,3270.0,21.0,2.0
2019-01-03 10:00:00+01:00,1490.0,178.0,1836.0,3269.0,55.0,2.0
2019-01-03 11:00:00+01:00,573.0,139.0,1375.0,3269.0,92.0,2.0
2019-01-03 12:00:00+01:00,356.0,118.0,1062.0,3267.0,106.0,2.0
2019-01-03 13:00:00+01:00,525.0,117.0,1203.0,3263.0,92.0,3.0
2019-01-03 14:00:00+01:00,654.0,118.0,1006.0,3265.0,62.0,3.0
2019-01-03 15:00:00+01:00,909.0,121.0,1094.0,3266.0,28.0,3.0
2019-01-03 16:00:00+01:00,1071.0,133.0,1453.0,3263.0,4.0,3.0
2019-01-03 17:00:00+01:00,1921.0,200.0,2270.0,3259.0,0.0,3.0
2019-01-03 18:00:00+01:00,1757.0,197.0,2499.0,3263.0,0.0,3.0
2019-01-03 19:00:00+01:00,1573.0,174.0,2027.0,3265.0,0.0,3.0
2019-01-03 20:00:00+01:00,1006.0,173.0,1559.0,3265.0,0.0,4.0
2019-01-03 21:00:00+01:00,406.0,122.0,835.0,3259.0,0.0,4.0
