,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2015-01-01 00:00:00+01:00,185.22,30.0,256.032,43.46,5.2909999999999995
2015-01-01 01:00:00+01:00,184.73,29.712,251.448,35.260000000000005,5.478
2015-01-01 02:00:00+01:00,189.14,29.52,242.952,24.6,5.269
2015-01-01 03:00:00+01:00,189.14,29.568,237.528,34.440000000000005,4.653
2015-01-01 04:00:00+01:00,189.14,29.616,232.728,30.340000000000003,4.4879999999999995
2015-01-01 05:00:00+01:00,189.14,29.472,234.816,36.900000000000006,4.576
2015-01-01 06:00:00+01:00,189.63,29.352,237.24,18.040000000000003,4.169
2015-01-01 07:00:00+01:00,189.14,29.592000000000002,236.544,21.32,3.6189999999999998
2015-01-01 08:00:00+01:00,188.65,29.304000000000002,239.328,14.760000000000002,3.6079999999999997
2015-01-01 09:00:00+01:00,188.65,29.448,238.92000000000002,15.580000000000002,3.5199999999999996
2015-01-01 10:00:00+01:00,189.14,29.376,244.512,10.66,3.5199999999999996
2015-01-01 11:00:00+01:00,190.60999999999999,29.400000000000002,250.20000000000002,13.940000000000001,3.6079999999999997
2015-01-01 12:00:00+01:00,190.60999999999999,29.424,252.264,21.32,5.17
2015-01-01 13:00:00+01:00,184.73,29.568,252.264,31.160000000000004,5.478
2015-01-01 14:00:00+01:00,185.22,29.664,263.04,13.120000000000001,5.83
2015-01-01 15:00:00+01:00,186.69,29.424,287.688,30.340000000000003,5.444999999999999
2015-01-01 16:00:00+01:00,187.18,29.400000000000002,315.696,41.82,6.973999999999999
2015-01-01 17:00:00+01:00,188.65,29.52,318.408,44.28,6.127
2015-01-01 18:00:00+01:00,188.65,29.328,304.896,44.28,6.204
2015-01-01 19:00:00+01:00,188.65,29.352,288.552,44.28,7.061999999999999
2015-01-01 20:00:00+01:00,188.65,29.208000000000002,275.808,44.28,6.4239999999999995
2015-01-01 21:00:00+01:00,190.60999999999999,29.28,259.44,44.28,6.072
