,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2017-01-01 00:00:00+01:00,43.7,3006.1200000000003,26.95,291.55,5941.72,163.459,0.0,5.256,0.0,31.041999999999998
2017-01-01 01:00:00+01:00,44.620000000000005,2847.86,26.46,291.06,5884.320000000001,162.726,0.0,5.28,0.0,30.238999999999997
2017-01-01 02:00:00+01:00,44.39,2719.1200000000003,26.46,291.06,5776.900000000001,161.993,0.0,5.28,0.0,29.601
2017-01-01 03:00:00+01:00,43.7,2636.3,26.46,290.57,5691.620000000001,161.993,0.0,5.304,0.0,29.238
2017-01-01 04:00:00+01:00,43.93,2649.42,26.46,290.57,5713.76,161.993,0.0,5.304,0.0,29.238
2017-01-01 05:00:00+01:00,43.93,2705.1800000000003,26.95,291.06,5778.540000000001,161.993,0.0,5.304,0.0,28.192999999999998
2017-01-01 06:00:00+01:00,43.93,2645.32,26.95,293.02,5718.68,161.993,0.0,5.304,0.0,29.006999999999998
2017-01-01 07:00:00+01:00,44.160000000000004,2655.98,26.46,293.02,5754.76,161.993,0.0,5.304,0.0,30.118
2017-01-01 08:00:00+01:00,44.160000000000004,2787.1800000000003,26.46,294.49,5806.42,162.726,0.0,5.352,0.0,31.107999999999997
2017-01-01 09:00:00+01:00,44.160000000000004,3052.86,26.46,294.98,5852.34,161.993,0.0,5.424,0.0,32.032
2017-01-01 10:00:00+01:00,43.93,3276.7200000000003,26.46,294.98,5819.540000000001,161.993,0.0,5.424,0.0,31.889
2017-01-01 11:00:00+01:00,43.93,3493.2000000000003,26.46,294.49,5859.72,161.993,0.0,5.424,0.0,31.394
2017-01-01 12:00:00+01:00,44.160000000000004,3526.82,26.46,294.49,6132.780000000001,161.26,0.0,5.424,0.0,30.040999999999997
2017-01-01 13:00:00+01:00,43.93,3556.34,26.46,294.49,6353.360000000001,161.993,0.0,5.424,0.0,29.688999999999997
2017-01-01 14:00:00+01:00,43.93,3549.78,26.46,294.49,6341.06,161.26,0.0,5.5200000000000005,0.0,29.512999999999998
2017-01-01 15:00:00+01:00,43.93,3397.26,26.95,294.49,6086.860000000001,161.993,0.0,5.76,0.0,32.318
2017-01-01 16:00:00+01:00,44.160000000000004,3798.2400000000002,26.95,294.98,6555.900000000001,161.993,1.8960000000000001,5.88,0.0,35.013
2017-01-01 17:00:00+01:00,44.160000000000004,3837.6000000000004,26.46,294.49,6711.700000000001,162.726,1.536,6.12,0.0,36.739999999999995
2017-01-01 18:00:00+01:00,43.93,3874.5000000000005,26.46,294.49,6681.360000000001,163.459,0.192,6.5520000000000005,0.0,36.519999999999996
2017-01-01 19:00:00+01:00,45.080000000000005,3936.0000000000005,26.46,294.98,6792.06,163.459,0.0,6.192,0.0,35.277
2017-01-01 20:00:00+01:00,43.93,3891.7200000000003,26.95,294.49,6777.3,163.459,5.16,5.976,0.0,33.814
2017-01-01 21:00:00+01:00,43.93,3793.32,26.95,293.51,6760.900000000001,163.459,5.352,5.88,0.0,32.417
2017-01-01 22:00:00+01:00,43.93,3780.2000000000003,26.95,293.51,6710.88,163.459,0.0,5.4,0.0,30.261
2017-01-01 23:00:00+01:00,43.93,3577.6600000000003,26.95,292.53,6189.360000000001,161.993,0.0,5.304,0.0,27.851999999999997
2017-01-02 00:00:00+01:00,44.160000000000004,3464.5000000000005,26.95,291.55,6041.76,161.993,0.0,5.064,0.0,27.576999999999998
2017-01-02 01:00:00+01:00,43.93,3330.84,26.46,291.06,6144.26,161.26,0.0,5.064,0.0,26.961
2017-01-02 02:00:00+01:00,43.7,3256.2200000000003,26.46,291.06,6179.52,161.26,0.0,5.064,0.0,27.346
2017-01-02 03:00:00+01:00,43.7,3285.7400000000002,26.46,291.06,6210.68,161.26,0.0,5.064,0.0,28.852999999999998
2017-01-02 04:00:00+01:00,44.160000000000004,3249.6600000000003,26.46,291.06,6519.820000000001,161.26,0.0,5.064,0.0,28.996
2017-01-02 05:00:00+01:00,43.93,3360.36,26.95,291.06,6972.460000000001,161.993,0.0,5.064,0.0,29.348
2017-01-02 06:00:00+01:00,43.93,3881.88,26.95,302.33,7633.380000000001,161.993,0.0,5.064,0.0,28.93
2017-01-02 07:00:00+01:00,43.93,4635.46,26.95,323.4,8395.980000000001,163.459,0.0,5.04,0.0,29.095
2017-01-02 08:00:00+01:00,43.93,4546.08,26.46,323.4,8943.74,164.92499999999998,0.0,5.5440000000000005,0.0,28.116
2017-01-02 09:00:00+01:00,44.160000000000004,4623.160000000001,26.46,323.4,9379.980000000001,164.92499999999998,0.0,5.856,0.0,27.709
2017-01-02 10:00:00+01:00,43.93,4614.96,26.95,323.4,9452.960000000001,165.658,0.432,5.856,0.0,28.677
2017-01-02 11:00:00+01:00,44.160000000000004,4696.14,26.95,323.4,9592.36,167.124,0.504,5.856,0.0,27.598999999999997
