,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-01-01 01:00:00+02:00,4.140000000000001,2437.04,1.032,11.88,24.84,0.0,5.236
2015-01-01 02:00:00+02:00,4.37,2281.2400000000002,0.192,11.4,24.828,0.0,5.191999999999999
2015-01-01 03:00:00+02:00,4.140000000000001,2204.98,0.0,9.072000000000001,24.804000000000002,0.0,5.269
2015-01-01 04:00:00+02:00,4.140000000000001,2158.2400000000002,0.0,7.08,24.828,0.0,5.114999999999999
2015-01-01 05:00:00+02:00,3.91,2150.04,0.0,6.96,24.84,0.0,5.06
2015-01-01 06:00:00+02:00,3.91,2141.02,0.0,6.5280000000000005,24.864,0.0,5.148
2015-01-01 07:00:00+02:00,3.68,2306.6600000000003,0.0,8.184000000000001,24.864,0.0,5.06
2015-01-01 08:00:00+02:00,3.45,2414.0800000000004,0.864,11.568,24.852,2.132,4.752
2015-01-01 09:00:00+02:00,3.45,2393.5800000000004,0.984,15.768,24.852,9.594000000000001,3.476
2015-01-01 10:00:00+02:00,3.91,2327.98,0.96,17.352,24.852,18.245,2.992
2015-01-01 11:00:00+02:00,3.68,2315.6800000000003,0.984,15.48,24.84,23.616,2.904
2015-01-01 12:00:00+02:00,3.91,2309.1200000000003,0.984,14.040000000000001,24.84,24.559,3.19
2015-01-01 13:00:00+02:00,3.91,2214.82,0.984,13.512,24.84,24.108,3.6079999999999997
2015-01-01 14:00:00+02:00,3.91,2186.94,0.984,13.896,24.852,18.286,3.7619999999999996
2015-01-01 15:00:00+02:00,3.91,2225.48,2.3040000000000003,19.056,24.828,9.102,3.6519999999999997
2015-01-01 16:00:00+02:00,4.140000000000001,2337.82,4.2,22.752,24.828,1.5170000000000001,4.069999999999999
2015-01-01 17:00:00+02:00,4.37,2520.6800000000003,5.64,27.936,24.816,0.041,4.4879999999999995
2015-01-01 18:00:00+02:00,4.140000000000001,2635.48,6.5520000000000005,28.656000000000002,24.816,0.0,4.917
2015-01-01 19:00:00+02:00,3.91,2632.2000000000003,4.896,27.936,24.84,0.0,5.225
2015-01-01 20:00:00+02:00,4.140000000000001,2627.28,4.248,27.144000000000002,24.84,0.0,4.906
2015-01-01 21:00:00+02:00,4.140000000000001,2637.1200000000003,2.952,23.904,24.84,0.0,5.027
2015-01-01 22:00:00+02:00,3.91,2546.1000000000004,1.968,22.824,24.84,0.0,5.082
2015-01-01 23:00:00+02:00,2.5300000000000002,2350.1200000000003,1.848,21.168,24.828,0.0,5.114999999999999
2015-01-02 00:00:00+02:00,3.91,2384.5600000000004,0.0,10.272,24.828,0.0,5.1259999999999994
2015-01-02 01:00:00+02:00,4.140000000000001,2273.86,0.0,5.016,24.84,0.0,5.071
2015-01-02 02:00:00+02:00,3.91,2158.2400000000002,0.0,4.104,24.828,0.0,5.06
2015-01-02 03:00:00+02:00,4.140000000000001,2137.7400000000002,0.0,4.104,24.828,0.0,5.0489999999999995
2015-01-02 04:00:00+02:00,3.68,2139.38,0.0,4.08,24.852,0.0,4.983
2015-01-02 05:00:00+02:00,3.68,2136.92,0.0,4.68,24.84,0.0,4.752
2015-01-02 06:00:00+02:00,4.140000000000001,2166.44,0.0,7.008,24.828,0.0,4.553999999999999
2015-01-02 07:00:00+02:00,4.37,2318.1400000000003,0.888,12.624,24.828,0.041,4.378
2015-01-02 08:00:00+02:00,3.68,2570.7000000000003,1.224,17.184,24.828,2.501,4.356
2015-01-02 09:00:00+02:00,4.37,2666.6400000000003,1.968,19.992,24.852,8.692,4.059
2015-01-02 10:00:00+02:00,4.37,2687.96,1.968,20.76,24.852,14.022,3.4429999999999996
2015-01-02 11:00:00+02:00,4.6000000000000005,2696.1600000000003,1.944,21.672,24.876,17.179000000000002,2.8049999999999997
2015-01-02 12:00:00+02:00,3.91,2695.34,1.968,21.696,24.852,16.646,2.024
2015-01-02 13:00:00+02:00,4.140000000000001,2706.82,1.944,19.608,24.828,14.473,1.7489999999999999
2015-01-02 14:00:00+02:00,3.68,2715.02,1.968,18.6,24.828,11.685,1.617
2015-01-02 15:00:00+02:00,4.37,2705.1800000000003,2.544,21.0,24.84,5.781000000000001,1.474
2015-01-02 16:00:00+02:00,4.140000000000001,2706.0,6.12,24.792,24.84,0.861,1.529
2015-01-02 17:00:00+02:00,3.91,2769.1400000000003,9.264,31.248,24.84,0.0,1.6059999999999999
2015-01-02 18:00:00+02:00,4.140000000000001,2851.96,9.768,33.984,24.852,0.0,1.5619999999999998
2015-01-02 19:00:00+02:00,4.140000000000001,2860.98,7.8,32.160000000000004,24.852,0.0,2.145
2015-01-02 20:00:00+02:00,4.140000000000001,2852.78,4.944,29.016000000000002,24.876,0.0,2.618
2015-01-02 21:00:00+02:00,4.140000000000001,2858.5200000000004,3.552,25.344,24.852,0.0,2.618
2015-01-02 22:00:00+02:00,3.68,2850.32,4.152,23.832,24.852,0.0,2.2439999999999998
2015-01-02 23:00:00+02:00,4.140000000000001,2842.1200000000003,0.312,14.184000000000001,24.84,0.0,3.344
2015-01-03 00:00:00+02:00,3.91,2652.7000000000003,0.0,6.24,24.84,0.0,3.4979999999999998
2015-01-03 01:00:00+02:00,3.91,2421.46,0.0,4.68,24.852,0.0,3.663
2015-01-03 02:00:00+02:00,4.140000000000001,2297.6400000000003,0.0,4.464,24.864,0.0,3.4099999999999997
2015-01-03 03:00:00+02:00,4.140000000000001,2214.82,0.0,4.464,24.852,0.0,3.6079999999999997
2015-01-03 04:00:00+02:00,4.37,2184.48,0.0,4.296,24.852,0.0,3.465
2015-01-03 05:00:00+02:00,4.140000000000001,2171.36,0.0,4.128,24.828,0.0,3.8169999999999997
2015-01-03 06:00:00+02:00,3.91,2240.2400000000002,0.0,4.5600000000000005,24.816,0.0,3.355
2015-01-03 07:00:00+02:00,4.140000000000001,2276.32,0.0,11.040000000000001,24.828,0.041,2.3649999999999998
