,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2019-01-01 00:00:00+01:00,1.944,2.952,11.544,38.916000000000004,0.0,0.011
2019-01-01 01:00:00+01:00,1.824,2.976,9.432,38.916000000000004,0.0,0.0
2019-01-01 02:00:00+01:00,0.744,3.024,8.28,38.94,0.0,0.0
2019-01-01 03:00:00+01:00,0.432,3.24,7.488,38.94,0.0,0.011
2019-01-01 04:00:00+01:00,0.312,3.24,8.136000000000001,38.94,0.0,0.022
2019-01-01 05:00:00+01:00,0.6,2.976,6.648000000000001,38.916000000000004,0.0,0.011
2019-01-01 06:00:00+01:00,0.672,2.904,7.248,38.916000000000004,0.0,0.011
2019-01-01 07:00:00+01:00,0.648,3.048,6.888,38.904,0.0,0.011
2019-01-01 08:00:00+01:00,1.1520000000000001,3.048,7.368,39.036,0.041,0.011
2019-01-01 09:00:00+01:00,1.3920000000000001,2.832,7.776,38.964,0.533,0.011
2019-01-01 10:00:00+01:00,0.8160000000000001,2.952,7.656000000000001,38.964,1.107,0.011
2019-01-01 11:00:00+01:00,0.552,2.856,7.776,38.94,1.558,0.011
2019-01-01 12:00:00+01:00,2.592,3.048,7.8,38.916000000000004,1.722,0.011
2019-01-01 13:00:00+01:00,2.208,3.048,8.976,38.916000000000004,1.558,0.022
2019-01-01 14:00:00+01:00,2.184,3.144,7.632000000000001,38.94,1.0250000000000001,0.022
2019-01-01 15:00:00+01:00,2.112,3.096,7.8,38.928,0.41000000000000003,0.022
2019-01-01 16:00:00+01:00,2.496,3.096,8.28,38.904,0.041,0.011
2019-01-01 17:00:00+01:00,1.872,3.072,13.224,38.904,0.0,0.011
2019-01-01 18:00:00+01:00,3.7920000000000003,3.072,15.432,38.94,0.0,0.011
2019-01-01 19:00:00+01:00,9.168000000000001,3.072,15.768,38.928,0.0,0.011
2019-01-01 20:00:00+01:00,3.744,3.048,12.888,38.916000000000004,0.0,0.011
2019-01-01 21:00:00+01:00,1.248,2.928,10.944,38.952,0.0,0.011
2019-01-01 22:00:00+01:00,1.536,2.952,11.832,38.976,0.0,0.022
2019-01-01 23:00:00+01:00,0.96,3.0,10.608,39.048,0.0,0.022
2019-01-02 00:00:00+01:00,0.864,2.88,9.504,38.952,0.0,0.022
2019-01-02 01:00:00+01:00,0.672,2.472,7.752,38.976,0.0,0.022
2019-01-02 02:00:00+01:00,0.8160000000000001,2.544,7.32,38.94,0.0,0.033
2019-01-02 03:00:00+01:00,0.648,2.7600000000000002,7.32,38.964,0.0,0.033
2019-01-02 04:00:00+01:00,0.40800000000000003,3.024,7.056,38.952,0.0,0.044
2019-01-02 05:00:00+01:00,0.912,2.856,8.424,38.94,0.0,0.044
2019-01-02 06:00:00+01:00,1.608,2.856,9.888,38.952,0.0,0.033
2019-01-02 07:00:00+01:00,2.3040000000000003,3.0,8.76,38.964,0.0,0.033
2019-01-02 08:00:00+01:00,1.32,2.976,14.688,39.012,0.082,0.044
2019-01-02 09:00:00+01:00,3.576,2.952,20.136,39.012,0.615,0.033
2019-01-02 10:00:00+01:00,8.424,3.2640000000000002,20.04,39.012,1.353,0.033
2019-01-02 11:00:00+01:00,8.208,3.0,18.264,39.024,2.009,0.033
2019-01-02 12:00:00+01:00,6.648000000000001,3.096,17.88,39.0,2.378,0.033
2019-01-02 13:00:00+01:00,2.928,3.192,14.568,39.0,2.214,0.044
2019-01-02 14:00:00+01:00,2.496,3.24,11.712,39.012,1.681,0.044
2019-01-02 15:00:00+01:00,2.2560000000000002,3.096,15.576,39.0,0.861,0.044
2019-01-02 16:00:00+01:00,6.408,3.2640000000000002,18.456,39.0,0.123,0.044
2019-01-02 17:00:00+01:00,22.992,4.344,35.208,39.012,0.0,0.033
2019-01-02 18:00:00+01:00,35.736000000000004,4.5120000000000005,34.872,39.0,0.0,0.033
2019-01-02 19:00:00+01:00,35.832,3.36,34.608000000000004,39.012,0.0,0.033
2019-01-02 20:00:00+01:00,17.928,2.904,22.584,39.024,0.0,0.033
2019-01-02 21:00:00+01:00,3.648,2.832,15.912,39.036,0.0,0.033
2019-01-02 22:00:00+01:00,3.408,2.7840000000000003,13.104000000000001,39.06,0.0,0.033
2019-01-02 23:00:00+01:00,2.448,2.832,14.808,39.072,0.0,0.033
2019-01-03 00:00:00+01:00,2.064,3.096,12.96,39.072,0.0,0.033
2019-01-03 01:00:00+01:00,0.888,2.592,10.200000000000001,39.084,0.0,0.033
2019-01-03 02:00:00+01:00,0.72,2.328,9.552,39.156,0.0,0.033
2019-01-03 03:00:00+01:00,0.5760000000000001,2.544,9.336,39.096000000000004,0.0,0.033
2019-01-03 04:00:00+01:00,0.5760000000000001,2.712,12.096,39.12,0.0,0.022
2019-01-03 05:00:00+01:00,1.1520000000000001,2.64,10.344,39.204,0.0,0.022
2019-01-03 06:00:00+01:00,2.352,3.024,13.008000000000001,39.216,0.0,0.022
2019-01-03 07:00:00+01:00,12.120000000000001,3.096,40.2,39.24,0.0,0.022
2019-01-03 08:00:00+01:00,26.376,3.528,36.216,39.228,0.082,0.022
2019-01-03 09:00:00+01:00,35.784,4.248,44.928000000000004,39.24,0.861,0.022
2019-01-03 10:00:00+01:00,35.76,4.272,44.064,39.228,2.255,0.022
2019-01-03 11:00:00+01:00,13.752,3.336,33.0,39.228,3.7720000000000002,0.022
2019-01-03 12:00:00+01:00,8.544,2.832,25.488,39.204,4.346,0.022
2019-01-03 13:00:00+01:00,12.6,2.8080000000000003,28.872,39.156,3.7720000000000002,0.033
2019-01-03 14:00:00+01:00,15.696,2.832,24.144000000000002,39.18,2.5420000000000003,0.033
2019-01-03 15:00:00+01:00,21.816,2.904,26.256,39.192,1.1480000000000001,0.033
2019-01-03 16:00:00+01:00,25.704,3.192,34.872,39.156,0.164,0.033
2019-01-03 17:00:00+01:00,46.104,4.8,54.480000000000004,39.108000000000004,0.0,0.033
2019-01-03 18:00:00+01:00,42.168,4.728,59.976,39.156,0.0,0.033
2019-01-03 19:00:00+01:00,37.752,4.176,48.648,39.18,0.0,0.033
2019-01-03 20:00:00+01:00,24.144000000000002,4.152,37.416000000000004,39.18,0.0,0.044
2019-01-03 21:00:00+01:00,9.744,2.928,20.04,39.108000000000004,0.0,0.044
2019-01-03 22:00:00+01:00,2.064,2.856,20.736,39.096000000000004,0.0,0.044
2019-01-03 23:00:00+01:00,2.088,2.856,17.016000000000002,39.108000000000004,0.0,0.05499999999999999
2019-01-04 00:00:00+01:00,1.224,2.568,13.632,39.108000000000004,0.0,0.044
2019-01-04 01:00:00+01:00,0.5760000000000001,2.376,11.448,39.096000000000004,0.0,0.044
2019-01-04 02:00:00+01:00,1.2,2.208,9.864,39.18,0.0,0.033
2019-01-04 03:00:00+01:00,0.528,2.352,8.904,39.228,0.0,0.033
2019-01-04 04:00:00+01:00,0.648,2.928,11.088000000000001,39.192,0.0,0.033
2019-01-04 05:00:00+01:00,1.56,2.736,13.152000000000001,39.204,0.0,0.044
2019-01-04 06:00:00+01:00,2.928,2.928,29.928,39.168,0.0,0.044
2019-01-04 07:00:00+01:00,14.808,3.168,38.88,39.096000000000004,0.0,0.033
2019-01-04 08:00:00+01:00,35.304,3.336,48.528,39.108000000000004,0.20500000000000002,0.044
2019-01-04 09:00:00+01:00,51.24,3.672,53.808,39.084,1.312,0.044
2019-01-04 10:00:00+01:00,47.352000000000004,3.552,51.048,39.06,2.911,0.033
2019-01-04 11:00:00+01:00,39.0,3.2880000000000003,52.032000000000004,39.06,4.305000000000001,0.022
2019-01-04 12:00:00+01:00,26.64,2.496,51.144,39.036,4.92,0.022
2019-01-04 13:00:00+01:00,18.048000000000002,2.52,31.728,39.06,4.51,0.022
2019-01-04 14:00:00+01:00,8.76,2.52,26.88,39.06,2.911,0.022
