,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-01-01 00:00:00+01:00,1.296,2.832,6.696,33.792,0.0,0.319
2018-01-01 01:00:00+01:00,1.584,2.712,6.864,31.14,0.0,0.286
2018-01-01 02:00:00+01:00,2.112,3.048,6.5280000000000005,33.72,0.0,0.319
2018-01-01 03:00:00+01:00,1.2,2.952,6.336,33.756,0.0,0.319
2018-01-01 04:00:00+01:00,2.544,2.52,6.312,22.368000000000002,0.0,0.319
2018-01-01 05:00:00+01:00,1.608,2.568,6.0,27.168,0.0,0.286
2018-01-01 06:00:00+01:00,1.824,2.664,5.928,33.804,0.0,0.27499999999999997
2018-01-01 07:00:00+01:00,2.2800000000000002,2.664,4.752,33.792,0.0,0.253
2018-01-01 08:00:00+01:00,2.136,2.64,5.448,33.804,0.082,0.209
2018-01-01 09:00:00+01:00,2.7600000000000002,2.88,4.44,33.816,0.902,0.242
2018-01-01 10:00:00+01:00,2.952,2.712,4.296,33.816,2.665,0.264
2018-01-01 11:00:00+01:00,2.328,2.448,5.5440000000000005,33.78,4.018,0.21999999999999997
2018-01-01 12:00:00+01:00,2.352,2.4,6.96,33.228,4.3870000000000005,0.286
2018-01-01 13:00:00+01:00,2.592,2.448,7.656000000000001,33.168,3.936,0.286
2018-01-01 14:00:00+01:00,2.52,2.496,6.36,33.168,2.255,0.242
2018-01-01 15:00:00+01:00,2.136,2.52,7.104,33.636,0.6970000000000001,0.23099999999999998
2018-01-01 16:00:00+01:00,2.7840000000000003,2.544,6.5520000000000005,33.768,0.082,0.23099999999999998
2018-01-01 17:00:00+01:00,4.104,2.64,6.336,33.78,0.0,0.242
2018-01-01 18:00:00+01:00,19.128,2.7600000000000002,13.512,33.816,0.0,0.242
2018-01-01 19:00:00+01:00,17.52,2.7840000000000003,9.84,33.78,0.0,0.253
2018-01-01 20:00:00+01:00,12.432,2.712,7.056,33.744,0.0,0.253
2018-01-01 21:00:00+01:00,2.112,2.664,6.72,33.768,0.0,0.253
2018-01-01 22:00:00+01:00,0.744,2.664,6.816,33.768,0.0,0.253
2018-01-01 23:00:00+01:00,0.624,2.616,6.336,33.768,0.0,0.242
2018-01-02 00:00:00+01:00,0.72,2.616,5.952,33.792,0.0,0.23099999999999998
2018-01-02 01:00:00+01:00,0.24,2.544,6.24,33.828,0.0,0.253
2018-01-02 02:00:00+01:00,0.24,2.7840000000000003,6.216,33.828,0.0,0.242
2018-01-02 03:00:00+01:00,0.336,2.664,6.24,33.828,0.0,0.242
2018-01-02 04:00:00+01:00,0.72,2.7600000000000002,5.736,33.828,0.0,0.253
2018-01-02 05:00:00+01:00,1.296,2.8080000000000003,6.168,28.38,0.0,0.253
2018-01-02 06:00:00+01:00,2.112,2.88,7.224,33.456,0.0,0.264
2018-01-02 07:00:00+01:00,3.216,2.64,7.224,33.804,0.0,0.242
2018-01-02 08:00:00+01:00,4.32,3.024,7.368,33.828,0.082,0.23099999999999998
2018-01-02 09:00:00+01:00,5.496,2.8080000000000003,8.040000000000001,33.84,0.656,0.187
2018-01-02 10:00:00+01:00,5.232,2.832,7.488,33.84,1.7630000000000001,0.16499999999999998
2018-01-02 11:00:00+01:00,4.248,2.832,7.248,33.84,2.46,0.16499999999999998
2018-01-02 12:00:00+01:00,4.752,2.952,5.232,33.828,2.255,0.132
2018-01-02 13:00:00+01:00,5.16,2.904,4.848,33.84,2.091,0.10999999999999999
2018-01-02 14:00:00+01:00,13.104000000000001,2.904,3.864,33.852000000000004,1.3940000000000001,0.121
2018-01-02 15:00:00+01:00,14.808,2.976,4.464,33.804,0.656,0.121
2018-01-02 16:00:00+01:00,22.392,2.952,3.936,33.792,0.082,0.143
2018-01-02 17:00:00+01:00,24.984,2.8080000000000003,10.152000000000001,33.78,0.0,0.121
2018-01-02 18:00:00+01:00,24.624,2.8080000000000003,10.896,33.816,0.0,0.143
2018-01-02 19:00:00+01:00,12.288,2.832,6.768,33.828,0.0,0.253
2018-01-02 20:00:00+01:00,6.84,2.928,7.5360000000000005,33.84,0.0,0.264
2018-01-02 21:00:00+01:00,4.752,2.688,6.12,33.828,0.0,0.242
2018-01-02 22:00:00+01:00,5.352,2.832,5.688,33.852000000000004,0.0,0.264
2018-01-02 23:00:00+01:00,3.7680000000000002,2.856,5.256,33.9,0.0,0.264
2018-01-03 00:00:00+01:00,3.192,2.616,4.68,33.9,0.0,0.286
2018-01-03 01:00:00+01:00,2.856,2.736,4.5840000000000005,33.876,0.0,0.297
2018-01-03 02:00:00+01:00,3.2640000000000002,2.664,4.848,33.876,0.0,0.297
2018-01-03 03:00:00+01:00,2.232,2.688,4.92,33.84,0.0,0.308
2018-01-03 04:00:00+01:00,2.208,2.616,5.064,33.816,0.0,0.286
2018-01-03 05:00:00+01:00,2.7840000000000003,2.472,5.5680000000000005,33.756,0.0,0.297
2018-01-03 06:00:00+01:00,4.8,3.024,6.312,33.648,0.0,0.297
2018-01-03 07:00:00+01:00,14.736,2.8080000000000003,8.784,33.552,0.0,0.297
2018-01-03 08:00:00+01:00,31.104,2.832,8.688,33.516,0.041,0.253
2018-01-03 09:00:00+01:00,26.448,2.64,7.656000000000001,32.988,0.328,0.187
2018-01-03 10:00:00+01:00,18.168,2.856,6.6240000000000006,33.036,0.451,0.143
2018-01-03 11:00:00+01:00,17.592,2.472,5.232,33.480000000000004,0.861,0.132
2018-01-03 12:00:00+01:00,19.32,2.712,9.336,33.744,0.533,0.132
2018-01-03 13:00:00+01:00,19.752,3.024,4.5840000000000005,33.852000000000004,0.656,0.187
2018-01-03 14:00:00+01:00,20.592,2.712,3.936,33.768,0.779,0.209
2018-01-03 15:00:00+01:00,22.608,3.024,3.3120000000000003,31.668,0.656,0.23099999999999998
2018-01-03 16:00:00+01:00,20.736,3.0,4.368,33.768,0.123,0.297
2018-01-03 17:00:00+01:00,28.656000000000002,2.856,10.176,33.78,0.0,0.308
2018-01-03 18:00:00+01:00,29.28,2.928,14.256,33.804,0.0,0.242
2018-01-03 19:00:00+01:00,26.856,2.952,9.864,28.212,0.0,0.253
2018-01-03 20:00:00+01:00,18.504,2.904,5.472,27.912,0.0,0.264
2018-01-03 21:00:00+01:00,8.664,3.024,8.544,28.488,0.0,0.242
2018-01-03 22:00:00+01:00,5.5920000000000005,2.8080000000000003,7.92,27.900000000000002,0.0,0.242
2018-01-03 23:00:00+01:00,1.872,2.736,6.768,33.816,0.0,0.242
2018-01-04 00:00:00+01:00,1.488,2.712,4.728,33.804,0.0,0.05499999999999999
2018-01-04 01:00:00+01:00,1.416,3.0,4.752,33.828,0.0,0.05499999999999999
2018-01-04 02:00:00+01:00,1.8960000000000001,2.904,5.04,33.852000000000004,0.0,0.044
2018-01-04 03:00:00+01:00,2.376,2.7600000000000002,4.656,33.852000000000004,0.0,0.033
2018-01-04 04:00:00+01:00,1.968,2.7600000000000002,4.728,33.864,0.0,0.044
2018-01-04 05:00:00+01:00,2.592,2.664,5.328,33.852000000000004,0.0,0.05499999999999999
2018-01-04 06:00:00+01:00,6.5520000000000005,3.096,6.5280000000000005,33.84,0.0,0.05499999999999999
2018-01-04 07:00:00+01:00,13.200000000000001,2.856,6.5520000000000005,33.828,0.0,0.044
2018-01-04 08:00:00+01:00,23.256,2.688,8.808,33.804,0.0,0.033
2018-01-04 09:00:00+01:00,28.824,2.616,9.024000000000001,33.816,0.041,0.033
2018-01-04 10:00:00+01:00,23.352,2.8080000000000003,6.48,33.804,0.123,0.033
2018-01-04 11:00:00+01:00,19.152,2.736,6.192,33.744,0.164,0.033
2018-01-04 12:00:00+01:00,17.232,2.736,6.168,33.708,0.20500000000000002,0.033
2018-01-04 13:00:00+01:00,17.208000000000002,2.928,4.776,33.684,0.20500000000000002,0.033
2018-01-04 14:00:00+01:00,16.992,3.12,5.064,33.576,0.123,0.033
2018-01-04 15:00:00+01:00,19.368000000000002,3.12,4.824,33.516,0.041,0.033
2018-01-04 16:00:00+01:00,19.2,3.2640000000000002,5.4,33.528,0.0,0.033
2018-01-04 17:00:00+01:00,22.272000000000002,3.336,8.88,33.54,0.0,0.033
2018-01-04 18:00:00+01:00,22.872,3.36,9.888,33.54,0.0,0.033
2018-01-04 19:00:00+01:00,22.632,3.2880000000000003,7.944,33.54,0.0,0.044
2018-01-04 20:00:00+01:00,9.144,3.216,4.872,33.564,0.0,0.033
2018-01-04 21:00:00+01:00,5.952,3.072,7.5360000000000005,33.528,0.0,0.022
