,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-12-31 23:00:00+00:00,51.06,418.95,1321.8400000000001,13.704,19.176000000000002,6.5760000000000005,105.78,0.0,6.566999999999999
2019-01-01 00:00:00+00:00,73.60000000000001,212.66,1207.0400000000002,8.28,15.72,6.792,18.040000000000003,0.0,5.973
2019-01-01 01:00:00+00:00,73.60000000000001,209.23,1205.4,5.832,11.808,7.272,17.220000000000002,0.0,4.851
2019-01-01 02:00:00+00:00,76.13000000000001,209.72,1205.4,0.0,10.104000000000001,7.056,20.5,0.0,4.037
2019-01-01 03:00:00+00:00,77.97,210.21,1153.74,0.0,2.7840000000000003,5.28,23.78,0.0,3.8059999999999996
2019-01-01 04:00:00+00:00,77.05,210.7,1056.98,0.0,2.736,3.12,25.42,0.0,4.543
2019-01-01 05:00:00+00:00,77.28,211.68,1056.98,0.0,2.88,2.712,24.6,0.0,4.939
2019-01-01 06:00:00+00:00,76.13000000000001,218.54,1175.0600000000002,0.0,5.28,2.688,23.78,0.0,4.444
2019-01-01 07:00:00+00:00,74.52000000000001,274.4,1204.5800000000002,0.0,4.488,2.688,23.78,0.0,4.455
2019-01-01 08:00:00+00:00,76.36,435.12,1193.92,0.0,4.656,2.688,25.42,2.173,4.103
2019-01-01 09:00:00+00:00,74.98,536.06,1174.24,0.0,5.256,4.344,22.96,8.036,3.751
2019-01-01 10:00:00+00:00,75.9,564.97,1172.6000000000001,0.0,5.256,4.2,22.96,12.423,3.344
2019-01-01 11:00:00+00:00,76.82000000000001,527.73,1132.42,0.0,5.424,4.344,23.78,14.268,2.453
2019-01-01 12:00:00+00:00,77.05,573.3,1170.14,0.0,14.952,3.0,25.42,14.678,1.639
2019-01-01 13:00:00+00:00,78.2,582.61,1206.22,0.0,10.992,2.424,26.240000000000002,14.391,1.067
2019-01-01 14:00:00+00:00,77.97,561.54,1089.78,0.0,5.952,1.488,25.42,12.71,0.9019999999999999
2019-01-01 15:00:00+00:00,75.9,566.4399999999999,1078.3000000000002,0.0,5.712,1.512,24.6,9.635,1.144
2019-01-01 16:00:00+00:00,76.59,618.38,1205.4,0.336,6.12,3.456,26.240000000000002,3.567,1.8039999999999998
2019-01-01 17:00:00+00:00,76.82000000000001,677.18,1221.8000000000002,18.792,10.632,7.248,26.240000000000002,0.041,2.783
2019-01-01 18:00:00+00:00,76.82000000000001,678.16,1331.68,26.688,17.592,11.472,25.42,0.0,2.992
2019-01-01 19:00:00+00:00,77.51,679.14,1407.94,26.568,20.328,18.48,25.42,0.0,3.135
2019-01-01 20:00:00+00:00,78.2,675.22,1433.3600000000001,33.744,20.496,21.0,26.240000000000002,0.0,3.388
2019-01-01 21:00:00+00:00,77.51,682.08,1362.0200000000002,26.400000000000002,17.112000000000002,9.744,25.42,0.0,4.378
2019-01-01 22:00:00+00:00,76.59,583.1,1341.5200000000002,2.568,9.048,3.552,25.42,0.0,4.939
2019-01-01 23:00:00+00:00,77.05,463.53999999999996,1284.1200000000001,0.0,6.792,2.688,25.42,0.0,5.885
2019-01-02 00:00:00+00:00,76.59,306.74,1120.1200000000001,0.0,2.64,2.688,26.240000000000002,0.0,8.635
2019-01-02 01:00:00+00:00,76.13000000000001,314.09,1068.46,0.0,2.376,1.68,26.240000000000002,0.0,10.460999999999999
2019-01-02 02:00:00+00:00,75.44,326.34,934.8000000000001,0.0,2.664,1.488,25.42,0.0,10.735999999999999
2019-01-02 03:00:00+00:00,75.44,328.79,934.8000000000001,0.0,2.7840000000000003,1.488,23.78,0.0,11.814
2019-01-02 04:00:00+00:00,74.06,356.23,933.98,0.0,2.7840000000000003,1.488,25.42,0.0,11.780999999999999
2019-01-02 05:00:00+00:00,72.22,395.92,934.8000000000001,0.0,2.8080000000000003,1.488,22.96,0.0,12.165999999999999
2019-01-02 06:00:00+00:00,73.60000000000001,460.59999999999997,1042.22,0.0,2.616,2.208,22.96,0.0,11.517
2019-01-02 07:00:00+00:00,74.29,667.87,1315.2800000000002,1.32,9.0,5.5680000000000005,22.96,0.0,9.526
2019-01-02 08:00:00+00:00,73.14,792.8199999999999,1426.8000000000002,6.456,16.584,8.088000000000001,19.68,2.2960000000000003,7.667
2019-01-02 09:00:00+00:00,72.68,800.66,1439.92,8.904,22.944,10.056000000000001,17.220000000000002,8.118,6.314
2019-01-02 10:00:00+00:00,73.37,784.0,1440.74,3.48,18.84,8.88,16.400000000000002,12.177000000000001,5.819
2019-01-02 11:00:00+00:00,73.60000000000001,817.3199999999999,1440.74,2.136,14.688,6.864,16.400000000000002,14.432,4.895
2019-01-02 12:00:00+00:00,74.75,818.3,1440.74,0.912,13.92,4.5840000000000005,16.400000000000002,15.17,4.795999999999999
2019-01-02 13:00:00+00:00,74.52000000000001,799.1899999999999,1439.92,0.0,11.736,2.688,17.220000000000002,14.842,4.9719999999999995
2019-01-02 14:00:00+00:00,74.06,789.88,1439.92,0.0,9.144,2.688,18.040000000000003,13.366000000000001,5.654
2019-01-02 15:00:00+00:00,74.75,798.21,1439.92,0.792,13.968,2.688,18.040000000000003,9.799000000000001,6.1049999999999995
2019-01-02 16:00:00+00:00,75.44,820.26,1439.92,34.032000000000004,19.824,4.6080000000000005,18.040000000000003,3.649,7.425
2019-01-02 17:00:00+00:00,74.06,808.5,1439.92,41.088,33.912,3.408,19.68,0.082,10.747
2019-01-02 18:00:00+00:00,74.52000000000001,785.47,1439.92,38.208,33.0,4.32,19.68,0.0,16.169999999999998
2019-01-02 19:00:00+00:00,74.98,799.1899999999999,1439.92,33.552,29.184,4.872,19.68,0.0,20.834
2019-01-02 20:00:00+00:00,74.52000000000001,803.11,1440.74,31.368000000000002,27.96,4.872,19.68,0.0,24.980999999999998
2019-01-02 21:00:00+00:00,75.21000000000001,790.86,1441.5600000000002,18.264,24.72,3.336,19.68,0.0,26.982999999999997
2019-01-02 22:00:00+00:00,75.21000000000001,782.04,1440.74,6.912,15.456,3.168,18.860000000000003,0.0,28.808999999999997
2019-01-02 23:00:00+00:00,74.98,673.75,1440.74,3.936,9.024000000000001,2.688,18.860000000000003,0.0,28.479
2019-01-03 00:00:00+00:00,75.9,461.58,1301.3400000000001,0.0,5.4,1.56,19.68,0.0,27.598999999999997
2019-01-03 01:00:00+00:00,74.98,462.56,1039.76,0.0,3.3120000000000003,1.488,18.860000000000003,0.0,26.301
2019-01-03 02:00:00+00:00,74.75,472.84999999999997,966.7800000000001,0.0,2.3040000000000003,1.488,18.860000000000003,0.0,25.619
2019-01-03 03:00:00+00:00,75.9,469.90999999999997,1011.0600000000001,0.0,2.352,1.488,18.860000000000003,0.0,25.003
