,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2019-01-01 00:00:00+01:00,51.06,2289.44,28.419999999999998,457.17,5950.740000000001,150.998,0.0,4.128,0.0,33.649
2019-01-01 01:00:00+01:00,49.68,1870.42,28.91,432.18,5373.46,148.799,0.0,3.96,0.0,37.839999999999996
2019-01-01 02:00:00+01:00,50.830000000000005,1508.8000000000002,28.91,390.04,4983.96,148.799,0.0,3.96,0.0,40.777
2019-01-01 03:00:00+01:00,49.910000000000004,1474.3600000000001,28.91,386.61,4887.200000000001,148.799,0.0,3.96,0.0,43.802
2019-01-01 04:00:00+01:00,49.68,1410.4,28.419999999999998,386.61,4852.76,148.066,0.0,3.96,0.0,45.265
2019-01-01 05:00:00+01:00,49.910000000000004,1454.68,28.419999999999998,386.61,4866.700000000001,148.066,0.0,3.96,0.0,47.927
2019-01-01 06:00:00+01:00,49.68,1444.0200000000002,28.91,386.61,4835.54,148.066,0.0,4.272,0.0,50.281
2019-01-01 07:00:00+01:00,50.14,1418.6000000000001,28.419999999999998,387.09999999999997,4822.42,145.867,0.0,4.416,0.0,51.425
2019-01-01 08:00:00+01:00,50.14,1421.0600000000002,28.419999999999998,386.12,4801.1,145.134,0.0,4.488,0.0,52.084999999999994
2019-01-01 09:00:00+01:00,49.910000000000004,1589.98,27.93,400.33,4942.14,143.668,0.0,4.824,0.0,52.811
2019-01-01 10:00:00+01:00,49.910000000000004,1560.46,27.93,410.62,4920.0,142.935,0.0,4.824,0.0,53.580999999999996
2019-01-01 11:00:00+01:00,49.910000000000004,1619.5000000000002,27.93,410.62,5092.200000000001,144.401,0.192,4.824,0.0,54.416999999999994
2019-01-01 12:00:00+01:00,50.14,1681.8200000000002,27.93,429.73,5398.88,144.401,4.5600000000000005,4.776,0.0,54.351
2019-01-01 13:00:00+01:00,49.910000000000004,1676.9,27.439999999999998,433.15999999999997,5508.76,145.134,8.016,4.656,0.0,54.747
2019-01-01 14:00:00+01:00,49.910000000000004,1717.9,27.439999999999998,432.18,5624.38,142.935,9.312,4.704,0.0,54.218999999999994
2019-01-01 15:00:00+01:00,49.910000000000004,1667.0600000000002,27.439999999999998,424.34,5524.34,143.668,12.744,4.728,0.0,53.669
2019-01-01 16:00:00+01:00,49.910000000000004,2140.2000000000003,26.95,502.74,5650.620000000001,143.668,12.6,4.728,0.28800000000000003,54.141999999999996
2019-01-01 17:00:00+01:00,49.68,2133.6400000000003,27.439999999999998,470.4,5640.780000000001,144.401,17.688,4.92,0.936,54.163999999999994
2019-01-01 18:00:00+01:00,50.14,2145.94,25.97,440.51,5738.360000000001,145.867,18.264,5.064,1.032,53.724
2019-01-01 19:00:00+01:00,50.14,2047.5400000000002,24.99,441.49,5733.4400000000005,146.6,20.856,5.088,0.432,53.129999999999995
2019-01-01 20:00:00+01:00,50.14,2096.7400000000002,25.48,441.0,5712.120000000001,146.6,18.072,5.04,0.048,51.909
2019-01-01 21:00:00+01:00,49.910000000000004,1905.68,26.95,440.51,5735.900000000001,147.333,9.72,4.776,0.0,51.513
2019-01-01 22:00:00+01:00,49.910000000000004,1881.9,27.93,442.46999999999997,5562.88,147.333,1.272,4.632,0.0,51.128
2019-01-01 23:00:00+01:00,50.14,1526.0200000000002,27.93,430.21999999999997,5327.54,148.066,0.0,4.224,0.0,49.698
2019-01-02 00:00:00+01:00,49.45,1562.92,27.93,426.79,5154.52,149.532,0.0,4.176,0.0,48.333999999999996
2019-01-02 01:00:00+01:00,49.910000000000004,1483.38,27.439999999999998,416.5,5124.18,150.998,0.0,4.128,0.0,48.455
2019-01-02 02:00:00+01:00,49.910000000000004,1474.3600000000001,25.48,415.03,5065.96,150.265,0.0,4.128,0.0,47.333
