,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2017-01-01 00:00:00+01:00,65.55,3623.5499999999997,1193.92,161.26,11.136000000000001,76.608,75.696,639.864,0.0,250.84384,6.643999999999999
2017-01-01 01:00:00+01:00,65.78,3576.02,851.98,170.05599999999998,6.816,73.152,56.112,639.48,0.0,251.76606,6.962999999999999
2017-01-01 02:00:00+01:00,65.78,3398.15,862.6400000000001,170.05599999999998,14.112,68.784,55.464,637.5840000000001,0.0,251.76606,6.896999999999999
2017-01-01 03:00:00+01:00,65.78,3033.59,824.1,170.05599999999998,27.96,68.688,53.76,635.784,0.0,251.76606,6.699
2017-01-01 04:00:00+01:00,65.78,2920.89,834.7600000000001,170.05599999999998,32.328,65.52,41.424,637.032,0.0,251.76606,7.007
2017-01-01 05:00:00+01:00,65.78,2937.5499999999997,861.0000000000001,170.05599999999998,38.4,60.552,37.848,637.596,0.0,252.68828000000002,7.292999999999999
2017-01-01 06:00:00+01:00,65.78,2907.66,824.1,169.323,39.456,60.096000000000004,34.248,636.564,0.0,252.68828000000002,7.513
2017-01-01 07:00:00+01:00,65.78,2932.16,816.72,170.05599999999998,43.848,62.016,34.08,636.444,0.0,252.68828000000002,8.238999999999999
2017-01-01 08:00:00+01:00,65.78,2941.96,818.36,170.05599999999998,41.736000000000004,65.04,32.448,636.264,4.059,252.68828000000002,8.811
2017-01-01 09:00:00+01:00,65.55,2993.41,859.36,169.323,38.160000000000004,65.304,41.448,636.804,17.343,252.68828000000002,9.152
2017-01-01 10:00:00+01:00,65.55,2989.98,870.0200000000001,170.05599999999998,32.016,66.864,49.488,637.152,41.205,253.6105,9.536999999999999
2017-01-01 11:00:00+01:00,65.55,3005.17,891.34,170.05599999999998,37.68,67.464,55.872,637.74,57.359,253.6105,9.976999999999999
2017-01-01 12:00:00+01:00,65.78,3013.0099999999998,906.9200000000001,170.05599999999998,21.240000000000002,72.864,63.648,638.376,66.051,253.6105,10.219
2017-01-01 13:00:00+01:00,65.55,2982.14,874.1200000000001,170.05599999999998,18.12,75.528,83.16,637.224,64.69800000000001,253.6105,10.439
2017-01-01 14:00:00+01:00,65.55,2916.48,792.94,170.05599999999998,20.904,74.424,66.048,623.328,53.874,253.6105,10.405999999999999
2017-01-01 15:00:00+01:00,65.55,3064.95,852.8000000000001,170.05599999999998,25.224,70.2,58.584,617.16,31.529,252.68828000000002,10.097999999999999
2017-01-01 16:00:00+01:00,65.55,3265.36,838.0400000000001,170.05599999999998,28.608,67.536,53.28,617.172,10.537,251.76606,10.075999999999999
2017-01-01 17:00:00+01:00,65.55,3377.08,880.6800000000001,169.323,19.464,74.496,64.296,619.308,2.829,251.76606,10.626
2017-01-01 18:00:00+01:00,65.32000000000001,3469.2,840.5000000000001,169.323,14.064,86.304,89.928,619.848,0.0,251.76606,10.604
2017-01-01 19:00:00+01:00,65.55,3568.67,882.32,170.05599999999998,14.112,88.70400000000001,96.792,620.568,0.0,252.68828000000002,10.615
2017-01-01 20:00:00+01:00,65.78,3517.71,865.9200000000001,170.05599999999998,0.624,80.52,85.296,621.9,0.0,252.68828000000002,10.658999999999999
2017-01-01 21:00:00+01:00,65.78,3520.16,800.32,170.05599999999998,7.848,79.8,71.568,623.22,0.0,252.68828000000002,10.152999999999999
2017-01-01 22:00:00+01:00,65.55,3513.2999999999997,776.5400000000001,170.05599999999998,3.984,79.752,62.28,623.232,0.0,251.76606,9.261999999999999
2017-01-01 23:00:00+01:00,65.78,3512.3199999999997,773.2600000000001,169.323,10.824,75.60000000000001,58.2,623.124,0.0,252.68828000000002,8.536
2017-01-02 00:00:00+01:00,65.55,3606.4,793.7600000000001,170.05599999999998,18.912,66.24,53.448,619.644,0.0,252.68828000000002,7.898
2017-01-02 01:00:00+01:00,65.55,3453.0299999999997,741.2800000000001,170.05599999999998,41.76,65.856,38.064,620.388,0.0,252.68828000000002,7.699999999999999
2017-01-02 02:00:00+01:00,65.78,3487.33,667.48,170.05599999999998,46.296,64.128,40.392,621.096,0.0,251.76606,7.061999999999999
2017-01-02 03:00:00+01:00,65.55,3474.59,729.8000000000001,170.05599999999998,60.336,62.712,34.92,624.888,0.0,251.76606,6.699
2017-01-02 04:00:00+01:00,65.78,3385.41,814.2600000000001,170.05599999999998,61.032000000000004,60.36,27.408,623.112,0.0,251.76606,6.1819999999999995
2017-01-02 05:00:00+01:00,65.78,3468.22,978.2600000000001,170.05599999999998,60.144,58.248000000000005,30.144000000000002,623.808,0.0,251.76606,6.005999999999999
2017-01-02 06:00:00+01:00,65.78,3528.0,1374.3200000000002,170.05599999999998,38.424,57.672000000000004,48.048,626.112,0.0,250.84384,6.5009999999999994
2017-01-02 07:00:00+01:00,65.78,3703.42,1656.4,169.323,11.592,61.248000000000005,55.512,627.684,0.0,251.76606,6.699
2017-01-02 08:00:00+01:00,65.55,3918.04,1731.8400000000001,169.323,7.728,70.944,63.168,627.648,4.182,250.84384,6.435
2017-01-02 09:00:00+01:00,65.55,4086.6,1758.0800000000002,170.05599999999998,7.968,81.408,68.712,629.184,16.195,250.84384,6.204
2017-01-02 10:00:00+01:00,65.55,4128.25,1769.5600000000002,169.323,7.656000000000001,83.4,77.112,629.508,36.367000000000004,250.84384,6.247999999999999
2017-01-02 11:00:00+01:00,65.32000000000001,4179.21,1807.2800000000002,170.05599999999998,22.992,82.8,87.144,630.096,50.348,250.84384,6.446
2017-01-02 12:00:00+01:00,65.55,4230.17,1776.1200000000001,170.05599999999998,30.312,83.4,86.496,630.636,58.384,250.84384,6.05
2017-01-02 13:00:00+01:00,65.78,4228.7,1783.5000000000002,170.05599999999998,14.568,84.288,89.952,629.904,60.721000000000004,248.9994,5.973
2017-01-02 14:00:00+01:00,65.55,4131.68,1831.88,170.05599999999998,6.816,81.57600000000001,95.44800000000001,630.288,50.922000000000004,249.92162000000002,7.271
2017-01-02 15:00:00+01:00,65.32000000000001,4121.39,1799.0800000000002,169.323,10.392,79.752,68.952,637.128,30.791,248.9994,8.315999999999999
2017-01-02 16:00:00+01:00,65.55,4180.68,1799.9,169.323,13.272,81.48,58.704,638.424,10.988000000000001,248.9994,8.943
2017-01-02 17:00:00+01:00,65.32000000000001,4204.69,1787.6000000000001,167.857,44.088,88.44,89.44800000000001,638.868,2.87,248.9994,10.229999999999999
2017-01-02 18:00:00+01:00,65.32000000000001,4335.03,1893.38,166.391,57.744,110.328,105.072,639.384,0.0,248.9994,13.485999999999999
2017-01-02 19:00:00+01:00,65.78,4380.11,1855.66,165.658,46.416000000000004,106.896,90.864,639.744,0.0,249.92162000000002,15.520999999999999
2017-01-02 20:00:00+01:00,65.78,4165.0,1636.72,165.658,26.544,90.312,73.944,638.52,0.0,249.92162000000002,15.927999999999999
2017-01-02 21:00:00+01:00,65.55,4096.89,1749.88,165.658,0.048,79.2,56.832,637.896,0.0,251.76606,15.213
2017-01-02 22:00:00+01:00,65.55,4076.7999999999997,1734.3000000000002,164.92499999999998,10.128,78.384,53.064,635.412,0.0,251.76606,14.068999999999999
2017-01-02 23:00:00+01:00,65.55,3994.48,1580.96,163.459,13.968,70.032,57.24,630.0600000000001,0.0,250.84384,13.596
2017-01-03 00:00:00+01:00,65.55,4136.58,1679.3600000000001,164.192,2.592,62.808,54.672000000000004,632.664,0.0,250.84384,13.299
2017-01-03 01:00:00+01:00,65.55,4087.09,1694.1200000000001,197.177,30.384,61.488,40.056,634.5120000000001,0.0,250.84384,12.815
2017-01-03 02:00:00+01:00,65.32000000000001,4028.29,1622.7800000000002,208.172,41.568,64.176,39.672000000000004,636.1800000000001,0.0,250.84384,12.309
2017-01-03 03:00:00+01:00,65.55,4064.06,1502.24,260.948,59.184000000000005,61.944,37.32,636.072,0.0,250.84384,11.681999999999999
2017-01-03 04:00:00+01:00,65.55,4092.48,1436.64,312.991,60.480000000000004,62.448,30.72,633.444,0.0,250.84384,11.604999999999999
2017-01-03 05:00:00+01:00,65.55,4145.4,1655.5800000000002,181.784,59.304,61.104,33.96,633.864,0.0,250.84384,11.638
2017-01-03 06:00:00+01:00,65.32000000000001,4243.89,1813.8400000000001,218.434,17.664,65.08800000000001,47.688,634.056,0.0,249.92162000000002,11.703999999999999
2017-01-03 07:00:00+01:00,65.09,4335.5199999999995,1880.2600000000002,450.795,22.992,81.336,82.296,637.08,0.0,249.92162000000002,12.54
2017-01-03 08:00:00+01:00,64.86,4449.69,1868.7800000000002,805.567,24.240000000000002,99.936,93.456,635.868,4.92,248.9994,13.155999999999999
