,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2017-01-01 00:00:00+01:00,190.0,3666.0,55.0,595.0,7246.0,223.0,0.0,219.0,0.0,2822.0
2017-01-01 01:00:00+01:00,194.0,3473.0,54.0,594.0,7176.0,222.0,0.0,220.0,0.0,2749.0
2017-01-01 02:00:00+01:00,193.0,3316.0,54.0,594.0,7045.0,221.0,0.0,220.0,0.0,2691.0
2017-01-01 03:00:00+01:00,190.0,3215.0,54.0,593.0,6941.0,221.0,0.0,221.0,0.0,2658.0
2017-01-01 04:00:00+01:00,191.0,3231.0,54.0,593.0,6968.0,221.0,0.0,221.0,0.0,2658.0
2017-01-01 05:00:00+01:00,191.0,3299.0,55.0,594.0,7047.0,221.0,0.0,221.0,0.0,2563.0
2017-01-01 06:00:00+01:00,191.0,3226.0,55.0,598.0,6974.0,221.0,0.0,221.0,0.0,2637.0
2017-01-01 07:00:00+01:00,192.0,3239.0,54.0,598.0,7018.0,221.0,0.0,221.0,0.0,2738.0
2017-01-01 08:00:00+01:00,192.0,3399.0,54.0,601.0,7081.0,222.0,0.0,223.0,0.0,2828.0
2017-01-01 09:00:00+01:00,192.0,3723.0,54.0,602.0,7137.0,221.0,0.0,226.0,0.0,2912.0
2017-01-01 10:00:00+01:00,191.0,3996.0,54.0,602.0,7097.0,221.0,0.0,226.0,0.0,2899.0
2017-01-01 11:00:00+01:00,191.0,4260.0,54.0,601.0,7146.0,221.0,0.0,226.0,0.0,2854.0
2017-01-01 12:00:00+01:00,192.0,4301.0,54.0,601.0,7479.0,220.0,0.0,226.0,0.0,2731.0
2017-01-01 13:00:00+01:00,191.0,4337.0,54.0,601.0,7748.0,221.0,0.0,226.0,0.0,2699.0
2017-01-01 14:00:00+01:00,191.0,4329.0,54.0,601.0,7733.0,220.0,0.0,230.0,0.0,2683.0
2017-01-01 15:00:00+01:00,191.0,4143.0,55.0,601.0,7423.0,221.0,0.0,240.0,0.0,2938.0
2017-01-01 16:00:00+01:00,192.0,4632.0,55.0,602.0,7995.0,221.0,79.0,245.0,0.0,3183.0
2017-01-01 17:00:00+01:00,192.0,4680.0,54.0,601.0,8185.0,222.0,64.0,255.0,0.0,3340.0
2017-01-01 18:00:00+01:00,191.0,4725.0,54.0,601.0,8148.0,223.0,8.0,273.0,0.0,3320.0
2017-01-01 19:00:00+01:00,196.0,4800.0,54.0,602.0,8283.0,223.0,0.0,258.0,0.0,3207.0
