,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2014-12-31 23:00:00+00:00,,,,,,,0.0,0.0,0.618,3.7619999999999996
2014-12-31 23:30:00+00:00,,,,,,,0.0,0.0,0.0,0.0
2015-01-01 00:00:00+00:00,,,,,,,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+00:00,,,,,,,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+00:00,,,,,,,0.0,0.0,0.7020000000000001,3.6519999999999997
2015-01-01 01:30:00+00:00,,,,,,,0.0,0.0,0.7020000000000001,3.6519999999999997
2015-01-01 02:00:00+00:00,,,,,,,0.0,0.0,0.72,3.663
2015-01-01 02:30:00+00:00,,,,,,,0.0,0.0,0.72,3.663
2015-01-01 03:00:00+00:00,,,,,,,0.0,0.0,0.684,3.6464999999999996
2015-01-01 03:30:00+00:00,,,,,,,0.0,0.0,0.6900000000000001,3.6355
2015-01-01 04:00:00+00:00,,,,,,,0.0,0.0,0.6900000000000001,3.6355
2015-01-01 04:30:00+00:00,,,,,,,0.0,0.0,0.672,3.6134999999999997
2015-01-01 05:00:00+00:00,,,,,,,0.0,0.0,0.672,3.6134999999999997
2015-01-01 05:30:00+00:00,,,,,,,0.0,0.0,0.642,3.6024999999999996
2015-01-01 06:00:00+00:00,,,,,,,0.0,0.0,0.642,3.6024999999999996
2015-01-01 06:30:00+00:00,,,,,,,0.0,0.0,0.63,3.63
2015-01-01 07:00:00+00:00,,,,,,,0.0,0.0,0.63,3.63
2015-01-01 07:30:00+00:00,,,,,,,0.0,0.0,0.7020000000000001,3.7125
2015-01-01 08:00:00+00:00,,,,,,,0.0,0.0,0.762,3.8114999999999997
2015-01-01 08:30:00+00:00,,,,,,,0.0,0.0,0.762,3.8114999999999997
2015-01-01 09:00:00+00:00,,,,,,,0.0,0.28700000000000003,0.804,3.8609999999999998
2015-01-01 09:30:00+00:00,,,,,,,0.0,0.2665,0.804,3.8609999999999998
2015-01-01 10:00:00+00:00,,,,,,,0.0,1.3325,0.852,4.0535
2015-01-01 10:30:00+00:00,,,,,,,0.0,1.2505,0.852,4.0535
2015-01-01 11:00:00+00:00,,,,,,,0.0,1.1480000000000001,0.852,4.0535
2015-01-01 11:30:00+00:00,,,,,,,0.0,1.066,0.906,4.2295
2015-01-01 12:00:00+00:00,,,,,,,0.0,0.984,0.9420000000000001,4.4055
