,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-01-01 00:00:00+01:00,68.0,0.0,0.0,2536.0,435.0,0.0,335.0,36.0,0.0,2875.0,589.0,0.0,0.0,267.0,507.0,177.0
2015-01-01 01:00:00+01:00,69.0,0.0,0.0,2509.0,434.0,0.0,153.0,36.0,0.0,2875.0,666.0,0.0,0.0,269.0,491.0,205.0
2015-01-01 02:00:00+01:00,69.0,0.0,0.0,2463.0,435.0,0.0,7.0,36.0,0.0,2874.0,662.0,0.0,0.0,271.0,519.0,216.0
2015-01-01 03:00:00+01:00,68.0,0.0,0.0,2243.0,436.0,0.0,9.0,36.0,0.0,2873.0,635.0,0.0,0.0,266.0,529.0,237.0
2015-01-01 04:00:00+01:00,67.0,0.0,0.0,2134.0,436.0,0.0,413.0,37.0,0.0,2874.0,597.0,0.0,0.0,268.0,407.0,326.0
2015-01-01 05:00:00+01:00,68.0,0.0,0.0,2166.0,436.0,0.0,537.0,37.0,0.0,2873.0,597.0,0.0,0.0,269.0,413.0,317.0
2015-01-01 06:00:00+01:00,70.0,0.0,0.0,2034.0,434.0,0.0,533.0,37.0,0.0,2874.0,610.0,0.0,0.0,264.0,550.0,271.0
2015-01-01 07:00:00+01:00,69.0,0.0,0.0,1990.0,436.0,0.0,517.0,36.0,0.0,2874.0,612.0,0.0,0.0,263.0,616.0,324.0
2015-01-01 08:00:00+01:00,68.0,0.0,0.0,1949.0,415.0,0.0,9.0,36.0,0.0,2874.0,606.0,0.0,0.0,267.0,628.0,460.0
2015-01-01 09:00:00+01:00,77.0,0.0,0.0,1845.0,331.0,0.0,9.0,37.0,0.0,2873.0,591.0,0.0,93.0,263.0,645.0,502.0
2015-01-01 10:00:00+01:00,85.0,0.0,0.0,1872.0,253.0,0.0,9.0,37.0,0.0,2874.0,572.0,0.0,375.0,267.0,656.0,479.0
2015-01-01 11:00:00+01:00,86.0,0.0,0.0,1916.0,219.0,0.0,9.0,38.0,0.0,2874.0,574.0,0.0,740.0,269.0,633.0,433.0
2015-01-01 12:00:00+01:00,81.0,0.0,0.0,2001.0,159.0,0.0,42.0,41.0,0.0,2874.0,572.0,0.0,938.0,268.0,606.0,415.0
2015-01-01 13:00:00+01:00,91.0,0.0,0.0,2061.0,143.0,0.0,47.0,43.0,0.0,2874.0,552.0,0.0,849.0,259.0,606.0,491.0
2015-01-01 14:00:00+01:00,104.0,0.0,0.0,1991.0,221.0,0.0,9.0,43.0,0.0,2874.0,557.0,0.0,537.0,267.0,584.0,514.0
2015-01-01 15:00:00+01:00,105.0,0.0,0.0,1990.0,390.0,0.0,9.0,43.0,0.0,2874.0,565.0,0.0,257.0,268.0,579.0,509.0
2015-01-01 16:00:00+01:00,115.0,0.0,0.0,1972.0,440.0,0.0,9.0,42.0,0.0,2874.0,582.0,0.0,41.0,268.0,627.0,571.0
2015-01-01 17:00:00+01:00,123.0,0.0,0.0,2254.0,439.0,0.0,265.0,42.0,0.0,2874.0,634.0,0.0,0.0,269.0,660.0,697.0
2015-01-01 18:00:00+01:00,133.0,0.0,0.0,2261.0,436.0,0.0,517.0,42.0,0.0,2875.0,653.0,0.0,0.0,270.0,663.0,801.0
2015-01-01 19:00:00+01:00,144.0,0.0,0.0,2285.0,430.0,0.0,535.0,41.0,0.0,2874.0,627.0,0.0,0.0,270.0,664.0,871.0
2015-01-01 20:00:00+01:00,168.0,0.0,0.0,2257.0,433.0,0.0,362.0,41.0,0.0,2874.0,571.0,0.0,0.0,268.0,664.0,879.0
2015-01-01 21:00:00+01:00,192.0,0.0,0.0,2130.0,437.0,0.0,162.0,42.0,0.0,2873.0,536.0,0.0,0.0,270.0,669.0,927.0
2015-01-01 22:00:00+01:00,237.0,0.0,0.0,2107.0,439.0,0.0,157.0,41.0,0.0,2873.0,545.0,0.0,0.0,267.0,669.0,958.0
2015-01-01 23:00:00+01:00,169.0,0.0,0.0,2095.0,436.0,0.0,288.0,41.0,0.0,2875.0,588.0,0.0,0.0,266.0,663.0,972.0
2015-01-02 00:00:00+01:00,128.0,0.0,0.0,1840.0,370.0,0.0,73.0,41.0,0.0,2876.0,549.0,0.0,0.0,261.0,665.0,968.0
2015-01-02 01:00:00+01:00,206.0,0.0,0.0,1722.0,243.0,0.0,13.0,41.0,0.0,2873.0,528.0,0.0,0.0,260.0,656.0,986.0
2015-01-02 02:00:00+01:00,206.0,0.0,0.0,1651.0,196.0,0.0,372.0,41.0,0.0,2880.0,543.0,0.0,0.0,258.0,646.0,997.0
2015-01-02 03:00:00+01:00,212.0,0.0,0.0,1634.0,144.0,0.0,615.0,41.0,0.0,2955.0,539.0,0.0,0.0,259.0,633.0,991.0
2015-01-02 04:00:00+01:00,213.0,0.0,0.0,1656.0,149.0,0.0,995.0,42.0,0.0,3105.0,542.0,0.0,0.0,263.0,658.0,968.0
2015-01-02 05:00:00+01:00,214.0,0.0,0.0,1680.0,190.0,0.0,842.0,43.0,0.0,3203.0,540.0,0.0,0.0,267.0,656.0,925.0
2015-01-02 06:00:00+01:00,227.0,0.0,0.0,1700.0,293.0,0.0,91.0,42.0,0.0,3200.0,548.0,0.0,0.0,264.0,664.0,890.0
2015-01-02 07:00:00+01:00,226.0,0.0,0.0,1859.0,370.0,0.0,6.0,40.0,0.0,3199.0,571.0,0.0,0.0,264.0,662.0,847.0
2015-01-02 08:00:00+01:00,225.0,0.0,0.0,2075.0,384.0,0.0,5.0,38.0,0.0,3198.0,643.0,0.0,0.0,262.0,585.0,824.0
2015-01-02 09:00:00+01:00,222.0,0.0,0.0,2079.0,388.0,0.0,129.0,38.0,0.0,3250.0,673.0,0.0,7.0,263.0,500.0,742.0
2015-01-02 10:00:00+01:00,223.0,0.0,0.0,2192.0,392.0,0.0,297.0,39.0,0.0,3335.0,702.0,0.0,71.0,261.0,382.0,612.0
2015-01-02 11:00:00+01:00,223.0,0.0,0.0,2095.0,388.0,0.0,182.0,40.0,0.0,3412.0,739.0,0.0,169.0,265.0,637.0,511.0
2015-01-02 12:00:00+01:00,223.0,0.0,0.0,2085.0,385.0,0.0,325.0,41.0,0.0,3528.0,748.0,0.0,329.0,269.0,651.0,474.0
2015-01-02 13:00:00+01:00,218.0,0.0,0.0,1969.0,386.0,0.0,142.0,42.0,0.0,3569.0,672.0,0.0,555.0,267.0,660.0,528.0
2015-01-02 14:00:00+01:00,223.0,0.0,0.0,1821.0,339.0,0.0,42.0,42.0,0.0,3645.0,614.0,0.0,583.0,263.0,664.0,484.0
2015-01-02 15:00:00+01:00,225.0,0.0,0.0,1979.0,294.0,0.0,61.0,42.0,0.0,3709.0,584.0,0.0,347.0,263.0,668.0,456.0
2015-01-02 16:00:00+01:00,221.0,0.0,0.0,2281.0,358.0,0.0,89.0,40.0,0.0,3719.0,600.0,0.0,56.0,264.0,667.0,458.0
2015-01-02 17:00:00+01:00,219.0,0.0,0.0,2560.0,428.0,0.0,427.0,39.0,0.0,3805.0,682.0,0.0,0.0,266.0,666.0,456.0
2015-01-02 18:00:00+01:00,218.0,0.0,0.0,2640.0,437.0,0.0,633.0,40.0,0.0,3864.0,711.0,0.0,0.0,265.0,658.0,469.0
2015-01-02 19:00:00+01:00,223.0,0.0,0.0,2652.0,436.0,0.0,406.0,40.0,0.0,3882.0,675.0,0.0,0.0,263.0,638.0,461.0
2015-01-02 20:00:00+01:00,222.0,0.0,0.0,2486.0,432.0,0.0,84.0,41.0,0.0,3899.0,619.0,0.0,0.0,266.0,639.0,427.0
2015-01-02 21:00:00+01:00,219.0,0.0,0.0,2352.0,433.0,0.0,1.0,41.0,0.0,3900.0,589.0,0.0,0.0,265.0,618.0,407.0
2015-01-02 22:00:00+01:00,233.0,0.0,0.0,2200.0,436.0,0.0,26.0,41.0,0.0,3897.0,551.0,0.0,0.0,265.0,580.0,340.0
2015-01-02 23:00:00+01:00,230.0,0.0,0.0,2163.0,435.0,0.0,29.0,41.0,0.0,3900.0,607.0,0.0,0.0,265.0,502.0,279.0
2015-01-03 00:00:00+01:00,215.0,0.0,0.0,2119.0,435.0,0.0,8.0,42.0,0.0,3907.0,584.0,0.0,0.0,264.0,458.0,263.0
2015-01-03 01:00:00+01:00,218.0,0.0,0.0,2070.0,437.0,0.0,2.0,42.0,0.0,3908.0,559.0,0.0,0.0,266.0,380.0,191.0
2015-01-03 02:00:00+01:00,225.0,0.0,0.0,2138.0,435.0,0.0,6.0,42.0,0.0,3911.0,551.0,0.0,0.0,267.0,273.0,202.0
2015-01-03 03:00:00+01:00,227.0,0.0,0.0,1971.0,436.0,0.0,763.0,42.0,0.0,3911.0,539.0,0.0,0.0,267.0,335.0,262.0
2015-01-03 04:00:00+01:00,223.0,0.0,0.0,1894.0,363.0,0.0,915.0,42.0,0.0,3911.0,524.0,0.0,0.0,264.0,372.0,364.0
2015-01-03 05:00:00+01:00,222.0,0.0,0.0,1863.0,431.0,0.0,1018.0,41.0,0.0,3911.0,518.0,0.0,0.0,260.0,463.0,471.0
2015-01-03 06:00:00+01:00,221.0,0.0,0.0,1867.0,435.0,0.0,1002.0,41.0,0.0,3910.0,541.0,0.0,0.0,261.0,480.0,493.0
2015-01-03 07:00:00+01:00,218.0,0.0,0.0,1934.0,436.0,0.0,17.0,41.0,0.0,3908.0,569.0,0.0,0.0,268.0,401.0,369.0
2015-01-03 08:00:00+01:00,217.0,0.0,0.0,2165.0,436.0,0.0,384.0,42.0,0.0,3909.0,630.0,0.0,0.0,266.0,373.0,369.0
2015-01-03 09:00:00+01:00,212.0,0.0,0.0,2219.0,434.0,0.0,296.0,41.0,0.0,3910.0,654.0,0.0,4.0,268.0,469.0,298.0
2015-01-03 10:00:00+01:00,208.0,0.0,0.0,2269.0,435.0,0.0,98.0,40.0,0.0,3909.0,724.0,0.0,16.0,271.0,378.0,229.0
2015-01-03 11:00:00+01:00,213.0,0.0,0.0,2289.0,437.0,0.0,282.0,40.0,0.0,3910.0,771.0,0.0,29.0,266.0,246.0,122.0
2015-01-03 12:00:00+01:00,214.0,0.0,0.0,2313.0,436.0,0.0,212.0,41.0,0.0,3910.0,778.0,0.0,55.0,266.0,315.0,120.0
2015-01-03 13:00:00+01:00,218.0,0.0,0.0,2204.0,436.0,0.0,178.0,42.0,0.0,3912.0,785.0,0.0,76.0,267.0,267.0,148.0
2015-01-03 14:00:00+01:00,220.0,0.0,0.0,2218.0,435.0,0.0,275.0,42.0,0.0,3912.0,791.0,0.0,73.0,269.0,152.0,140.0
2015-01-03 15:00:00+01:00,222.0,0.0,0.0,2239.0,434.0,0.0,413.0,40.0,0.0,3912.0,796.0,0.0,29.0,270.0,4.0,226.0
2015-01-03 16:00:00+01:00,224.0,0.0,0.0,2312.0,433.0,0.0,547.0,40.0,0.0,3912.0,788.0,0.0,4.0,271.0,6.0,394.0
2015-01-03 17:00:00+01:00,225.0,0.0,0.0,2397.0,443.0,0.0,839.0,40.0,0.0,3913.0,777.0,0.0,0.0,269.0,31.0,361.0
2015-01-03 18:00:00+01:00,223.0,0.0,0.0,2400.0,442.0,0.0,499.0,39.0,0.0,3911.0,769.0,0.0,0.0,273.0,245.0,203.0
2015-01-03 19:00:00+01:00,224.0,0.0,0.0,2333.0,443.0,0.0,113.0,40.0,0.0,3909.0,782.0,0.0,0.0,274.0,253.0,257.0
2015-01-03 20:00:00+01:00,221.0,0.0,0.0,2385.0,442.0,0.0,1.0,41.0,0.0,3910.0,749.0,0.0,0.0,270.0,273.0,195.0
2015-01-03 21:00:00+01:00,226.0,0.0,0.0,2233.0,434.0,0.0,1.0,42.0,0.0,3910.0,712.0,0.0,0.0,267.0,285.0,86.0
2015-01-03 22:00:00+01:00,224.0,0.0,0.0,2270.0,439.0,0.0,1.0,42.0,0.0,3908.0,646.0,0.0,0.0,267.0,182.0,96.0
2015-01-03 23:00:00+01:00,223.0,0.0,0.0,2226.0,438.0,0.0,1.0,40.0,0.0,3907.0,644.0,0.0,0.0,268.0,226.0,101.0
2015-01-04 00:00:00+01:00,223.0,0.0,0.0,1910.0,434.0,0.0,93.0,39.0,0.0,3907.0,578.0,0.0,0.0,270.0,262.0,151.0
2015-01-04 01:00:00+01:00,223.0,0.0,0.0,1696.0,311.0,0.0,354.0,37.0,0.0,3908.0,550.0,0.0,0.0,268.0,231.0,186.0
2015-01-04 02:00:00+01:00,220.0,0.0,0.0,1679.0,201.0,0.0,513.0,37.0,0.0,3909.0,535.0,0.0,0.0,269.0,171.0,170.0
2015-01-04 03:00:00+01:00,222.0,0.0,0.0,1636.0,155.0,0.0,1002.0,37.0,0.0,3910.0,526.0,0.0,0.0,269.0,163.0,175.0
2015-01-04 04:00:00+01:00,221.0,0.0,0.0,1686.0,151.0,0.0,1185.0,38.0,0.0,3909.0,503.0,0.0,0.0,269.0,149.0,186.0
2015-01-04 05:00:00+01:00,225.0,0.0,0.0,1683.0,150.0,0.0,1184.0,38.0,0.0,3908.0,485.0,0.0,0.0,268.0,109.0,193.0
2015-01-04 06:00:00+01:00,227.0,0.0,0.0,1777.0,155.0,0.0,1163.0,37.0,0.0,3909.0,479.0,0.0,0.0,270.0,127.0,141.0
2015-01-04 07:00:00+01:00,229.0,0.0,0.0,1900.0,243.0,0.0,189.0,36.0,0.0,3908.0,535.0,0.0,0.0,268.0,114.0,109.0
2015-01-04 08:00:00+01:00,232.0,0.0,0.0,1958.0,331.0,0.0,127.0,35.0,0.0,3907.0,592.0,0.0,0.0,271.0,86.0,124.0
2015-01-04 09:00:00+01:00,230.0,0.0,0.0,1995.0,354.0,0.0,2.0,33.0,0.0,3908.0,623.0,0.0,70.0,270.0,59.0,132.0
2015-01-04 10:00:00+01:00,235.0,0.0,0.0,2037.0,430.0,0.0,93.0,33.0,0.0,3907.0,646.0,0.0,310.0,271.0,29.0,113.0
2015-01-04 11:00:00+01:00,232.0,0.0,0.0,2111.0,437.0,0.0,1.0,33.0,0.0,3907.0,648.0,0.0,583.0,261.0,25.0,94.0
2015-01-04 12:00:00+01:00,225.0,0.0,0.0,2127.0,436.0,0.0,1.0,34.0,0.0,3906.0,656.0,0.0,791.0,262.0,27.0,86.0
2015-01-04 13:00:00+01:00,230.0,0.0,0.0,2022.0,436.0,0.0,1.0,35.0,0.0,3908.0,654.0,0.0,831.0,264.0,20.0,67.0
2015-01-04 14:00:00+01:00,230.0,0.0,0.0,2045.0,435.0,0.0,1.0,33.0,0.0,3909.0,651.0,0.0,659.0,267.0,17.0,61.0
2015-01-04 15:00:00+01:00,231.0,0.0,0.0,2031.0,436.0,0.0,1.0,33.0,0.0,3908.0,661.0,0.0,356.0,267.0,26.0,63.0
2015-01-04 16:00:00+01:00,223.0,0.0,0.0,2124.0,417.0,0.0,79.0,33.0,0.0,3907.0,671.0,0.0,71.0,270.0,23.0,65.0
2015-01-04 17:00:00+01:00,225.0,0.0,0.0,2298.0,428.0,0.0,492.0,33.0,0.0,3905.0,715.0,0.0,0.0,271.0,23.0,107.0
2015-01-04 18:00:00+01:00,216.0,0.0,0.0,2374.0,436.0,0.0,768.0,33.0,0.0,3905.0,756.0,0.0,0.0,270.0,29.0,113.0
2015-01-04 19:00:00+01:00,223.0,0.0,0.0,2338.0,434.0,0.0,789.0,34.0,0.0,3904.0,760.0,0.0,0.0,267.0,73.0,80.0
2015-01-04 20:00:00+01:00,224.0,0.0,0.0,2297.0,431.0,0.0,554.0,34.0,0.0,3906.0,744.0,0.0,0.0,265.0,130.0,102.0
2015-01-04 21:00:00+01:00,223.0,0.0,0.0,2195.0,432.0,0.0,363.0,34.0,0.0,3906.0,671.0,0.0,0.0,263.0,178.0,134.0
2015-01-04 22:00:00+01:00,225.0,0.0,0.0,2194.0,436.0,0.0,250.0,34.0,0.0,3905.0,632.0,0.0,0.0,267.0,221.0,145.0
2015-01-04 23:00:00+01:00,229.0,0.0,0.0,2161.0,437.0,0.0,270.0,36.0,0.0,3904.0,689.0,0.0,0.0,267.0,130.0,184.0
2015-01-05 00:00:00+01:00,231.0,0.0,0.0,1792.0,437.0,0.0,211.0,36.0,0.0,3904.0,602.0,0.0,0.0,269.0,49.0,242.0
2015-01-05 01:00:00+01:00,231.0,0.0,0.0,1769.0,434.0,0.0,596.0,36.0,0.0,3905.0,573.0,0.0,0.0,266.0,72.0,283.0
2015-01-05 02:00:00+01:00,232.0,0.0,0.0,1788.0,296.0,0.0,1071.0,35.0,0.0,3905.0,548.0,0.0,0.0,267.0,136.0,251.0
2015-01-05 03:00:00+01:00,234.0,0.0,0.0,1763.0,250.0,0.0,1073.0,35.0,0.0,3904.0,501.0,0.0,0.0,268.0,206.0,310.0
2015-01-05 04:00:00+01:00,227.0,0.0,0.0,1875.0,256.0,0.0,1048.0,34.0,0.0,3903.0,498.0,0.0,0.0,269.0,213.0,318.0
2015-01-05 05:00:00+01:00,229.0,0.0,0.0,1931.0,269.0,0.0,759.0,34.0,0.0,3903.0,484.0,0.0,0.0,266.0,121.0,281.0
2015-01-05 06:00:00+01:00,227.0,0.0,0.0,2285.0,352.0,0.0,73.0,34.0,0.0,3903.0,526.0,0.0,0.0,270.0,38.0,212.0
2015-01-05 07:00:00+01:00,227.0,0.0,0.0,2984.0,395.0,0.0,202.0,34.0,0.0,3902.0,682.0,0.0,0.0,269.0,98.0,236.0
2015-01-05 08:00:00+01:00,224.0,0.0,0.0,3680.0,424.0,0.0,606.0,35.0,0.0,3903.0,743.0,0.0,0.0,270.0,135.0,239.0
2015-01-05 09:00:00+01:00,226.0,0.0,0.0,3932.0,428.0,0.0,213.0,35.0,0.0,3911.0,759.0,0.0,73.0,264.0,214.0,259.0
2015-01-05 10:00:00+01:00,225.0,0.0,0.0,3612.0,433.0,0.0,3.0,34.0,0.0,3909.0,755.0,0.0,310.0,264.0,235.0,289.0
2015-01-05 11:00:00+01:00,273.0,0.0,0.0,3302.0,438.0,0.0,1.0,33.0,0.0,3907.0,744.0,0.0,576.0,259.0,214.0,260.0
2015-01-05 12:00:00+01:00,280.0,,,3302.0,437.0,0.0,1.0,34.0,,3906.0,738.0,,709.0,262.0,174.0,178.0
2015-01-05 13:00:00+01:00,257.0,,,3434.0,437.0,0.0,255.0,37.0,,3907.0,721.0,,683.0,265.0,167.0,123.0
2015-01-05 14:00:00+01:00,275.0,,,3517.0,436.0,0.0,203.0,37.0,,3911.0,702.0,,500.0,269.0,147.0,98.0
2015-01-05 15:00:00+01:00,280.0,,,3667.0,436.0,0.0,25.0,38.0,,3909.0,723.0,,259.0,270.0,163.0,90.0
2015-01-05 16:00:00+01:00,282.0,,,4108.0,437.0,0.0,144.0,38.0,,3907.0,737.0,,51.0,270.0,167.0,104.0
2015-01-05 17:00:00+01:00,278.0,,,4370.0,435.0,0.0,650.0,38.0,,3907.0,737.0,,0.0,269.0,135.0,108.0
2015-01-05 18:00:00+01:00,279.0,,,4444.0,435.0,0.0,693.0,39.0,,3906.0,763.0,,0.0,271.0,140.0,114.0
2015-01-05 19:00:00+01:00,278.0,,,4409.0,435.0,0.0,682.0,39.0,,3905.0,762.0,,0.0,274.0,168.0,131.0
2015-01-05 20:00:00+01:00,275.0,,,4343.0,434.0,0.0,167.0,39.0,,3905.0,712.0,,0.0,276.0,150.0,137.0
2015-01-05 21:00:00+01:00,274.0,,,3830.0,436.0,0.0,14.0,39.0,,3904.0,722.0,,0.0,274.0,117.0,136.0
2015-01-05 22:00:00+01:00,276.0,,,3733.0,436.0,0.0,1.0,38.0,,3904.0,716.0,,0.0,274.0,78.0,103.0
2015-01-05 23:00:00+01:00,277.0,,,3716.0,436.0,0.0,2.0,38.0,,3904.0,724.0,,0.0,274.0,72.0,88.0
2015-01-06 00:00:00+01:00,275.0,,,2877.0,437.0,0.0,74.0,37.0,,3904.0,701.0,,0.0,272.0,62.0,96.0
2015-01-06 01:00:00+01:00,279.0,,,2425.0,436.0,0.0,224.0,37.0,,3905.0,693.0,,0.0,266.0,85.0,115.0
2015-01-06 02:00:00+01:00,282.0,,,2369.0,436.0,0.0,424.0,36.0,,3906.0,684.0,,0.0,269.0,103.0,163.0
2015-01-06 03:00:00+01:00,281.0,,,2301.0,437.0,0.0,871.0,36.0,,3906.0,680.0,,0.0,264.0,101.0,207.0
2015-01-06 04:00:00+01:00,278.0,,,2325.0,437.0,0.0,888.0,37.0,,3905.0,675.0,,0.0,268.0,100.0,196.0
2015-01-06 05:00:00+01:00,278.0,,,2380.0,437.0,0.0,634.0,37.0,,3905.0,673.0,,0.0,261.0,95.0,189.0
2015-01-06 06:00:00+01:00,274.0,,,2773.0,437.0,0.0,283.0,37.0,,3903.0,721.0,,0.0,260.0,67.0,180.0
2015-01-06 07:00:00+01:00,275.0,,,3538.0,438.0,0.0,364.0,36.0,,3903.0,759.0,,0.0,266.0,72.0,230.0
2015-01-06 08:00:00+01:00,274.0,,,3695.0,439.0,0.0,94.0,35.0,,3905.0,758.0,,0.0,266.0,90.0,256.0
2015-01-06 09:00:00+01:00,276.0,,,3743.0,437.0,0.0,1.0,36.0,,3905.0,773.0,,69.0,265.0,103.0,314.0
2015-01-06 10:00:00+01:00,275.0,,,3561.0,438.0,0.0,1.0,36.0,,3905.0,761.0,,276.0,266.0,101.0,286.0
2015-01-06 11:00:00+01:00,276.0,,,3507.0,438.0,19.0,1.0,38.0,,3904.0,720.0,,516.0,265.0,157.0,268.0
2015-01-06 12:00:00+01:00,277.0,,,3517.0,438.0,0.0,1.0,38.0,,3904.0,717.0,,563.0,266.0,216.0,250.0
2015-01-06 13:00:00+01:00,275.0,,,3515.0,437.0,0.0,1.0,38.0,,3904.0,707.0,,488.0,263.0,249.0,179.0
2015-01-06 14:00:00+01:00,277.0,,,3400.0,436.0,0.0,1.0,37.0,,3905.0,722.0,,333.0,264.0,304.0,138.0
2015-01-06 15:00:00+01:00,276.0,,,3175.0,436.0,0.0,1.0,38.0,,3906.0,750.0,,133.0,259.0,423.0,153.0
2015-01-06 16:00:00+01:00,277.0,,,3504.0,437.0,0.0,1.0,40.0,,3907.0,770.0,,22.0,260.0,520.0,219.0
2015-01-06 17:00:00+01:00,276.0,,,3560.0,437.0,0.0,67.0,40.0,,3905.0,770.0,,0.0,265.0,592.0,300.0
2015-01-06 18:00:00+01:00,278.0,,,3638.0,429.0,0.0,429.0,40.0,,3902.0,787.0,,0.0,263.0,498.0,329.0
2015-01-06 19:00:00+01:00,278.0,,,3539.0,436.0,0.0,227.0,40.0,,3904.0,790.0,,0.0,259.0,502.0,405.0
2015-01-06 20:00:00+01:00,277.0,,,3535.0,435.0,0.0,234.0,38.0,,3905.0,759.0,,0.0,262.0,491.0,424.0
2015-01-06 21:00:00+01:00,278.0,,,3201.0,437.0,0.0,1.0,38.0,,3903.0,752.0,,0.0,259.0,477.0,371.0
2015-01-06 22:00:00+01:00,277.0,,,3117.0,400.0,0.0,1.0,39.0,,3902.0,717.0,,0.0,259.0,429.0,289.0
2015-01-06 23:00:00+01:00,279.0,,,2979.0,312.0,0.0,98.0,40.0,,3899.0,719.0,,0.0,262.0,272.0,218.0
2015-01-07 00:00:00+01:00,278.0,,,2649.0,241.0,0.0,1.0,40.0,,3899.0,677.0,,0.0,263.0,207.0,147.0
2015-01-07 01:00:00+01:00,279.0,,,2399.0,233.0,0.0,66.0,40.0,,3900.0,675.0,,0.0,262.0,194.0,124.0
2015-01-07 02:00:00+01:00,278.0,,,2403.0,231.0,0.0,672.0,40.0,,3899.0,688.0,,0.0,262.0,170.0,130.0
2015-01-07 03:00:00+01:00,278.0,,,2301.0,231.0,0.0,872.0,40.0,,3901.0,673.0,,0.0,264.0,80.0,145.0
2015-01-07 04:00:00+01:00,278.0,,,2348.0,228.0,0.0,1004.0,40.0,,3898.0,694.0,,0.0,268.0,59.0,131.0
2015-01-07 05:00:00+01:00,277.0,,,2565.0,233.0,0.0,969.0,40.0,,3899.0,689.0,,0.0,266.0,94.0,116.0
2015-01-07 06:00:00+01:00,279.0,,,3177.0,237.0,0.0,426.0,40.0,,3899.0,693.0,,0.0,261.0,153.0,105.0
2015-01-07 07:00:00+01:00,276.0,,,4250.0,233.0,0.0,6.0,40.0,,3900.0,746.0,,0.0,263.0,229.0,116.0
2015-01-07 08:00:00+01:00,279.0,,,4393.0,232.0,0.0,561.0,38.0,,3901.0,784.0,,0.0,259.0,296.0,170.0
2015-01-07 09:00:00+01:00,281.0,,,4288.0,233.0,0.0,331.0,40.0,,3905.0,777.0,,87.0,263.0,370.0,261.0
2015-01-07 10:00:00+01:00,282.0,,,4132.0,232.0,0.0,9.0,41.0,,3904.0,703.0,,378.0,270.0,404.0,251.0
2015-01-07 11:00:00+01:00,282.0,,,4197.0,232.0,0.0,26.0,40.0,,3900.0,693.0,,703.0,270.0,412.0,230.0
2015-01-07 12:00:00+01:00,280.0,,,3872.0,231.0,0.0,15.0,40.0,,3901.0,680.0,,901.0,270.0,473.0,222.0
2015-01-07 13:00:00+01:00,278.0,,,3922.0,230.0,29.0,4.0,41.0,,3900.0,667.0,,785.0,273.0,552.0,193.0
2015-01-07 14:00:00+01:00,277.0,,,4047.0,230.0,0.0,1.0,41.0,,3901.0,674.0,,520.0,271.0,578.0,221.0
2015-01-07 15:00:00+01:00,278.0,,,4161.0,233.0,0.0,1.0,42.0,,3902.0,707.0,,237.0,274.0,628.0,279.0
2015-01-07 16:00:00+01:00,277.0,,,4104.0,235.0,0.0,12.0,42.0,,3902.0,737.0,,41.0,271.0,640.0,320.0
2015-01-07 17:00:00+01:00,276.0,,,4394.0,233.0,0.0,524.0,42.0,,3904.0,745.0,,0.0,269.0,651.0,401.0
2015-01-07 18:00:00+01:00,280.0,,,4364.0,234.0,0.0,502.0,41.0,,3902.0,759.0,,0.0,269.0,661.0,470.0
2015-01-07 19:00:00+01:00,280.0,,,4367.0,232.0,0.0,352.0,40.0,,3903.0,733.0,,0.0,274.0,663.0,538.0
2015-01-07 20:00:00+01:00,278.0,,,4034.0,232.0,0.0,104.0,41.0,,3902.0,725.0,,0.0,279.0,667.0,507.0
2015-01-07 21:00:00+01:00,281.0,,,3007.0,230.0,0.0,200.0,41.0,,3902.0,698.0,,0.0,272.0,665.0,567.0
2015-01-07 22:00:00+01:00,280.0,,,2948.0,235.0,0.0,19.0,42.0,,3902.0,670.0,,0.0,270.0,667.0,622.0
2015-01-07 23:00:00+01:00,277.0,,,2926.0,232.0,0.0,10.0,42.0,,3902.0,668.0,,0.0,270.0,668.0,714.0
2015-01-08 00:00:00+01:00,273.0,,,2478.0,219.0,0.0,13.0,42.0,,3903.0,623.0,,0.0,265.0,667.0,756.0
2015-01-08 01:00:00+01:00,270.0,,,2352.0,219.0,0.0,116.0,41.0,,3904.0,607.0,,0.0,265.0,662.0,750.0
2015-01-08 02:00:00+01:00,269.0,,,2324.0,219.0,0.0,690.0,41.0,,3905.0,596.0,,0.0,270.0,665.0,794.0
2015-01-08 03:00:00+01:00,269.0,,,2239.0,220.0,0.0,918.0,41.0,,3903.0,572.0,,0.0,270.0,665.0,792.0
2015-01-08 04:00:00+01:00,270.0,,,2316.0,220.0,0.0,1037.0,41.0,,3904.0,577.0,,0.0,271.0,657.0,753.0
2015-01-08 05:00:00+01:00,268.0,,,2357.0,219.0,0.0,378.0,41.0,,3903.0,591.0,,0.0,272.0,663.0,722.0
2015-01-08 06:00:00+01:00,266.0,,,2698.0,220.0,0.0,25.0,42.0,,3902.0,624.0,,0.0,270.0,664.0,745.0
2015-01-08 07:00:00+01:00,266.0,,,3379.0,218.0,0.0,94.0,41.0,,3900.0,694.0,,0.0,268.0,653.0,754.0
