,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2014-12-31 23:00:00+00:00,310.0,575.0,1757.0,619.0,1038.0,1046.0,48.0,0.0,513.0
2015-01-01 00:00:00+00:00,307.0,454.0,1757.0,554.0,967.0,705.0,43.0,0.0,513.0
2015-01-01 01:00:00+00:00,310.0,446.0,1757.0,308.0,568.0,474.0,41.0,0.0,551.0
2015-01-01 02:00:00+00:00,316.0,446.0,1756.0,0.0,392.0,401.0,41.0,0.0,597.0
2015-01-01 03:00:00+00:00,315.0,448.0,1757.0,0.0,404.0,168.0,41.0,0.0,706.0
2015-01-01 04:00:00+00:00,316.0,448.0,1758.0,0.0,410.0,152.0,40.0,0.0,721.0
2015-01-01 05:00:00+00:00,316.0,448.0,1758.0,0.0,569.0,125.0,41.0,0.0,765.0
2015-01-01 06:00:00+00:00,323.0,449.0,1757.0,0.0,632.0,249.0,41.0,0.0,726.0
2015-01-01 07:00:00+00:00,320.0,449.0,1648.0,17.0,534.0,419.0,42.0,0.0,866.0
2015-01-01 08:00:00+00:00,321.0,448.0,1423.0,22.0,754.0,384.0,41.0,51.0,845.0
2015-01-01 09:00:00+00:00,325.0,445.0,1384.0,22.0,759.0,259.0,42.0,177.0,801.0
2015-01-01 10:00:00+00:00,326.0,441.0,1385.0,22.0,636.0,267.0,41.0,253.0,777.0
2015-01-01 11:00:00+00:00,328.0,435.0,1395.0,154.0,665.0,296.0,42.0,279.0,623.0
2015-01-01 12:00:00+00:00,328.0,432.0,1522.0,189.0,690.0,293.0,41.0,290.0,352.0
2015-01-01 13:00:00+00:00,323.0,427.0,1721.0,226.0,548.0,645.0,41.0,283.0,218.0
2015-01-01 14:00:00+00:00,320.0,395.0,1757.0,169.0,492.0,433.0,39.0,258.0,132.0
2015-01-01 15:00:00+00:00,323.0,494.0,1757.0,179.0,332.0,469.0,40.0,196.0,89.0
2015-01-01 16:00:00+00:00,327.0,557.0,1755.0,303.0,441.0,786.0,40.0,75.0,114.0
2015-01-01 17:00:00+00:00,324.0,701.0,1755.0,935.0,844.0,1184.0,39.0,2.0,167.0
2015-01-01 18:00:00+00:00,326.0,774.0,1755.0,1130.0,1012.0,1240.0,41.0,0.0,223.0
2015-01-01 19:00:00+00:00,321.0,785.0,1756.0,1142.0,997.0,1244.0,40.0,0.0,274.0
2015-01-01 20:00:00+00:00,317.0,811.0,1757.0,1100.0,1072.0,1240.0,40.0,0.0,240.0
2015-01-01 21:00:00+00:00,315.0,809.0,1757.0,1091.0,996.0,1245.0,40.0,0.0,226.0
