,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-01-01 00:00:00+01:00,4.464,3.48,6.648000000000001,36.06,0.0,0.154
2021-01-01 01:00:00+01:00,5.712,2.7840000000000003,6.072,36.072,0.0,0.16499999999999998
2021-01-01 02:00:00+01:00,3.7920000000000003,2.7600000000000002,5.376,36.072,0.0,0.121
2021-01-01 03:00:00+01:00,2.352,2.7840000000000003,4.728,36.06,0.0,0.09899999999999999
2021-01-01 04:00:00+01:00,1.752,2.712,4.056,36.06,0.0,0.044
2021-01-01 05:00:00+01:00,2.112,2.904,4.344,36.036,0.0,0.044
2021-01-01 06:00:00+01:00,2.376,3.192,5.6160000000000005,36.0,0.0,0.044
2021-01-01 07:00:00+01:00,2.928,3.456,6.5040000000000004,36.0,0.0,0.066
2021-01-01 08:00:00+01:00,1.2,3.36,6.6000000000000005,36.012,0.0,0.066
2021-01-01 09:00:00+01:00,2.16,3.528,5.472,36.024,0.0,0.05499999999999999
2021-01-01 10:00:00+01:00,2.208,3.3120000000000003,5.976,36.0,0.0,0.033
2021-01-01 11:00:00+01:00,1.464,3.24,6.288,35.988,0.20500000000000002,0.033
2021-01-01 12:00:00+01:00,2.064,3.336,8.76,36.0,0.615,0.022
2021-01-01 13:00:00+01:00,2.184,3.36,5.952,36.0,0.8200000000000001,0.022
2021-01-01 14:00:00+01:00,2.352,3.336,5.928,36.0,0.451,0.033
2021-01-01 15:00:00+01:00,3.216,3.3120000000000003,6.984,36.0,0.082,0.033
2021-01-01 16:00:00+01:00,6.312,3.504,14.472,36.012,0.0,0.033
2021-01-01 17:00:00+01:00,20.304000000000002,4.104,51.288000000000004,35.988,0.0,0.033
2021-01-01 18:00:00+01:00,21.192,4.104,58.488,36.0,0.0,0.033
2021-01-01 19:00:00+01:00,18.6,3.96,53.664,36.012,0.0,0.022
2021-01-01 20:00:00+01:00,13.704,3.528,36.192,36.012,0.0,0.011
2021-01-01 21:00:00+01:00,6.672,3.552,13.872,36.024,0.0,0.022
2021-01-01 22:00:00+01:00,4.872,3.408,12.504,36.012,0.0,0.011
2021-01-01 23:00:00+01:00,3.8160000000000003,3.408,7.848,36.036,0.0,0.011
2021-01-02 00:00:00+01:00,1.92,3.2880000000000003,4.752,36.072,0.0,0.011
2021-01-02 01:00:00+01:00,1.704,2.736,5.5200000000000005,36.156,0.0,0.011
2021-01-02 02:00:00+01:00,0.912,2.712,4.944,36.108000000000004,0.0,0.011
2021-01-02 03:00:00+01:00,0.936,2.712,5.352,36.036,0.0,0.011
2021-01-02 04:00:00+01:00,1.176,2.616,5.352,36.024,0.0,0.011
2021-01-02 05:00:00+01:00,1.176,2.712,5.232,35.988,0.0,0.011
2021-01-02 06:00:00+01:00,2.136,3.0,5.76,35.976,0.0,0.011
2021-01-02 07:00:00+01:00,2.184,3.3120000000000003,6.312,35.988,0.0,0.011
2021-01-02 08:00:00+01:00,3.048,3.336,9.408,35.988,0.0,0.011
2021-01-02 09:00:00+01:00,5.04,3.36,10.128,36.0,0.0,0.022
2021-01-02 10:00:00+01:00,5.352,3.504,9.912,35.988,0.20500000000000002,0.011
