,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-01-01 00:00:00+01:00,67.85000000000001,928.06,0.0,4.272,0.936,59.892,624.0200000000001,0.0,210.26616,2.568,0.209
2021-01-01 01:00:00+01:00,67.62,875.63,0.0,3.672,0.912,59.856,614.1800000000001,0.0,213.03282000000002,2.688,0.209
2021-01-01 02:00:00+01:00,68.08,821.24,0.0,3.672,0.912,59.88,563.34,0.0,213.03282000000002,2.712,0.176
2021-01-01 03:00:00+01:00,68.31,748.23,0.0,3.72,0.912,59.88,554.32,0.0,212.1106,3.096,0.154
2021-01-01 04:00:00+01:00,68.08,705.11,0.0,0.624,0.912,59.88,560.88,0.0,213.95504,3.168,0.209
2021-01-01 05:00:00+01:00,66.7,710.01,0.0,7.128,0.912,59.88,555.14,0.0,213.95504,3.672,0.23099999999999998
2021-01-01 06:00:00+01:00,66.47,714.91,0.0,7.296,0.912,59.904,565.8000000000001,0.0,213.03282000000002,3.912,0.363
2021-01-01 07:00:00+01:00,65.55,721.28,0.0,0.504,0.912,59.916000000000004,588.76,0.0,209.34394,3.096,0.594
2021-01-01 08:00:00+01:00,66.24000000000001,714.91,0.0,0.28800000000000003,0.912,59.892,640.4200000000001,0.082,210.26616,2.544,0.7699999999999999
2021-01-01 09:00:00+01:00,65.32000000000001,768.3199999999999,0.0,0.28800000000000003,0.912,59.88,653.5400000000001,4.305000000000001,210.26616,3.096,0.627
2021-01-01 10:00:00+01:00,64.86,766.36,0.0,0.28800000000000003,0.912,59.868,633.86,12.546000000000001,210.26616,3.384,0.638
2021-01-01 11:00:00+01:00,63.480000000000004,782.04,0.0,0.28800000000000003,0.912,59.868,628.94,26.035,211.18838,4.284,0.616
2021-01-01 12:00:00+01:00,63.71,734.51,0.0,0.28800000000000003,0.912,59.856,624.0200000000001,37.761,223.17724,4.272,0.704
2021-01-01 13:00:00+01:00,63.940000000000005,711.97,0.0,0.28800000000000003,0.912,59.832,610.9000000000001,36.203,236.08832,4.464,0.704
2021-01-01 14:00:00+01:00,64.86,761.46,0.0,0.28800000000000003,0.912,59.832,600.24,22.919,237.93276,4.488,0.7699999999999999
2021-01-01 15:00:00+01:00,65.78,788.41,0.0,0.984,0.912,59.844,610.9000000000001,10.168000000000001,247.15496000000002,5.0040000000000004,0.946
2021-01-01 16:00:00+01:00,65.55,882.98,0.0,0.432,0.912,59.844,655.1800000000001,1.722,251.76606,4.476,1.188
2021-01-01 17:00:00+01:00,65.78,1022.14,0.0,11.568,0.912,59.856,649.44,0.0,249.92162000000002,4.152,1.4849999999999999
2021-01-01 18:00:00+01:00,66.24000000000001,1036.84,0.0,12.312,0.912,59.868,637.1400000000001,0.0,251.76606,3.012,1.6609999999999998
2021-01-01 19:00:00+01:00,66.47,1008.91,0.0,9.576,0.912,59.856,624.84,0.0,252.68828000000002,2.64,1.6609999999999998
2021-01-01 20:00:00+01:00,65.78,1027.53,0.0,6.168,0.912,59.856,583.0200000000001,0.0,250.84384,3.072,1.452
2021-01-01 21:00:00+01:00,65.55,1142.19,0.0,1.8,0.912,59.856,558.4200000000001,0.0,245.31052,2.94,1.5399999999999998
2021-01-01 22:00:00+01:00,65.32000000000001,1141.7,0.0,4.728,0.912,59.856,567.44,0.0,248.07718,3.2760000000000002,1.5839999999999999
2021-01-01 23:00:00+01:00,65.55,1038.8,0.0,4.872,0.912,59.856,607.62,0.0,248.07718,4.224,1.595
2021-01-02 00:00:00+01:00,66.93,757.54,0.0,3.6,0.912,59.448,569.9000000000001,0.0,248.07718,4.416,1.793
2021-01-02 01:00:00+01:00,66.93,623.77,0.0,8.184000000000001,0.912,58.788000000000004,553.5,0.0,248.9994,2.46,1.958
2021-01-02 02:00:00+01:00,65.55,670.81,0.0,6.5760000000000005,0.912,58.752,578.1,0.0,245.31052,0.228,1.7489999999999999
2021-01-02 03:00:00+01:00,66.24000000000001,705.11,0.0,16.752,0.936,58.788000000000004,587.12,0.0,240.69942,0.276,1.8259999999999998
2021-01-02 04:00:00+01:00,67.16,704.62,0.0,19.272000000000002,0.936,58.812000000000005,555.14,0.0,242.54386000000002,0.07200000000000001,1.9029999999999998
2021-01-02 05:00:00+01:00,66.01,686.98,0.0,12.144,0.936,58.800000000000004,576.46,0.0,243.46608,0.432,1.8039999999999998
2021-01-02 06:00:00+01:00,65.55,792.33,0.0,0.24,0.936,58.788000000000004,592.0400000000001,0.0,246.23274,1.02,1.3639999999999999
2021-01-02 07:00:00+01:00,66.24000000000001,994.21,0.0,2.2800000000000002,0.936,58.788000000000004,605.1600000000001,0.0,251.76606,1.116,1.144
2021-01-02 08:00:00+01:00,66.7,1301.93,0.0,0.024,0.936,58.776,619.9200000000001,0.0,255.45494000000002,1.104,0.869
2021-01-02 09:00:00+01:00,67.85000000000001,1373.47,0.0,1.824,0.96,58.776,633.86,2.665,256.37716,0.864,0.627
2021-01-02 10:00:00+01:00,66.01,1395.03,0.0,1.992,0.96,58.752,655.1800000000001,10.373000000000001,253.6105,1.452,0.748
2021-01-02 11:00:00+01:00,66.7,1463.1399999999999,0.0,3.024,0.912,59.1,670.7600000000001,14.063,251.76606,0.096,0.627
2021-01-02 12:00:00+01:00,66.93,1587.6,0.0,8.256,0.912,59.7,691.2600000000001,16.277,250.84384,0.096,0.308
2021-01-02 13:00:00+01:00,66.93,1573.3899999999999,0.0,3.456,0.912,59.844,697.82,17.097,243.46608,0.024,0.077
