,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-01-01 00:00:00+01:00,82.34,857.01,0.0,2.472,0.744,49.56,555.96,0.0,222.25502,4.884,3.9709999999999996
2020-01-01 01:00:00+01:00,82.57000000000001,830.06,0.0,4.032,0.744,49.536,498.56000000000006,0.0,224.09946000000002,5.376,3.256
2020-01-01 02:00:00+01:00,82.11,798.21,0.0,0.504,0.768,49.536,499.38000000000005,0.0,223.17724,4.272,2.167
2020-01-01 03:00:00+01:00,80.96000000000001,822.22,0.0,0.24,0.768,49.536,513.32,0.0,222.25502,3.2520000000000002,2.101
2020-01-01 04:00:00+01:00,81.19,835.4499999999999,0.0,0.28800000000000003,0.768,49.548,516.6,0.0,224.09946000000002,2.16,1.8479999999999999
2020-01-01 05:00:00+01:00,81.65,825.65,0.0,0.432,0.768,49.56,513.32,0.0,223.17724,1.5,1.8259999999999998
2020-01-01 06:00:00+01:00,83.26,816.83,0.0,13.248000000000001,0.768,49.572,533.0,0.0,226.86612000000002,1.1400000000000001,1.397
2020-01-01 07:00:00+01:00,83.26,821.24,0.0,1.6560000000000001,0.768,49.572,549.4000000000001,0.0,231.47722000000002,1.4040000000000001,1.4189999999999998
2020-01-01 08:00:00+01:00,82.8,785.47,0.0,0.168,0.744,49.572,551.86,0.0,237.01054000000002,2.748,1.617
2020-01-01 09:00:00+01:00,82.57000000000001,809.97,0.0,2.544,0.744,49.584,549.4000000000001,2.9930000000000003,236.08832,3.12,1.21
2020-01-01 10:00:00+01:00,82.57000000000001,833.98,0.0,0.504,0.744,49.584,562.5200000000001,10.455,238.85498,3.048,1.155
2020-01-01 11:00:00+01:00,83.72,854.0699999999999,0.0,0.168,0.744,49.572,571.5400000000001,17.425,236.08832,2.64,1.232
2020-01-01 12:00:00+01:00,82.11,857.99,0.0,0.168,0.744,49.56,609.26,19.721,239.77720000000002,2.52,0.759
2020-01-01 13:00:00+01:00,82.11,833.98,0.0,0.216,0.744,49.572,608.44,19.885,238.85498,2.2560000000000002,0.572
2020-01-01 14:00:00+01:00,82.8,850.64,0.0,7.704,0.768,49.584,576.46,14.514000000000001,228.71056000000002,2.928,0.8029999999999999
2020-01-01 15:00:00+01:00,82.34,865.83,0.0,3.336,0.768,49.596000000000004,573.1800000000001,6.314,232.39944,3.204,0.715
2020-01-01 16:00:00+01:00,82.57000000000001,855.05,0.0,1.176,0.768,49.572,570.72,0.6970000000000001,237.93276,2.844,0.869
2020-01-01 17:00:00+01:00,82.11,922.67,0.0,1.68,0.768,49.56,566.62,0.0,235.1661,3.18,1.133
2020-01-01 18:00:00+01:00,82.34,1139.25,0.0,8.688,0.768,49.56,511.68000000000006,0.0,234.24388000000002,3.12,1.034
2020-01-01 19:00:00+01:00,82.8,1187.76,0.0,9.528,0.768,49.572,492.82000000000005,0.0,236.08832,2.568,1.265
2020-01-01 20:00:00+01:00,82.8,1200.5,0.0,7.416,0.768,49.608000000000004,473.96000000000004,0.0,229.63278,2.412,1.4189999999999998
2020-01-01 21:00:00+01:00,82.34,1134.35,0.0,0.07200000000000001,0.768,49.608000000000004,479.70000000000005,0.0,224.09946000000002,2.688,1.166
2020-01-01 22:00:00+01:00,81.88000000000001,1127.49,0.0,2.04,0.768,49.620000000000005,487.90000000000003,0.0,224.09946000000002,2.2920000000000003,1.1219999999999999
2020-01-01 23:00:00+01:00,81.88000000000001,1149.05,0.0,7.104,0.792,49.608000000000004,530.5400000000001,0.0,229.63278,1.5,1.056
2020-01-02 00:00:00+01:00,82.11,956.48,0.0,0.192,0.792,49.596000000000004,540.38,0.0,237.01054000000002,1.716,0.979
2020-01-02 01:00:00+01:00,83.26,859.46,0.0,4.5360000000000005,0.792,49.584,495.28000000000003,0.0,238.85498,1.728,1.034
2020-01-02 02:00:00+01:00,81.88000000000001,859.46,0.0,16.104,0.792,49.584,505.12000000000006,0.0,239.77720000000002,1.944,0.957
2020-01-02 03:00:00+01:00,81.65,799.68,0.0,22.752,0.792,49.584,520.7,0.0,237.93276,2.568,0.6489999999999999
2020-01-02 04:00:00+01:00,81.88000000000001,789.88,0.0,23.76,0.792,49.596000000000004,503.48,0.0,239.77720000000002,2.724,0.528
2020-01-02 05:00:00+01:00,81.88000000000001,911.89,0.0,10.776,0.768,49.584,504.3,0.0,238.85498,3.912,0.6599999999999999
2020-01-02 06:00:00+01:00,82.11,1072.12,0.0,0.936,0.768,49.584,519.88,0.0,234.24388000000002,5.316,0.726
2020-01-02 07:00:00+01:00,81.65,1264.69,0.0,3.552,0.768,49.572,591.22,0.0,229.63278,5.952,0.9349999999999999
2020-01-02 08:00:00+01:00,83.72,1358.28,0.0,2.352,0.768,49.608000000000004,615.82,0.0,225.9439,6.096,1.518
2020-01-02 09:00:00+01:00,77.97,1364.16,0.0,2.64,0.792,49.596000000000004,615.82,2.665,222.25502,6.888,2.145
2020-01-02 10:00:00+01:00,76.36,1360.24,0.0,2.352,0.792,49.536,599.4200000000001,6.601,223.17724,6.912,1.837
2020-01-02 11:00:00+01:00,81.65,1431.29,0.0,6.48,0.8160000000000001,49.512,621.5600000000001,8.979000000000001,222.25502,6.48,1.8809999999999998
2020-01-02 12:00:00+01:00,82.11,1445.99,0.0,4.272,0.8160000000000001,49.5,647.8000000000001,9.594000000000001,225.9439,8.352,1.7269999999999999
2020-01-02 13:00:00+01:00,82.11,1334.27,0.0,0.6960000000000001,0.8160000000000001,49.5,646.98,8.733,223.17724,9.684000000000001,1.8699999999999999
2020-01-02 14:00:00+01:00,82.34,1395.03,0.0,7.5840000000000005,0.8160000000000001,49.512,642.88,6.519,230.555,11.916,2.508
2020-01-02 15:00:00+01:00,83.26,1441.09,0.0,11.904,0.8160000000000001,49.476,660.9200000000001,3.075,239.77720000000002,12.36,3.014
2020-01-02 16:00:00+01:00,83.49000000000001,1406.3,0.0,9.936,0.792,49.488,646.98,0.328,243.46608,14.484,3.113
2020-01-02 17:00:00+01:00,83.03,1408.75,0.0,7.5360000000000005,0.792,49.464,614.1800000000001,0.0,241.62164,16.752,4.026
2020-01-02 18:00:00+01:00,82.34,1426.3899999999999,0.0,11.112,0.792,49.464,561.7,0.0,240.69942,17.04,4.84
2020-01-02 19:00:00+01:00,82.34,1408.26,0.0,11.568,0.8160000000000001,49.476,550.22,0.0,245.31052,17.46,6.226
2020-01-02 20:00:00+01:00,81.42,1187.76,0.0,3.744,0.8160000000000001,49.476,558.4200000000001,0.0,248.9994,17.604,7.457999999999999
2020-01-02 21:00:00+01:00,81.65,1110.83,0.0,0.84,0.8160000000000001,49.488,520.7,0.0,249.92162000000002,17.364,8.293999999999999
2020-01-02 22:00:00+01:00,81.65,1030.96,0.0,1.1520000000000001,0.8160000000000001,49.464,501.84000000000003,0.0,250.84384,17.316,8.975999999999999
2020-01-02 23:00:00+01:00,81.88000000000001,934.92,0.0,0.14400000000000002,0.8160000000000001,49.452,541.2,0.0,250.84384,17.232,9.955
2020-01-03 00:00:00+01:00,82.11,892.29,0.0,4.968,0.8160000000000001,49.428000000000004,540.38,0.0,252.68828000000002,17.268,9.745999999999999
2020-01-03 01:00:00+01:00,81.19,890.3299999999999,0.0,13.224,0.792,49.416000000000004,537.1,0.0,249.92162000000002,17.04,9.998999999999999
2020-01-03 02:00:00+01:00,81.19,835.4499999999999,0.0,12.336,0.792,49.416000000000004,519.88,0.0,252.68828000000002,17.052,10.834999999999999
2020-01-03 03:00:00+01:00,80.73,840.35,0.0,21.384,0.792,49.404,516.6,0.0,248.07718,16.728,10.747
2020-01-03 04:00:00+01:00,80.96000000000001,922.67,0.0,27.36,0.792,49.38,502.66,0.0,249.92162000000002,16.548000000000002,10.867999999999999
2020-01-03 05:00:00+01:00,80.96000000000001,939.3299999999999,0.0,19.8,0.792,49.392,501.02000000000004,0.0,248.9994,15.888,11.693
2020-01-03 06:00:00+01:00,81.42,1006.9499999999999,0.0,4.08,0.8160000000000001,49.404,542.84,0.0,249.92162000000002,17.244,12.979999999999999
2020-01-03 07:00:00+01:00,82.11,1357.3,0.0,0.0,0.792,49.44,573.1800000000001,0.0,245.31052,17.736,13.177999999999999
2020-01-03 08:00:00+01:00,82.57000000000001,1510.67,0.0,3.216,0.792,49.476,587.94,0.0,245.31052,17.688,12.418999999999999
2020-01-03 09:00:00+01:00,82.11,1628.76,0.0,1.248,0.792,49.476,618.2800000000001,1.3940000000000001,246.23274,17.568,13.321
2020-01-03 10:00:00+01:00,82.8,1654.73,0.0,2.4,0.792,49.452,609.26,4.264,242.54386000000002,17.532,12.54
2020-01-03 11:00:00+01:00,82.8,1572.41,0.0,2.832,0.792,49.44,603.5200000000001,5.535,242.54386000000002,17.400000000000002,12.418999999999999
2020-01-03 12:00:00+01:00,83.26,1544.97,0.0,0.024,0.792,49.44,602.7,6.273000000000001,248.07718,17.388,13.673
2020-01-03 13:00:00+01:00,82.11,1503.81,0.0,0.024,0.8160000000000001,49.416000000000004,605.1600000000001,6.314,251.76606,17.328,14.431999999999999
2020-01-03 14:00:00+01:00,81.88000000000001,1627.78,0.0,1.608,0.8160000000000001,49.392,615.0,4.264,248.07718,16.068,14.222999999999999
2020-01-03 15:00:00+01:00,82.34,1613.08,0.0,0.024,0.8160000000000001,49.416000000000004,616.6400000000001,1.8860000000000001,242.54386000000002,16.956,12.770999999999999
2020-01-03 16:00:00+01:00,81.88000000000001,1616.51,0.0,0.216,0.8160000000000001,49.452,625.6600000000001,0.20500000000000002,247.15496000000002,15.48,10.713999999999999
2020-01-03 17:00:00+01:00,82.34,1710.1,0.0,8.256,0.84,49.464,656.0,0.0,247.15496000000002,13.788,9.658
2020-01-03 18:00:00+01:00,83.03,1709.61,0.0,13.488,0.8160000000000001,49.464,641.24,0.0,248.9994,9.948,9.372
2020-01-03 19:00:00+01:00,83.72,1759.1,0.0,13.824,0.8160000000000001,49.488,634.6800000000001,0.0,252.68828000000002,8.292,6.731999999999999
2020-01-03 20:00:00+01:00,83.49000000000001,1694.42,0.0,2.616,0.8160000000000001,49.512,628.94,0.0,252.68828000000002,7.644,5.489
2020-01-03 21:00:00+01:00,84.18,1486.66,0.0,0.672,0.792,49.536,610.08,0.0,250.84384,7.74,5.401
2020-01-03 22:00:00+01:00,83.26,1260.77,0.0,2.856,0.792,49.524,566.62,0.0,253.6105,10.488,4.532
