,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2019-12-31 23:00:00+00:00,360.0,1083.0,0.0,332.0,2335.0,993.0,31.0,0.0,,38.0
2020-01-01 00:00:00+00:00,363.0,636.0,0.0,333.0,2338.0,976.0,31.0,0.0,,40.0
2020-01-01 01:00:00+00:00,359.0,464.0,0.0,28.0,2293.0,898.0,31.0,0.0,,47.0
2020-01-01 02:00:00+00:00,362.0,412.0,0.0,28.0,2297.0,679.0,32.0,0.0,,65.0
2020-01-01 03:00:00+00:00,361.0,414.0,0.0,111.0,2162.0,882.0,32.0,0.0,,87.0
2020-01-01 04:00:00+00:00,358.0,413.0,0.0,134.0,2249.0,937.0,32.0,0.0,,98.0
2020-01-01 05:00:00+00:00,360.0,413.0,0.0,81.0,2258.0,864.0,32.0,0.0,,114.0
2020-01-01 06:00:00+00:00,358.0,477.0,0.0,174.0,2249.0,949.0,31.0,0.0,,104.0
2020-01-01 07:00:00+00:00,360.0,710.0,0.0,175.0,2156.0,794.0,30.0,1.0,,105.0
2020-01-01 08:00:00+00:00,358.0,828.0,0.0,179.0,2120.0,806.0,31.0,61.0,,128.0
2020-01-01 09:00:00+00:00,357.0,827.0,0.0,234.0,2128.0,847.0,30.0,212.0,,161.0
2020-01-01 10:00:00+00:00,364.0,824.0,0.0,178.0,2156.0,840.0,31.0,348.0,,164.0
2020-01-01 11:00:00+00:00,360.0,822.0,0.0,140.0,2229.0,860.0,31.0,415.0,,124.0
2020-01-01 12:00:00+00:00,364.0,819.0,0.0,146.0,2245.0,846.0,31.0,448.0,,70.0
2020-01-01 13:00:00+00:00,364.0,816.0,0.0,103.0,2223.0,703.0,30.0,445.0,,57.0
2020-01-01 14:00:00+00:00,363.0,815.0,0.0,62.0,2218.0,719.0,29.0,395.0,,57.0
2020-01-01 15:00:00+00:00,358.0,995.0,0.0,296.0,2233.0,791.0,29.0,281.0,,54.0
2020-01-01 16:00:00+00:00,353.0,1070.0,0.0,687.0,2303.0,1055.0,31.0,94.0,,68.0
2020-01-01 17:00:00+00:00,342.0,1075.0,0.0,1763.0,2346.0,1125.0,26.0,3.0,,79.0
2020-01-01 18:00:00+00:00,332.0,1077.0,0.0,2129.0,2365.0,1163.0,12.0,0.0,,62.0
2020-01-01 19:00:00+00:00,333.0,1083.0,0.0,1710.0,2368.0,1154.0,12.0,0.0,,66.0
2020-01-01 20:00:00+00:00,328.0,1082.0,0.0,1782.0,2361.0,1130.0,10.0,0.0,,85.0
2020-01-01 21:00:00+00:00,328.0,1086.0,0.0,1800.0,2334.0,1052.0,9.0,0.0,,93.0
2020-01-01 22:00:00+00:00,328.0,702.0,0.0,826.0,2304.0,953.0,11.0,0.0,,139.0
2020-01-01 23:00:00+00:00,348.0,424.0,0.0,390.0,2311.0,867.0,26.0,0.0,,207.0
2020-01-02 00:00:00+00:00,349.0,420.0,0.0,127.0,2309.0,797.0,31.0,0.0,,295.0
2020-01-02 01:00:00+00:00,347.0,419.0,0.0,122.0,2307.0,694.0,30.0,0.0,,324.0
2020-01-02 02:00:00+00:00,348.0,419.0,0.0,124.0,2312.0,680.0,32.0,0.0,,357.0
2020-01-02 03:00:00+00:00,350.0,420.0,0.0,123.0,2303.0,640.0,30.0,0.0,,444.0
2020-01-02 04:00:00+00:00,340.0,549.0,0.0,126.0,2299.0,693.0,28.0,0.0,,501.0
2020-01-02 05:00:00+00:00,349.0,706.0,0.0,183.0,2292.0,817.0,28.0,0.0,,524.0
2020-01-02 06:00:00+00:00,342.0,1201.0,0.0,780.0,2223.0,774.0,28.0,0.0,,587.0
2020-01-02 07:00:00+00:00,344.0,1894.0,0.0,1118.0,2263.0,1040.0,27.0,0.0,,727.0
2020-01-02 08:00:00+00:00,345.0,2635.0,0.0,1433.0,2304.0,1082.0,28.0,34.0,,826.0
2020-01-02 09:00:00+00:00,338.0,2834.0,0.0,1352.0,2283.0,1105.0,29.0,136.0,,793.0
2020-01-02 10:00:00+00:00,342.0,2938.0,0.0,1502.0,2304.0,1118.0,23.0,218.0,,748.0
2020-01-02 11:00:00+00:00,343.0,3053.0,0.0,1630.0,2173.0,1143.0,22.0,225.0,,681.0
2020-01-02 12:00:00+00:00,350.0,3005.0,0.0,1897.0,2227.0,880.0,23.0,195.0,,629.0
2020-01-02 13:00:00+00:00,347.0,2999.0,0.0,1434.0,2225.0,826.0,21.0,148.0,,645.0
2020-01-02 14:00:00+00:00,341.0,3022.0,0.0,1215.0,2221.0,832.0,16.0,104.0,,651.0
2020-01-02 15:00:00+00:00,338.0,2974.0,0.0,1443.0,2219.0,829.0,11.0,49.0,,624.0
2020-01-02 16:00:00+00:00,334.0,3124.0,0.0,2008.0,2473.0,1260.0,10.0,12.0,,612.0
2020-01-02 17:00:00+00:00,341.0,3150.0,0.0,1889.0,2474.0,1268.0,11.0,0.0,,614.0
2020-01-02 18:00:00+00:00,339.0,3092.0,0.0,1790.0,2329.0,1220.0,11.0,0.0,,546.0
2020-01-02 19:00:00+00:00,341.0,3179.0,0.0,1339.0,2294.0,959.0,11.0,0.0,,473.0
2020-01-02 20:00:00+00:00,338.0,3131.0,0.0,850.0,2379.0,872.0,11.0,0.0,,559.0
2020-01-02 21:00:00+00:00,336.0,3090.0,0.0,709.0,2240.0,852.0,11.0,0.0,,622.0
2020-01-02 22:00:00+00:00,340.0,2275.0,0.0,514.0,2173.0,790.0,11.0,0.0,,587.0
2020-01-02 23:00:00+00:00,339.0,1620.0,0.0,168.0,2138.0,645.0,11.0,0.0,,522.0
2020-01-03 00:00:00+00:00,331.0,1194.0,0.0,32.0,1715.0,532.0,12.0,0.0,,469.0
2020-01-03 01:00:00+00:00,331.0,1133.0,0.0,32.0,1422.0,531.0,12.0,0.0,,415.0
2020-01-03 02:00:00+00:00,333.0,1208.0,0.0,32.0,1283.0,530.0,11.0,0.0,,430.0
2020-01-03 03:00:00+00:00,333.0,1186.0,0.0,31.0,1372.0,530.0,12.0,0.0,,419.0
2020-01-03 04:00:00+00:00,333.0,1193.0,0.0,31.0,1431.0,529.0,11.0,0.0,,416.0
2020-01-03 05:00:00+00:00,336.0,1247.0,0.0,31.0,1517.0,578.0,11.0,0.0,,429.0
2020-01-03 06:00:00+00:00,333.0,1911.0,0.0,154.0,2006.0,662.0,11.0,0.0,,478.0
2020-01-03 07:00:00+00:00,337.0,2691.0,0.0,359.0,2247.0,1016.0,12.0,0.0,,490.0
2020-01-03 08:00:00+00:00,335.0,3021.0,0.0,887.0,2277.0,1164.0,11.0,21.0,,510.0
2020-01-03 09:00:00+00:00,343.0,3032.0,0.0,1282.0,2305.0,1142.0,11.0,97.0,,495.0
2020-01-03 10:00:00+00:00,338.0,3003.0,0.0,1277.0,2274.0,1094.0,11.0,200.0,,451.0
2020-01-03 11:00:00+00:00,339.0,2993.0,0.0,1216.0,2294.0,984.0,11.0,281.0,,460.0
2020-01-03 12:00:00+00:00,343.0,3014.0,0.0,883.0,2284.0,1077.0,12.0,294.0,,400.0
2020-01-03 13:00:00+00:00,333.0,2838.0,0.0,451.0,2274.0,867.0,11.0,268.0,,392.0
2020-01-03 14:00:00+00:00,314.0,2839.0,0.0,192.0,2243.0,724.0,11.0,219.0,,425.0
2020-01-03 15:00:00+00:00,315.0,2912.0,0.0,490.0,2234.0,582.0,12.0,164.0,,428.0
2020-01-03 16:00:00+00:00,309.0,3042.0,0.0,589.0,2179.0,797.0,12.0,58.0,,399.0
2020-01-03 17:00:00+00:00,316.0,3105.0,0.0,1453.0,2187.0,1171.0,12.0,2.0,,376.0
2020-01-03 18:00:00+00:00,321.0,3112.0,0.0,1610.0,2171.0,1193.0,12.0,0.0,,404.0
2020-01-03 19:00:00+00:00,325.0,3057.0,0.0,1468.0,2179.0,1209.0,13.0,0.0,,365.0
2020-01-03 20:00:00+00:00,329.0,3093.0,0.0,1263.0,2151.0,1180.0,17.0,0.0,,358.0
2020-01-03 21:00:00+00:00,333.0,3073.0,0.0,733.0,2139.0,757.0,21.0,0.0,,386.0
2020-01-03 22:00:00+00:00,338.0,2552.0,0.0,366.0,2053.0,640.0,25.0,0.0,,386.0
2020-01-03 23:00:00+00:00,334.0,1091.0,0.0,264.0,2097.0,861.0,23.0,0.0,,418.0
2020-01-04 00:00:00+00:00,334.0,633.0,0.0,89.0,1837.0,673.0,26.0,0.0,,516.0
