,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-01-01 00:00:00+01:00,358.0,1749.0,0.0,103.0,31.0,4130.0,678.0,0.0,241.0,407.0,361.0
2020-01-01 01:00:00+01:00,359.0,1694.0,0.0,168.0,31.0,4128.0,608.0,0.0,243.0,448.0,296.0
2020-01-01 02:00:00+01:00,357.0,1629.0,0.0,21.0,32.0,4128.0,609.0,0.0,242.0,356.0,197.0
2020-01-01 03:00:00+01:00,352.0,1678.0,0.0,10.0,32.0,4128.0,626.0,0.0,241.0,271.0,191.0
2020-01-01 04:00:00+01:00,353.0,1705.0,0.0,12.0,32.0,4129.0,630.0,0.0,243.0,180.0,168.0
2020-01-01 05:00:00+01:00,355.0,1685.0,0.0,18.0,32.0,4130.0,626.0,0.0,242.0,125.0,166.0
2020-01-01 06:00:00+01:00,362.0,1667.0,0.0,552.0,32.0,4131.0,650.0,0.0,246.0,95.0,127.0
2020-01-01 07:00:00+01:00,362.0,1676.0,0.0,69.0,32.0,4131.0,670.0,0.0,251.0,117.0,129.0
2020-01-01 08:00:00+01:00,360.0,1603.0,0.0,7.0,31.0,4131.0,673.0,0.0,257.0,229.0,147.0
2020-01-01 09:00:00+01:00,359.0,1653.0,0.0,106.0,31.0,4132.0,670.0,73.0,256.0,260.0,110.0
2020-01-01 10:00:00+01:00,359.0,1702.0,0.0,21.0,31.0,4132.0,686.0,255.0,259.0,254.0,105.0
2020-01-01 11:00:00+01:00,364.0,1743.0,0.0,7.0,31.0,4131.0,697.0,425.0,256.0,220.0,112.0
2020-01-01 12:00:00+01:00,357.0,1751.0,0.0,7.0,31.0,4130.0,743.0,481.0,260.0,210.0,69.0
2020-01-01 13:00:00+01:00,357.0,1702.0,0.0,9.0,31.0,4131.0,742.0,485.0,259.0,188.0,52.0
2020-01-01 14:00:00+01:00,360.0,1736.0,0.0,321.0,32.0,4132.0,703.0,354.0,248.0,244.0,73.0
2020-01-01 15:00:00+01:00,358.0,1767.0,0.0,139.0,32.0,4133.0,699.0,154.0,252.0,267.0,65.0
2020-01-01 16:00:00+01:00,359.0,1745.0,0.0,49.0,32.0,4131.0,696.0,17.0,258.0,237.0,79.0
2020-01-01 17:00:00+01:00,357.0,1883.0,0.0,70.0,32.0,4130.0,691.0,0.0,255.0,265.0,103.0
2020-01-01 18:00:00+01:00,358.0,2325.0,0.0,362.0,32.0,4130.0,624.0,0.0,254.0,260.0,94.0
2020-01-01 19:00:00+01:00,360.0,2424.0,0.0,397.0,32.0,4131.0,601.0,0.0,256.0,214.0,115.0
2020-01-01 20:00:00+01:00,360.0,2450.0,0.0,309.0,32.0,4134.0,578.0,0.0,249.0,201.0,129.0
2020-01-01 21:00:00+01:00,358.0,2315.0,0.0,3.0,32.0,4134.0,585.0,0.0,243.0,224.0,106.0
2020-01-01 22:00:00+01:00,356.0,2301.0,0.0,85.0,32.0,4135.0,595.0,0.0,243.0,191.0,102.0
2020-01-01 23:00:00+01:00,356.0,2345.0,0.0,296.0,33.0,4134.0,647.0,0.0,249.0,125.0,96.0
2020-01-02 00:00:00+01:00,357.0,1952.0,0.0,8.0,33.0,4133.0,659.0,0.0,257.0,143.0,89.0
2020-01-02 01:00:00+01:00,362.0,1754.0,0.0,189.0,33.0,4132.0,604.0,0.0,259.0,144.0,94.0
2020-01-02 02:00:00+01:00,356.0,1754.0,0.0,671.0,33.0,4132.0,616.0,0.0,260.0,162.0,87.0
2020-01-02 03:00:00+01:00,355.0,1632.0,0.0,948.0,33.0,4132.0,635.0,0.0,258.0,214.0,59.0
2020-01-02 04:00:00+01:00,356.0,1612.0,0.0,990.0,33.0,4133.0,614.0,0.0,260.0,227.0,48.0
