,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-12-31 23:00:00+00:00,393.0,856.0,0.0,334.0,1283.0,390.0,27.0,0.0,0.0,3006.0
2021-01-01 00:00:00+00:00,394.0,761.0,0.0,333.0,1216.0,342.0,27.0,0.0,0.0,2837.0
2021-01-01 01:00:00+00:00,392.0,757.0,0.0,176.0,935.0,326.0,26.0,0.0,0.0,2653.0
2021-01-01 02:00:00+00:00,388.0,734.0,0.0,0.0,939.0,132.0,26.0,0.0,0.0,2469.0
2021-01-01 03:00:00+00:00,386.0,505.0,0.0,0.0,586.0,140.0,26.0,0.0,0.0,2383.0
2021-01-01 04:00:00+00:00,385.0,421.0,0.0,0.0,603.0,142.0,25.0,0.0,0.0,2241.0
2021-01-01 05:00:00+00:00,385.0,423.0,0.0,0.0,487.0,242.0,25.0,0.0,0.0,2112.0
2021-01-01 06:00:00+00:00,389.0,423.0,0.0,0.0,413.0,248.0,26.0,0.0,0.0,1966.0
2021-01-01 07:00:00+00:00,392.0,426.0,0.0,0.0,669.0,247.0,25.0,1.0,0.0,1802.0
2021-01-01 08:00:00+00:00,383.0,427.0,0.0,0.0,726.0,296.0,26.0,86.0,0.0,1609.0
2021-01-01 09:00:00+00:00,379.0,425.0,0.0,0.0,891.0,381.0,25.0,287.0,0.0,1422.0
2021-01-01 10:00:00+00:00,377.0,422.0,0.0,117.0,1035.0,381.0,25.0,449.0,0.0,1348.0
2021-01-01 11:00:00+00:00,377.0,422.0,0.0,27.0,996.0,301.0,25.0,438.0,0.0,1400.0
2021-01-01 12:00:00+00:00,380.0,421.0,0.0,127.0,1103.0,557.0,26.0,313.0,0.0,1522.0
2021-01-01 13:00:00+00:00,376.0,422.0,0.0,168.0,1109.0,832.0,25.0,302.0,0.0,1762.0
2021-01-01 14:00:00+00:00,377.0,571.0,0.0,58.0,1199.0,339.0,25.0,278.0,0.0,1877.0
2021-01-01 15:00:00+00:00,382.0,844.0,0.0,233.0,1151.0,232.0,26.0,262.0,0.0,2148.0
2021-01-01 16:00:00+00:00,382.0,1091.0,0.0,283.0,1250.0,238.0,25.0,122.0,0.0,2170.0
2021-01-01 17:00:00+00:00,380.0,1093.0,0.0,877.0,1472.0,463.0,24.0,3.0,0.0,2155.0
2021-01-01 18:00:00+00:00,385.0,1097.0,0.0,1047.0,1650.0,506.0,24.0,0.0,0.0,2297.0
2021-01-01 19:00:00+00:00,386.0,860.0,0.0,1096.0,1769.0,387.0,25.0,0.0,0.0,2317.0
2021-01-01 20:00:00+00:00,388.0,827.0,0.0,1027.0,1900.0,437.0,24.0,0.0,0.0,2247.0
2021-01-01 21:00:00+00:00,388.0,1027.0,0.0,1021.0,1849.0,276.0,24.0,0.0,0.0,2066.0
2021-01-01 22:00:00+00:00,388.0,793.0,0.0,708.0,1483.0,242.0,26.0,0.0,0.0,1940.0
2021-01-01 23:00:00+00:00,388.0,763.0,0.0,204.0,743.0,195.0,26.0,0.0,0.0,1825.0
2021-01-02 00:00:00+00:00,390.0,650.0,0.0,0.0,497.0,184.0,27.0,0.0,0.0,1878.0
2021-01-02 01:00:00+00:00,399.0,583.0,0.0,0.0,441.0,173.0,28.0,0.0,0.0,1815.0
2021-01-02 02:00:00+00:00,399.0,427.0,0.0,0.0,396.0,171.0,26.0,0.0,0.0,1795.0
2021-01-02 03:00:00+00:00,399.0,428.0,0.0,0.0,422.0,187.0,25.0,0.0,0.0,1681.0
2021-01-02 04:00:00+00:00,398.0,428.0,0.0,0.0,307.0,210.0,26.0,0.0,0.0,1746.0
2021-01-02 05:00:00+00:00,398.0,490.0,0.0,0.0,387.0,244.0,24.0,0.0,0.0,1705.0
2021-01-02 06:00:00+00:00,403.0,710.0,0.0,0.0,359.0,263.0,24.0,0.0,0.0,1627.0
2021-01-02 07:00:00+00:00,399.0,992.0,0.0,0.0,638.0,288.0,23.0,1.0,0.0,1511.0
2021-01-02 08:00:00+00:00,399.0,1041.0,0.0,0.0,992.0,312.0,24.0,85.0,0.0,1371.0
2021-01-02 09:00:00+00:00,399.0,1094.0,0.0,0.0,1042.0,303.0,24.0,300.0,0.0,1194.0
2021-01-02 10:00:00+00:00,396.0,1151.0,0.0,0.0,1021.0,309.0,24.0,479.0,0.0,914.0
2021-01-02 11:00:00+00:00,391.0,1147.0,0.0,0.0,912.0,169.0,23.0,555.0,0.0,744.0
2021-01-02 12:00:00+00:00,392.0,1166.0,0.0,0.0,1056.0,280.0,23.0,543.0,0.0,600.0
2021-01-02 13:00:00+00:00,396.0,1125.0,0.0,184.0,1055.0,294.0,23.0,532.0,0.0,557.0
2021-01-02 14:00:00+00:00,397.0,1116.0,0.0,8.0,957.0,286.0,24.0,468.0,0.0,630.0
2021-01-02 15:00:00+00:00,391.0,1117.0,0.0,0.0,1069.0,303.0,23.0,347.0,0.0,678.0
2021-01-02 16:00:00+00:00,385.0,1117.0,0.0,49.0,1090.0,380.0,24.0,143.0,0.0,698.0
2021-01-02 17:00:00+00:00,394.0,1121.0,0.0,1067.0,1432.0,497.0,24.0,4.0,0.0,731.0
2021-01-02 18:00:00+00:00,394.0,1159.0,0.0,1401.0,1677.0,538.0,24.0,0.0,0.0,999.0
2021-01-02 19:00:00+00:00,400.0,1182.0,0.0,1171.0,1609.0,532.0,23.0,0.0,0.0,1150.0
2021-01-02 20:00:00+00:00,406.0,1185.0,0.0,718.0,1559.0,407.0,23.0,0.0,0.0,1213.0
2021-01-02 21:00:00+00:00,404.0,1132.0,0.0,148.0,1445.0,360.0,23.0,0.0,0.0,1367.0
2021-01-02 22:00:00+00:00,402.0,1072.0,0.0,22.0,1374.0,359.0,24.0,0.0,0.0,1438.0
2021-01-02 23:00:00+00:00,395.0,721.0,0.0,0.0,997.0,366.0,25.0,0.0,0.0,1463.0
2021-01-03 00:00:00+00:00,391.0,435.0,0.0,0.0,670.0,337.0,25.0,0.0,0.0,1426.0
2021-01-03 01:00:00+00:00,396.0,436.0,0.0,0.0,424.0,280.0,26.0,0.0,0.0,1463.0
2021-01-03 02:00:00+00:00,391.0,434.0,0.0,0.0,428.0,321.0,25.0,0.0,0.0,1339.0
2021-01-03 03:00:00+00:00,388.0,433.0,0.0,0.0,336.0,295.0,25.0,0.0,0.0,1201.0
2021-01-03 04:00:00+00:00,386.0,433.0,0.0,0.0,326.0,288.0,23.0,0.0,0.0,1211.0
2021-01-03 05:00:00+00:00,389.0,434.0,0.0,0.0,354.0,318.0,23.0,0.0,0.0,1119.0
2021-01-03 06:00:00+00:00,391.0,493.0,0.0,0.0,392.0,298.0,23.0,0.0,0.0,1124.0
2021-01-03 07:00:00+00:00,373.0,735.0,0.0,0.0,411.0,286.0,23.0,0.0,0.0,1160.0
2021-01-03 08:00:00+00:00,368.0,998.0,0.0,4.0,756.0,316.0,23.0,72.0,0.0,1154.0
2021-01-03 09:00:00+00:00,367.0,1042.0,0.0,360.0,1063.0,388.0,22.0,277.0,0.0,1030.0
2021-01-03 10:00:00+00:00,368.0,1037.0,0.0,545.0,1173.0,382.0,23.0,445.0,0.0,912.0
2021-01-03 11:00:00+00:00,373.0,1066.0,0.0,32.0,1164.0,382.0,25.0,533.0,0.0,975.0
2021-01-03 12:00:00+00:00,376.0,1057.0,0.0,84.0,1247.0,330.0,25.0,577.0,0.0,1038.0
2021-01-03 13:00:00+00:00,367.0,1049.0,0.0,65.0,1112.0,278.0,24.0,539.0,0.0,1189.0
2021-01-03 14:00:00+00:00,378.0,1060.0,0.0,7.0,1130.0,283.0,25.0,451.0,0.0,1222.0
2021-01-03 15:00:00+00:00,388.0,1085.0,0.0,32.0,1213.0,315.0,24.0,317.0,0.0,1245.0
2021-01-03 16:00:00+00:00,389.0,1086.0,0.0,719.0,1264.0,447.0,25.0,123.0,0.0,1232.0
2021-01-03 17:00:00+00:00,380.0,1085.0,0.0,1290.0,1464.0,596.0,23.0,4.0,0.0,1197.0
2021-01-03 18:00:00+00:00,373.0,1088.0,0.0,1364.0,1698.0,703.0,24.0,0.0,0.0,1275.0
2021-01-03 19:00:00+00:00,376.0,1091.0,0.0,1030.0,1806.0,534.0,24.0,0.0,0.0,1194.0
2021-01-03 20:00:00+00:00,374.0,1093.0,0.0,1161.0,1714.0,478.0,25.0,0.0,0.0,1097.0
2021-01-03 21:00:00+00:00,362.0,1093.0,0.0,836.0,1567.0,439.0,25.0,0.0,0.0,1013.0
2021-01-03 22:00:00+00:00,359.0,1099.0,0.0,457.0,1613.0,439.0,26.0,0.0,0.0,834.0
2021-01-03 23:00:00+00:00,361.0,1104.0,0.0,152.0,1280.0,374.0,26.0,0.0,0.0,674.0
2021-01-04 00:00:00+00:00,365.0,1095.0,0.0,0.0,825.0,264.0,27.0,0.0,0.0,536.0
2021-01-04 01:00:00+00:00,368.0,896.0,0.0,0.0,592.0,259.0,28.0,0.0,0.0,512.0
2021-01-04 02:00:00+00:00,367.0,966.0,31.0,0.0,639.0,293.0,27.0,0.0,0.0,499.0
2021-01-04 03:00:00+00:00,362.0,1035.0,82.0,0.0,762.0,363.0,25.0,0.0,0.0,486.0
2021-01-04 04:00:00+00:00,356.0,1057.0,156.0,0.0,715.0,400.0,25.0,0.0,0.0,453.0
2021-01-04 05:00:00+00:00,358.0,1396.0,235.0,18.0,869.0,420.0,25.0,0.0,0.0,480.0
2021-01-04 06:00:00+00:00,359.0,1798.0,354.0,603.0,1219.0,785.0,24.0,0.0,0.0,478.0
2021-01-04 07:00:00+00:00,358.0,2465.0,434.0,1576.0,1621.0,959.0,25.0,0.0,0.0,453.0
2021-01-04 08:00:00+00:00,364.0,2953.0,530.0,2150.0,1995.0,1021.0,27.0,60.0,0.0,369.0
2021-01-04 09:00:00+00:00,362.0,3116.0,572.0,2091.0,2015.0,1099.0,28.0,195.0,0.0,221.0
2021-01-04 10:00:00+00:00,370.0,3382.0,573.0,1683.0,1784.0,1082.0,28.0,289.0,0.0,194.0
2021-01-04 11:00:00+00:00,376.0,3640.0,575.0,1642.0,1789.0,780.0,28.0,305.0,0.0,201.0
2021-01-04 12:00:00+00:00,377.0,3835.0,574.0,1564.0,1752.0,777.0,28.0,311.0,0.0,247.0
2021-01-04 13:00:00+00:00,366.0,4011.0,575.0,514.0,1574.0,741.0,27.0,284.0,0.0,331.0
2021-01-04 14:00:00+00:00,375.0,4041.0,574.0,655.0,1563.0,748.0,29.0,276.0,0.0,380.0
2021-01-04 15:00:00+00:00,375.0,4064.0,574.0,854.0,1594.0,743.0,29.0,204.0,0.0,380.0
2021-01-04 16:00:00+00:00,382.0,4073.0,574.0,1831.0,1840.0,1107.0,30.0,73.0,0.0,348.0
2021-01-04 17:00:00+00:00,378.0,4158.0,574.0,2199.0,2112.0,1158.0,28.0,2.0,0.0,293.0
2021-01-04 18:00:00+00:00,375.0,3933.0,574.0,2296.0,2144.0,1187.0,31.0,0.0,0.0,306.0
2021-01-04 19:00:00+00:00,372.0,4336.0,575.0,1980.0,2036.0,1194.0,30.0,0.0,0.0,328.0
2021-01-04 20:00:00+00:00,373.0,4152.0,575.0,1973.0,1997.0,982.0,30.0,0.0,0.0,350.0
2021-01-04 21:00:00+00:00,372.0,3552.0,453.0,1327.0,1675.0,579.0,30.0,0.0,0.0,350.0
2021-01-04 22:00:00+00:00,372.0,3388.0,323.0,844.0,1307.0,497.0,31.0,0.0,0.0,406.0
2021-01-04 23:00:00+00:00,368.0,3011.0,427.0,90.0,1249.0,392.0,30.0,0.0,0.0,397.0
2021-01-05 00:00:00+00:00,369.0,2448.0,220.0,23.0,1083.0,108.0,31.0,0.0,0.0,376.0
2021-01-05 01:00:00+00:00,372.0,2463.0,202.0,3.0,1059.0,135.0,31.0,0.0,0.0,329.0
2021-01-05 02:00:00+00:00,368.0,2409.0,201.0,0.0,1059.0,134.0,29.0,0.0,0.0,284.0
2021-01-05 03:00:00+00:00,369.0,2399.0,202.0,0.0,1056.0,131.0,29.0,0.0,0.0,280.0
2021-01-05 04:00:00+00:00,364.0,2370.0,201.0,0.0,1013.0,131.0,28.0,0.0,0.0,251.0
2021-01-05 05:00:00+00:00,352.0,2511.0,215.0,0.0,1097.0,140.0,27.0,0.0,0.0,290.0
2021-01-05 06:00:00+00:00,352.0,3133.0,408.0,385.0,1546.0,612.0,26.0,0.0,0.0,393.0
2021-01-05 07:00:00+00:00,352.0,3884.0,568.0,1099.0,1814.0,774.0,26.0,0.0,0.0,428.0
2021-01-05 08:00:00+00:00,355.0,4005.0,580.0,1540.0,2158.0,1145.0,26.0,53.0,0.0,469.0
2021-01-05 09:00:00+00:00,349.0,3888.0,580.0,1875.0,2145.0,1222.0,25.0,188.0,0.0,433.0
2021-01-05 10:00:00+00:00,351.0,3862.0,579.0,1380.0,2131.0,1117.0,27.0,293.0,0.0,311.0
2021-01-05 11:00:00+00:00,357.0,4246.0,576.0,797.0,1844.0,912.0,29.0,376.0,0.0,174.0
2021-01-05 12:00:00+00:00,360.0,4253.0,576.0,791.0,1880.0,920.0,28.0,417.0,0.0,104.0
2021-01-05 13:00:00+00:00,376.0,4238.0,577.0,786.0,1825.0,571.0,29.0,410.0,0.0,95.0
2021-01-05 14:00:00+00:00,376.0,4030.0,576.0,75.0,1755.0,555.0,29.0,375.0,0.0,105.0
2021-01-05 15:00:00+00:00,377.0,4227.0,576.0,798.0,1845.0,550.0,28.0,322.0,0.0,138.0
2021-01-05 16:00:00+00:00,378.0,4227.0,576.0,1291.0,1921.0,610.0,30.0,145.0,0.0,164.0
2021-01-05 17:00:00+00:00,382.0,4277.0,576.0,2073.0,2148.0,1198.0,31.0,6.0,0.0,186.0
2021-01-05 18:00:00+00:00,380.0,4304.0,577.0,2079.0,2228.0,1244.0,31.0,0.0,0.0,195.0
2021-01-05 19:00:00+00:00,378.0,4325.0,577.0,1932.0,2093.0,1220.0,31.0,0.0,0.0,206.0
2021-01-05 20:00:00+00:00,376.0,4363.0,578.0,2007.0,2207.0,1284.0,31.0,0.0,0.0,211.0
2021-01-05 21:00:00+00:00,371.0,4374.0,578.0,1433.0,1963.0,1295.0,30.0,0.0,0.0,232.0
2021-01-05 22:00:00+00:00,369.0,4316.0,577.0,1068.0,1679.0,780.0,30.0,0.0,0.0,238.0
2021-01-05 23:00:00+00:00,375.0,3917.0,577.0,622.0,1566.0,639.0,30.0,0.0,0.0,252.0
2021-01-06 00:00:00+00:00,377.0,3627.0,572.0,204.0,1154.0,153.0,30.0,0.0,0.0,285.0
2021-01-06 01:00:00+00:00,371.0,2598.0,571.0,200.0,1130.0,353.0,30.0,0.0,0.0,363.0
2021-01-06 02:00:00+00:00,361.0,2385.0,571.0,93.0,1064.0,446.0,31.0,0.0,0.0,404.0
2021-01-06 03:00:00+00:00,363.0,2419.0,572.0,94.0,1061.0,412.0,30.0,0.0,0.0,356.0
2021-01-06 04:00:00+00:00,361.0,2418.0,573.0,64.0,995.0,411.0,30.0,0.0,0.0,340.0
2021-01-06 05:00:00+00:00,360.0,2814.0,573.0,65.0,947.0,427.0,29.0,0.0,0.0,402.0
2021-01-06 06:00:00+00:00,359.0,3025.0,572.0,56.0,1077.0,453.0,30.0,0.0,0.0,571.0
2021-01-06 07:00:00+00:00,351.0,3474.0,573.0,332.0,1250.0,746.0,30.0,0.0,0.0,765.0
2021-01-06 08:00:00+00:00,333.0,3560.0,573.0,1281.0,1409.0,833.0,29.0,33.0,0.0,906.0
2021-01-06 09:00:00+00:00,343.0,3462.0,574.0,1457.0,1642.0,1002.0,29.0,191.0,0.0,970.0
2021-01-06 10:00:00+00:00,342.0,3447.0,574.0,1494.0,1685.0,1064.0,29.0,375.0,0.0,811.0
2021-01-06 11:00:00+00:00,348.0,3551.0,573.0,1395.0,1712.0,996.0,31.0,458.0,0.0,677.0
2021-01-06 12:00:00+00:00,346.0,3662.0,576.0,790.0,1587.0,953.0,30.0,381.0,0.0,610.0
2021-01-06 13:00:00+00:00,344.0,3812.0,577.0,645.0,1652.0,829.0,29.0,270.0,0.0,554.0
2021-01-06 14:00:00+00:00,348.0,3807.0,576.0,241.0,1551.0,827.0,30.0,173.0,0.0,600.0
2021-01-06 15:00:00+00:00,346.0,3821.0,577.0,587.0,1529.0,818.0,28.0,95.0,0.0,694.0
2021-01-06 16:00:00+00:00,345.0,3930.0,577.0,1139.0,1699.0,866.0,30.0,26.0,0.0,817.0
2021-01-06 17:00:00+00:00,353.0,4009.0,575.0,1768.0,1706.0,1056.0,31.0,1.0,0.0,1148.0
2021-01-06 18:00:00+00:00,358.0,3900.0,576.0,1846.0,1806.0,1064.0,30.0,0.0,0.0,1673.0
2021-01-06 19:00:00+00:00,357.0,4092.0,577.0,1420.0,1585.0,1064.0,30.0,0.0,0.0,2121.0
2021-01-06 20:00:00+00:00,356.0,4135.0,577.0,1211.0,1565.0,1053.0,31.0,0.0,0.0,2364.0
2021-01-06 21:00:00+00:00,356.0,3811.0,577.0,601.0,1533.0,758.0,31.0,0.0,0.0,2553.0
2021-01-06 22:00:00+00:00,362.0,3488.0,575.0,99.0,1278.0,395.0,31.0,0.0,0.0,2605.0
2021-01-06 23:00:00+00:00,365.0,2456.0,575.0,65.0,902.0,375.0,29.0,0.0,0.0,2501.0
2021-01-07 00:00:00+00:00,360.0,1639.0,577.0,65.0,829.0,393.0,30.0,0.0,0.0,2353.0
2021-01-07 01:00:00+00:00,361.0,1626.0,578.0,65.0,814.0,319.0,31.0,0.0,0.0,2228.0
2021-01-07 02:00:00+00:00,365.0,1624.0,523.0,65.0,891.0,294.0,31.0,0.0,0.0,2236.0
2021-01-07 03:00:00+00:00,362.0,1754.0,287.0,65.0,936.0,293.0,30.0,0.0,0.0,2093.0
2021-01-07 04:00:00+00:00,364.0,1779.0,352.0,64.0,915.0,293.0,30.0,0.0,0.0,1944.0
2021-01-07 05:00:00+00:00,361.0,1680.0,514.0,65.0,927.0,295.0,29.0,0.0,0.0,1936.0
2021-01-07 06:00:00+00:00,362.0,2631.0,578.0,87.0,1062.0,465.0,30.0,0.0,0.0,1927.0
2021-01-07 07:00:00+00:00,360.0,3641.0,570.0,719.0,1443.0,746.0,30.0,0.0,0.0,1854.0
2021-01-07 08:00:00+00:00,345.0,3898.0,577.0,1555.0,1631.0,990.0,28.0,19.0,0.0,1759.0
2021-01-07 09:00:00+00:00,351.0,3945.0,577.0,1978.0,1774.0,1166.0,26.0,102.0,0.0,1539.0
2021-01-07 10:00:00+00:00,356.0,3897.0,579.0,2079.0,1850.0,1156.0,29.0,236.0,0.0,1156.0
2021-01-07 11:00:00+00:00,362.0,3822.0,579.0,1890.0,1989.0,1087.0,30.0,362.0,0.0,915.0
2021-01-07 12:00:00+00:00,364.0,3822.0,578.0,1824.0,2079.0,1118.0,31.0,445.0,0.0,777.0
2021-01-07 13:00:00+00:00,361.0,3854.0,578.0,1763.0,2113.0,1114.0,29.0,408.0,0.0,673.0
2021-01-07 14:00:00+00:00,362.0,3798.0,578.0,1570.0,2053.0,954.0,31.0,329.0,0.0,704.0
2021-01-07 15:00:00+00:00,357.0,3761.0,578.0,1326.0,2056.0,916.0,31.0,184.0,0.0,764.0
2021-01-07 16:00:00+00:00,353.0,3922.0,579.0,1423.0,2083.0,917.0,30.0,49.0,0.0,895.0
2021-01-07 17:00:00+00:00,358.0,3831.0,578.0,1631.0,2046.0,975.0,30.0,2.0,0.0,1275.0
2021-01-07 18:00:00+00:00,359.0,4018.0,578.0,1643.0,2002.0,924.0,31.0,0.0,0.0,1896.0
2021-01-07 19:00:00+00:00,370.0,4031.0,578.0,1376.0,1936.0,924.0,31.0,0.0,0.0,2392.0
2021-01-07 20:00:00+00:00,374.0,4078.0,578.0,1183.0,1664.0,994.0,31.0,0.0,0.0,2653.0
2021-01-07 21:00:00+00:00,375.0,4319.0,578.0,1243.0,1387.0,814.0,30.0,0.0,0.0,2665.0
