,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-01-01 01:00:00+02:00,1044.0,550.0,850.0,1.0,472.0,1240.0,2773.0,231.0,48.0,40.0,552.0
2016-01-01 02:00:00+02:00,1036.0,551.0,851.0,1.0,476.0,1144.0,2774.0,232.0,47.0,42.0,548.0
2016-01-01 03:00:00+02:00,1046.0,558.0,851.0,1.0,485.0,1210.0,2774.0,234.0,47.0,42.0,573.0
2016-01-01 04:00:00+02:00,1047.0,555.0,851.0,1.0,491.0,1143.0,2774.0,236.0,47.0,42.0,567.0
2016-01-01 05:00:00+02:00,1056.0,554.0,852.0,1.0,500.0,1153.0,2774.0,237.0,47.0,42.0,543.0
2016-01-01 06:00:00+02:00,1044.0,557.0,861.0,1.0,512.0,1137.0,2774.0,239.0,47.0,42.0,537.0
2016-01-01 07:00:00+02:00,1046.0,558.0,876.0,1.0,513.0,1291.0,2773.0,242.0,47.0,42.0,527.0
2016-01-01 08:00:00+02:00,1044.0,558.0,896.0,1.0,527.0,1373.0,2773.0,244.0,47.0,42.0,532.0
2016-01-01 09:00:00+02:00,1048.0,562.0,885.0,1.0,531.0,1357.0,2774.0,246.0,47.0,42.0,538.0
2016-01-01 10:00:00+02:00,1053.0,555.0,863.0,1.0,540.0,1329.0,2774.0,248.0,47.0,42.0,535.0
2016-01-01 11:00:00+02:00,1054.0,556.0,872.0,1.0,546.0,1413.0,2774.0,249.0,47.0,42.0,497.0
2016-01-01 12:00:00+02:00,1053.0,558.0,899.0,1.0,551.0,1576.0,2774.0,249.0,47.0,42.0,479.0
2016-01-01 13:00:00+02:00,1057.0,559.0,900.0,1.0,553.0,1641.0,2773.0,250.0,47.0,42.0,455.0
2016-01-01 14:00:00+02:00,1044.0,563.0,897.0,1.0,562.0,1622.0,2774.0,253.0,46.0,42.0,449.0
2016-01-01 15:00:00+02:00,1034.0,564.0,902.0,1.0,575.0,1684.0,2774.0,255.0,46.0,42.0,456.0
2016-01-01 16:00:00+02:00,1033.0,565.0,903.0,1.0,588.0,1838.0,2774.0,259.0,46.0,42.0,443.0
2016-01-01 17:00:00+02:00,1032.0,584.0,892.0,1.0,589.0,1794.0,2773.0,262.0,46.0,42.0,405.0
2016-01-01 18:00:00+02:00,1026.0,602.0,902.0,1.0,597.0,1829.0,2774.0,264.0,46.0,42.0,402.0
2016-01-01 19:00:00+02:00,1044.0,610.0,906.0,1.0,616.0,1853.0,2774.0,264.0,46.0,42.0,424.0
2016-01-01 20:00:00+02:00,1045.0,581.0,893.0,1.0,597.0,1832.0,2774.0,265.0,45.0,42.0,390.0
2016-01-01 21:00:00+02:00,1040.0,571.0,887.0,1.0,587.0,1613.0,2774.0,268.0,44.0,42.0,369.0
2016-01-01 22:00:00+02:00,1040.0,566.0,892.0,1.0,583.0,1627.0,2775.0,273.0,47.0,42.0,343.0
2016-01-01 23:00:00+02:00,1026.0,606.0,917.0,1.0,605.0,1757.0,2774.0,275.0,47.0,42.0,348.0
2016-01-02 00:00:00+02:00,1024.0,569.0,900.0,1.0,589.0,1464.0,2775.0,278.0,46.0,42.0,345.0
2016-01-02 01:00:00+02:00,1052.0,563.0,867.0,1.0,579.0,1254.0,2775.0,280.0,46.0,42.0,329.0
2016-01-02 02:00:00+02:00,1033.0,563.0,864.0,1.0,576.0,1222.0,2775.0,285.0,45.0,42.0,339.0
2016-01-02 03:00:00+02:00,1023.0,561.0,866.0,1.0,576.0,1171.0,2775.0,289.0,45.0,42.0,360.0
2016-01-02 04:00:00+02:00,1041.0,556.0,863.0,1.0,574.0,1145.0,2775.0,293.0,45.0,42.0,360.0
2016-01-02 05:00:00+02:00,1044.0,557.0,864.0,1.0,580.0,1137.0,2775.0,295.0,45.0,42.0,363.0
2016-01-02 06:00:00+02:00,1044.0,559.0,871.0,1.0,586.0,1252.0,2775.0,298.0,45.0,42.0,380.0
2016-01-02 07:00:00+02:00,1058.0,558.0,877.0,1.0,591.0,1374.0,2775.0,300.0,45.0,42.0,376.0
2016-01-02 08:00:00+02:00,1066.0,565.0,873.0,1.0,605.0,1539.0,2775.0,302.0,45.0,42.0,356.0
2016-01-02 09:00:00+02:00,1073.0,562.0,888.0,1.0,610.0,1668.0,2775.0,304.0,45.0,42.0,346.0
2016-01-02 10:00:00+02:00,1072.0,564.0,890.0,1.0,617.0,1762.0,2775.0,303.0,45.0,42.0,324.0
2016-01-02 11:00:00+02:00,1068.0,611.0,889.0,1.0,611.0,1888.0,2775.0,301.0,45.0,42.0,292.0
2016-01-02 12:00:00+02:00,1062.0,614.0,892.0,1.0,609.0,2038.0,2775.0,297.0,39.0,42.0,240.0
2016-01-02 13:00:00+02:00,1062.0,615.0,896.0,1.0,608.0,2047.0,2775.0,297.0,37.0,42.0,209.0
2016-01-02 14:00:00+02:00,1061.0,617.0,916.0,1.0,606.0,2102.0,2774.0,299.0,38.0,42.0,199.0
2016-01-02 15:00:00+02:00,1062.0,645.0,1010.0,1.0,614.0,2292.0,2774.0,302.0,38.0,42.0,177.0
