,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2016-01-01 00:00:00+01:00,180.81,30.576,349.224,3.2800000000000002,6.226
2016-01-01 01:00:00+01:00,177.38,30.48,339.76800000000003,3.2800000000000002,5.874
2016-01-01 02:00:00+01:00,175.91,30.504,327.264,3.2800000000000002,5.962
2016-01-01 03:00:00+01:00,175.91,30.432000000000002,315.528,3.2800000000000002,5.763999999999999
2016-01-01 04:00:00+01:00,176.4,30.6,312.76800000000003,3.2800000000000002,5.588
2016-01-01 05:00:00+01:00,176.4,30.576,323.37600000000003,3.2800000000000002,5.598999999999999
2016-01-01 06:00:00+01:00,177.38,30.384,308.52,3.2800000000000002,4.9719999999999995
2016-01-01 07:00:00+01:00,175.91,30.432000000000002,315.88800000000003,3.2800000000000002,4.301
2016-01-01 08:00:00+01:00,178.35999999999999,30.768,321.096,3.2800000000000002,4.664
2016-01-01 09:00:00+01:00,179.82999999999998,30.768,338.856,3.2800000000000002,4.5649999999999995
2016-01-01 10:00:00+01:00,178.35999999999999,30.816,362.28000000000003,3.2800000000000002,4.191
2016-01-01 11:00:00+01:00,180.32,30.864,381.93600000000004,3.2800000000000002,4.059
2016-01-01 12:00:00+01:00,179.34,30.816,395.808,3.2800000000000002,3.718
2016-01-01 13:00:00+01:00,181.79,31.080000000000002,406.392,3.2800000000000002,3.8059999999999996
2016-01-01 14:00:00+01:00,179.82999999999998,30.936,424.632,3.2800000000000002,4.224
2016-01-01 15:00:00+01:00,181.29999999999998,31.2,454.872,3.2800000000000002,3.674
2016-01-01 16:00:00+01:00,180.32,31.080000000000002,475.512,3.2800000000000002,3.0799999999999996
2016-01-01 17:00:00+01:00,181.79,30.84,476.88,3.2800000000000002,3.3219999999999996
2016-01-01 18:00:00+01:00,181.29999999999998,30.696,466.176,3.2800000000000002,2.6069999999999998
2016-01-01 19:00:00+01:00,181.29999999999998,30.672,442.032,3.2800000000000002,2.453
2016-01-01 20:00:00+01:00,181.29999999999998,30.696,429.024,3.2800000000000002,2.75
2016-01-01 21:00:00+01:00,181.79,30.912,415.296,3.2800000000000002,2.673
2016-01-01 22:00:00+01:00,181.29999999999998,30.696,383.856,3.2800000000000002,2.937
2016-01-01 23:00:00+01:00,181.29999999999998,30.96,367.008,3.2800000000000002,3.1239999999999997
2016-01-02 00:00:00+01:00,186.69,30.768,356.928,6.5600000000000005,3.6409999999999996
2016-01-02 01:00:00+01:00,186.69,30.888,332.544,6.5600000000000005,3.9709999999999996
2016-01-02 02:00:00+01:00,185.71,30.48,283.392,6.5600000000000005,3.9269999999999996
2016-01-02 03:00:00+01:00,184.73,30.384,239.76,6.5600000000000005,4.224
2016-01-02 04:00:00+01:00,185.71,30.336000000000002,224.328,6.5600000000000005,4.257
2016-01-02 05:00:00+01:00,186.2,30.48,230.208,6.5600000000000005,4.9719999999999995
2016-01-02 06:00:00+01:00,185.71,30.432000000000002,242.472,6.5600000000000005,5.236
