,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2016-01-01 01:00:00+02:00,2819.0,1017.0,1.0,0.0,121.0,0.0,460.0
2016-01-01 02:00:00+02:00,2537.0,1079.0,1.0,0.0,103.0,0.0,376.0
2016-01-01 03:00:00+02:00,2520.0,936.0,1.0,0.0,80.0,0.0,320.0
2016-01-01 04:00:00+02:00,2409.0,927.0,1.0,0.0,79.0,0.0,250.0
2016-01-01 05:00:00+02:00,2329.0,932.0,1.0,0.0,82.0,0.0,207.0
2016-01-01 06:00:00+02:00,2300.0,969.0,1.0,0.0,112.0,0.0,204.0
2016-01-01 07:00:00+02:00,2294.0,1043.0,1.0,0.0,109.0,1.0,176.0
2016-01-01 08:00:00+02:00,2307.0,1234.0,1.0,0.0,82.0,129.0,134.0
2016-01-01 09:00:00+02:00,2282.0,1384.0,1.0,0.0,92.0,537.0,89.0
2016-01-01 10:00:00+02:00,2293.0,1567.0,1.0,0.0,104.0,950.0,50.0
2016-01-01 11:00:00+02:00,2317.0,1622.0,1.0,0.0,156.0,1295.0,43.0
2016-01-01 12:00:00+02:00,2289.0,1657.0,1.0,0.0,76.0,1462.0,48.0
2016-01-01 13:00:00+02:00,2275.0,1538.0,1.0,0.0,67.0,1398.0,49.0
2016-01-01 14:00:00+02:00,2263.0,1571.0,1.0,0.0,66.0,1178.0,62.0
2016-01-01 15:00:00+02:00,2258.0,1675.0,1.0,0.0,41.0,743.0,82.0
2016-01-01 16:00:00+02:00,2247.0,2063.0,1.0,0.0,51.0,193.0,79.0
2016-01-01 17:00:00+02:00,2310.0,2420.0,1.0,4.0,428.0,2.0,78.0
2016-01-01 18:00:00+02:00,2412.0,2476.0,1.0,321.0,758.0,0.0,93.0
2016-01-01 19:00:00+02:00,2423.0,2488.0,1.0,244.0,891.0,0.0,147.0
2016-01-01 20:00:00+02:00,2423.0,2517.0,1.0,166.0,725.0,0.0,191.0
2016-01-01 21:00:00+02:00,2454.0,2563.0,1.0,91.0,525.0,0.0,202.0
2016-01-01 22:00:00+02:00,2487.0,2549.0,1.0,0.0,289.0,0.0,171.0
2016-01-01 23:00:00+02:00,2495.0,2118.0,1.0,0.0,161.0,0.0,163.0
2016-01-02 00:00:00+02:00,2594.0,1521.0,1.0,0.0,165.0,0.0,168.0
2016-01-02 01:00:00+02:00,2563.0,1032.0,1.0,0.0,63.0,0.0,209.0
2016-01-02 02:00:00+02:00,2390.0,1084.0,1.0,0.0,74.0,0.0,244.0
2016-01-02 03:00:00+02:00,2312.0,1062.0,1.0,0.0,66.0,0.0,237.0
2016-01-02 04:00:00+02:00,2274.0,974.0,1.0,0.0,62.0,0.0,186.0
2016-01-02 05:00:00+02:00,2242.0,1054.0,1.0,0.0,64.0,0.0,142.0
2016-01-02 06:00:00+02:00,2331.0,1066.0,1.0,0.0,86.0,0.0,105.0
2016-01-02 07:00:00+02:00,2302.0,1359.0,1.0,0.0,116.0,0.0,62.0
2016-01-02 08:00:00+02:00,2196.0,1579.0,1.0,0.0,141.0,117.0,55.0
2016-01-02 09:00:00+02:00,2083.0,2010.0,1.0,0.0,177.0,530.0,66.0
2016-01-02 10:00:00+02:00,2210.0,2124.0,1.0,0.0,146.0,1013.0,62.0
2016-01-02 11:00:00+02:00,2247.0,2005.0,1.0,0.0,124.0,1323.0,49.0
2016-01-02 12:00:00+02:00,2260.0,1976.0,1.0,0.0,81.0,1403.0,31.0
2016-01-02 13:00:00+02:00,2265.0,1969.0,1.0,0.0,106.0,1306.0,35.0
2016-01-02 14:00:00+02:00,2231.0,1930.0,1.0,0.0,95.0,1084.0,38.0
2016-01-02 15:00:00+02:00,2275.0,2327.0,1.0,0.0,70.0,669.0,53.0
2016-01-02 16:00:00+02:00,2315.0,2915.0,1.0,0.0,85.0,168.0,59.0
2016-01-02 17:00:00+02:00,2414.0,3082.0,1.0,121.0,534.0,3.0,67.0
2016-01-02 18:00:00+02:00,2583.0,3288.0,1.0,333.0,761.0,0.0,59.0
2016-01-02 19:00:00+02:00,2688.0,3416.0,1.0,338.0,611.0,0.0,65.0
2016-01-02 20:00:00+02:00,2677.0,3418.0,1.0,48.0,563.0,0.0,84.0
2016-01-02 21:00:00+02:00,2632.0,3256.0,1.0,0.0,362.0,0.0,135.0
2016-01-02 22:00:00+02:00,2469.0,2869.0,1.0,0.0,161.0,0.0,170.0
2016-01-02 23:00:00+02:00,2296.0,2176.0,1.0,0.0,97.0,0.0,233.0
2016-01-03 00:00:00+02:00,2277.0,1706.0,1.0,0.0,71.0,0.0,281.0
2016-01-03 01:00:00+02:00,2166.0,1284.0,1.0,0.0,82.0,0.0,325.0
2016-01-03 02:00:00+02:00,2153.0,1068.0,1.0,0.0,147.0,0.0,380.0
2016-01-03 03:00:00+02:00,2211.0,797.0,1.0,0.0,145.0,0.0,395.0
2016-01-03 04:00:00+02:00,2170.0,753.0,1.0,0.0,85.0,0.0,395.0
2016-01-03 05:00:00+02:00,2134.0,763.0,1.0,0.0,84.0,0.0,398.0
2016-01-03 06:00:00+02:00,2124.0,816.0,1.0,0.0,108.0,0.0,433.0
2016-01-03 07:00:00+02:00,2121.0,980.0,1.0,0.0,112.0,0.0,488.0
2016-01-03 08:00:00+02:00,2137.0,1089.0,1.0,0.0,155.0,20.0,532.0
2016-01-03 09:00:00+02:00,2185.0,1393.0,1.0,31.0,162.0,76.0,603.0
2016-01-03 10:00:00+02:00,2165.0,1846.0,1.0,36.0,167.0,121.0,725.0
2016-01-03 11:00:00+02:00,2323.0,1889.0,1.0,41.0,431.0,163.0,806.0
2016-01-03 12:00:00+02:00,2664.0,1787.0,1.0,37.0,371.0,158.0,886.0
2016-01-03 13:00:00+02:00,2712.0,1799.0,1.0,32.0,276.0,120.0,938.0
2016-01-03 14:00:00+02:00,2532.0,1866.0,1.0,30.0,141.0,78.0,966.0
2016-01-03 15:00:00+02:00,2291.0,2098.0,1.0,31.0,94.0,98.0,941.0
